CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			1.200			0.800			80016  		78395  		9232  		68852  		822872  		917556
	
1.000  			1.200			0.800			80016  		78395  		9232  		69288  		822436  		917120
	
0.971  			1.200			0.800			80016  		78395  		9232  		68992  		822732  		917416
	
1.000  			1.200			0.800			80016  		78395  		9232  		69084  		822640  		917324
	
0.000  			1.200			0.800			80016  		78395  		9232  		69132  		822592  		917276
	
1.000  			1.100			0.800			80016  		78395  		9232  		68896  		822820  		917512
	
0.000  			1.100			0.800			80016  		78395  		9232  		69148  		822568  		917260
	
1.000  			1.100			0.800			80016  		78395  		9232  		69104  		822612  		917304
	
0.971  			1.100			0.800			80016  		78395  		9232  		68964  		822752  		917444
	
0.000  			1.100			0.800			80016  		78395  		9232  		69048  		822668  		917360
	
0.000  			1.100			0.800			80016  		78395  		9232  		69208  		822508  		917200
	
0.000  			1.100			0.800			80016  		78395  		9232  		69084  		822632  		917324
	
1.000  			1.000			0.800			80016  		78395  		9232  		69032  		822684  		917376
	
0.000  			1.000			0.800			80016  		78395  		9232  		68824  		822892  		917584
	
1.000  			1.000			0.800			80016  		78395  		9232  		69036  		822680  		917372
	
0.000  			1.000			0.800			80016  		78395  		9232  		69124  		822592  		917284
	
0.000  			1.000			0.800			80016  		78395  		9232  		68896  		822820  		917512
	
1.000  			1.000			0.800			80016  		78395  		9232  		69008  		822708  		917400
	
0.000  			1.000			0.800			80016  		78395  		9232  		68780  		822936  		917628
	
1.000  			1.000			0.800			80016  		78395  		9232  		68796  		822920  		917612
	
0.962  			1.000			0.800			80016  		78395  		9232  		68988  		822728  		917420
	
0.000  			1.100			0.800			80016  		78395  		9232  		68984  		822732  		917424
	
0.000  			1.000			0.800			80016  		78395  		9232  		69020  		822696  		917388
	
0.000  			0.900			0.800			80016  		78395  		9232  		69048  		822668  		917360
	
1.000  			0.900			0.800			80016  		78395  		9232  		69084  		822632  		917324
	
0.962  			0.900			0.800			80016  		78395  		9232  		69056  		822660  		917352
	
0.000  			1.000			0.800			80016  		78395  		9232  		69200  		822516  		917208
	
0.971  			1.000			0.800			80016  		78395  		9232  		68964  		822752  		917444
	
0.971  			1.000			0.800			80016  		78395  		9232  		68752  		822964  		917656
	
1.000  			0.900			0.800			80016  		78395  		9232  		69000  		822716  		917408
	
0.000  			0.900			0.800			80016  		78395  		9232  		68912  		822804  		917496
	
1.000  			0.900			0.800			80016  		78395  		9232  		68884  		822832  		917524
	
0.962  			0.900			0.800			80016  		78395  		9232  		68924  		822792  		917484
	
1.000  			1.000			0.800			80016  		78395  		9232  		69144  		822572  		917264
	
1.000  			1.000			0.800			80016  		78395  		9232  		69040  		822676  		917368
	
0.000  			1.000			0.800			80016  		78395  		9232  		69036  		822680  		917372
	
1.000  			1.000			0.800			80016  		78395  		9232  		68692  		823024  		917716
	
0.000  			1.000			0.800			80016  		78395  		9232  		68760  		822956  		917648
	
1.971  			1.000			0.800			80016  		78395  		9232  		68788  		822928  		917620
	
0.000  			0.900			0.800			80016  		78395  		9232  		68724  		822992  		917684
	
1.971  			0.900			0.800			80016  		78395  		9232  		68756  		822960  		917652
	
0.000  			0.900			0.800			80016  		78395  		9232  		68720  		822996  		917688
	
0.962  			0.900			0.800			80016  		78395  		9232  		68792  		822924  		917616
	
1.000  			0.900			0.800			80016  		78395  		9232  		68688  		823028  		917720
	
0.962  			0.900			0.800			80016  		78395  		9232  		68532  		823184  		917876
	
1.000  			0.900			0.800			80016  		78395  		9232  		68620  		823096  		917788
	
0.000  			0.900			0.800			80016  		78395  		9232  		68856  		822860  		917552
	
1.000  			0.900			0.800			80016  		78395  		9232  		68344  		823372  		918064
	
0.000  			0.900			0.800			80016  		78395  		9232  		68992  		822724  		917416
	
1.000  			0.900			0.800			80016  		78395  		9232  		68700  		823016  		917708
	
0.000  			0.900			0.800			80016  		78395  		9232  		68712  		823004  		917696
	
0.000  			0.900			0.800			80016  		78395  		9232  		68760  		822956  		917648
	
1.000  			0.900			0.800			80016  		78395  		9232  		68800  		822912  		917608
	
0.000  			0.900			0.800			80016  		78395  		9232  		68628  		823084  		917780
	
1.000  			0.900			0.800			80016  		78395  		9232  		68748  		822964  		917660
	
0.000  			0.900			0.800			80016  		78395  		9232  		68720  		822984  		917688
	
0.000  			0.900			0.800			80016  		78395  		9232  		68784  		822912  		917624
	
