CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
1.000  			2.000			0.900			30940  		30918  		10684  		58392  		816632  		928048
	
1.971  			2.000			1.200			31068  		31046  		13296  		58948  		816076  		927492
	
4.971  			1.900			1.200			68504  		68482  		13772  		58964  		816060  		927476
	
0.980  			2.200			1.200			105940  		105918  		14256  		59100  		815924  		927340
	
0.000  			1.700			1.200			105940  		105918  		14256  		58740  		816284  		927700
	
2.000  			1.500			1.200			105940  		105918  		14256  		58632  		816392  		927808
	
0.000  			1.400			1.200			105940  		105918  		14256  		58860  		816164  		927580
	
0.971  			1.300			1.200			105940  		105918  		14272  		58764  		816260  		927676
	
1.000  			1.200			1.200			105940  		105918  		14272  		58740  		816284  		927700
	
0.000  			1.100			1.200			105940  		105918  		14272  		58708  		816316  		927732
	
1.000  			1.100			1.200			105940  		105918  		14272  		58768  		816256  		927672
	
0.000  			1.000			1.200			105940  		105918  		14272  		58860  		816164  		927580
	
2.000  			0.900			1.200			105940  		105918  		14272  		58776  		816248  		927664
	
0.000  			0.900			1.200			105940  		105918  		14272  		58716  		816308  		927724
	
0.000  			0.800			1.200			105940  		105918  		14272  		58776  		816248  		927664
	
1.000  			0.900			1.200			105940  		105918  		14272  		58712  		816312  		927728
	
1.000  			0.800			1.200			105940  		105918  		14272  		58760  		816264  		927680
	
0.000  			0.800			1.200			105940  		105918  		14272  		58860  		816164  		927580
	
2.000  			0.800			1.200			105940  		105918  		14272  		58784  		816240  		927656
	
1.000  			0.800			1.200			105940  		105918  		14272  		58952  		816072  		927488
	
0.000  			0.800			1.200			105940  		105918  		14272  		58916  		816108  		927524
	
0.980  			0.700			1.200			105940  		105918  		14272  		58792  		816232  		927648
	
1.000  			0.800			1.200			105940  		105918  		14272  		58728  		816296  		927712
	
0.000  			0.700			1.200			105940  		105918  		14272  		58824  		816200  		927616
	
0.980  			0.700			1.200			105940  		105918  		14272  		58856  		816168  		927584
	
0.000  			0.700			1.200			105940  		105918  		14272  		58900  		816168  		927540
	
2.000  			0.700			1.200			105940  		105918  		14272  		58832  		816236  		927608
	
0.000  			0.700			1.200			105940  		105918  		14272  		58876  		816192  		927564
	
1.000  			0.600			1.200			105940  		105918  		14272  		58808  		816260  		927632
	
1.000  			0.700			1.200			105940  		105918  		14272  		58796  		816272  		927644
	
0.000  			0.700			1.200			105940  		105918  		14272  		58984  		816084  		927456
	
1.000  			0.700			1.200			105940  		105918  		14272  		58696  		816372  		927744
	
1.000  			0.700			1.200			105940  		105918  		14272  		58644  		816424  		927796
	
1.971  			0.700			1.200			105940  		105918  		14272  		58788  		816280  		927652
	
0.000  			0.700			1.200			105940  		105918  		14272  		58712  		816356  		927728
	
0.971  			0.700			1.200			105940  		105918  		14272  		59036  		816032  		927404
	
0.000  			0.600			1.200			105940  		105918  		14272  		58832  		816236  		927608
	
0.000  			0.700			1.200			105940  		105918  		14272  		58784  		816284  		927656
	
1.000  			0.600			1.200			105940  		105918  		14272  		58956  		816112  		927484
	
0.000  			0.600			1.200			105940  		105918  		14272  		59040  		816028  		927400
	
0.000  			0.600			1.200			105940  		105918  		14272  		58984  		816084  		927456
	
1.971  			0.600			1.200			105940  		105918  		14272  		59096  		815972  		927344
	
1.000  			0.600			1.200			105940  		105918  		14272  		58748  		816320  		927692
	
0.000  			0.600			1.200			105940  		105918  		14272  		58872  		816196  		927568
	
0.000  			0.600			1.200			105940  		105918  		14272  		58760  		816308  		927680
	
1.000  			0.600			1.200			105940  		105918  		14272  		59268  		815800  		927172
	
0.000  			0.600			1.200			105940  		105918  		14272  		59000  		816068  		927440
	
0.000  			0.600			1.200			105940  		105918  		14272  		59196  		815872  		927244
	
0.971  			0.600			1.200			105940  		105918  		14272  		58904  		816164  		927536
	
1.000  			0.600			1.200			105940  		105918  		14272  		59036  		816020  		927404
	
0.000  			0.600			1.200			105940  		105918  		14272  		59036  		816020  		927404
	
2.000  			0.600			1.200			105940  		105918  		14272  		59164  		815892  		927276
	
0.000  			0.600			1.200			105940  		105918  		14272  		59156  		815900  		927284
	
0.000  			0.600			1.200			105940  		105918  		14272  		59196  		815860  		927244
	
0.000  			0.600			1.200			105940  		105918  		14272  		59028  		816028  		927412
	
0.000  			0.600			1.200			105940  		105918  		14272  		59112  		815944  		927328
	
0.971  			0.600			1.200			105940  		105918  		14272  		59116  		815940  		927324
	
0.971  			0.600			1.200			105940  		105918  		14272  		59164  		815892  		927276
	
0.000  			0.600			1.200			105940  		105918  		14272  		59132  		815924  		927308
	
0.971  			0.600			1.200			105940  		105918  		14272  		59036  		816020  		927404
	
0.000  			0.600			1.200			105940  		105918  		14272  		58936  		816120  		927504
	
1.000  			0.600			1.200			105940  		105918  		14272  		58868  		816188  		927572
	
1.971  			0.600			1.200			105940  		105918  		14272  		59136  		815912  		927304
	
0.000  			0.600			1.200			105940  		105918  		14272  		59012  		816036  		927428
	
1.000  			0.600			1.200			105940  		105918  		14272  		59008  		816040  		927432
	
0.000  			0.600			1.200			105940  		105918  		14272  		58936  		816112  		927504
	
2.000  			0.600			1.200			105940  		105918  		14272  		59096  		815952  		927344
	
1.000  			0.600			1.200			105940  		105918  		14272  		59112  		815936  		927328
	
0.980  			0.600			1.200			105940  		105918  		14272  		58996  		816052  		927444
	
0.980  			0.600			1.200			105940  		105918  		14272  		59068  		815980  		927372
	
0.000  			0.600			1.200			105940  		105918  		14272  		58980  		816068  		927460
	
0.000  			0.600			1.200			105940  		105918  		14272  		59136  		815912  		927304
	
1.971  			0.600			1.200			105940  		105918  		14272  		59064  		815984  		927376
	
1.000  			0.600			1.200			105940  		105918  		14272  		59016  		816032  		927424
	
1.000  			0.600			1.200			105940  		105918  		14272  		58944  		816104  		927496
	
