CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			0.200			0.600			30940  		30918  		8548  		56836  		842736  		929604
	
1.000  			3.100			0.600			30940  		30918  		8548  		56804  		842768  		929636
	
0.000  			1.400			0.900			59156  		59134  		11128  		57172  		842400  		929268
	
1.000  			1.000			0.900			59156  		59134  		11128  		56780  		842792  		929660
	
0.000  			1.100			1.200			59284  		59262  		13616  		56996  		842576  		929444
	
2.942  			0.600			1.200			59284  		59262  		13616  		57064  		842508  		929376
	
1.000  			1.000			1.200			87500  		87478  		14012  		57276  		842296  		929164
	
0.971  			0.900			1.200			87500  		87478  		14012  		56928  		842644  		929512
	
0.000  			0.800			1.200			87500  		87478  		14012  		56788  		842784  		929652
	
0.000  			0.800			1.200			87500  		87478  		14012  		56812  		842760  		929628
	
0.000  			0.700			1.200			87500  		87478  		14012  		56852  		842720  		929588
	
0.000  			0.600			1.200			87500  		87478  		14012  		57180  		842392  		929260
	
0.000  			0.600			1.200			87500  		87478  		14012  		57052  		842520  		929388
	
0.000  			0.600			1.200			87500  		87478  		14012  		56992  		842580  		929448
	
0.000  			0.500			1.200			87500  		87478  		14012  		57088  		842484  		929352
	
0.000  			0.500			1.200			87500  		87478  		14012  		56848  		842724  		929592
	
1.000  			0.400			1.200			87500  		87478  		14012  		56892  		842680  		929548
	
0.971  			0.500			1.200			87500  		87478  		14012  		56772  		842800  		929668
	
1.000  			0.500			1.200			87500  		87478  		14012  		57036  		842536  		929404
	
0.000  			0.500			1.200			87500  		87478  		14012  		57036  		842536  		929404
	
0.000  			0.400			1.200			87500  		87478  		14012  		57020  		842552  		929420
	
0.000  			0.400			1.200			87500  		87478  		14012  		57104  		842468  		929336
	
0.000  			0.400			1.200			87500  		87478  		14012  		56956  		842616  		929484
	
0.000  			0.300			1.200			87500  		87478  		14012  		57108  		842464  		929332
	
0.971  			0.300			1.200			87500  		87478  		14012  		56944  		842628  		929496
	
0.000  			0.400			1.200			87500  		87478  		14012  		57032  		842540  		929408
	
1.000  			0.300			1.200			87500  		87478  		14012  		57088  		842476  		929352
	
0.000  			0.300			1.200			87500  		87478  		14012  		57028  		842528  		929412
	
0.000  			0.300			1.200			87500  		87478  		14012  		57092  		842464  		929348
	
0.000  			0.300			1.200			87500  		87478  		14012  		56996  		842560  		929444
	
0.000  			0.300			1.200			87500  		87478  		14012  		57080  		842476  		929360
	
1.000  			0.300			1.200			87500  		87478  		14012  		56972  		842584  		929468
	
0.971  			0.300			1.200			87500  		87478  		14012  		57012  		842544  		929428
	
0.000  			0.300			1.200			87500  		87478  		14012  		56888  		842668  		929552
	
0.000  			0.300			1.200			87500  		87478  		14012  		56848  		842708  		929592
	
0.000  			0.300			1.200			87500  		87478  		14012  		57000  		842556  		929440
	
0.000  			0.300			1.200			87500  		87478  		14012  		57064  		842492  		929376
	
