CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
103.000  			110.000			0.700			79996  		78375  		8580  		60196  		814984  		926244
	
104.962  			113.200			0.700			79996  		78375  		8580  		60144  		815044  		926296
	
103.000  			117.100			0.700			79996  		78375  		8580  		60136  		815052  		926304
	
103.000  			107.300			0.700			79996  		78375  		8580  		60144  		815044  		926296
	
103.000  			110.600			0.700			79996  		78375  		8580  		60204  		814984  		926236
	
103.000  			105.000			0.700			79996  		78375  		8580  		60080  		815108  		926360
	
104.962  			107.200			0.700			79996  		78375  		8580  		60024  		815164  		926416
	
104.000  			103.200			0.700			79996  		78375  		8580  		60180  		815008  		926260
	
103.000  			104.400			0.700			79996  		78375  		8580  		60180  		815008  		926260
	
103.000  			107.100			0.700			79996  		78375  		8580  		60136  		815052  		926304
	
103.000  			103.700			0.700			79996  		78375  		8580  		60000  		815188  		926440
	
103.000  			105.500			0.700			79996  		78375  		8580  		60228  		814960  		926212
	
104.962  			102.700			0.700			79996  		78375  		8580  		60076  		815112  		926364
	
105.000  			104.100			0.700			79996  		78375  		8580  		60180  		815008  		926260
	
104.000  			101.800			0.700			79996  		78375  		8580  		60060  		815128  		926380
	
104.000  			102.800			0.700			79996  		78375  		8580  		60188  		815000  		926252
	
104.000  			104.700			0.700			79996  		78375  		8580  		60136  		815052  		926304
	
103.971  			102.300			0.700			79996  		78375  		8580  		60096  		815092  		926344
	
103.000  			103.500			0.700			79996  		78375  		8580  		60156  		815032  		926284
	
104.000  			101.800			0.700			79996  		78375  		8580  		60068  		815120  		926372
	
103.000  			102.200			0.700			79996  		78375  		8580  		60008  		815180  		926432
	
103.962  			103.200			0.700			79996  		78375  		8580  		60148  		815040  		926292
	
104.000  			102.100			0.700			79996  		78375  		8580  		60296  		814892  		926144
	
104.000  			103.000			0.700			79996  		78375  		8580  		60144  		815044  		926296
	
103.971  			101.700			0.700			79996  		78375  		8580  		60204  		814984  		926236
	
103.000  			101.900			0.700			79996  		78375  		8580  		60144  		815044  		926296
	
103.000  			101.300			0.700			79996  		78375  		8580  		60004  		815184  		926436
	
103.000  			101.800			0.700			79996  		78375  		8580  		60196  		814992  		926244
	
103.000  			102.700			0.700			79996  		78375  		8580  		60136  		815052  		926304
	
103.962  			101.700			0.700			79996  		78375  		8580  		60052  		815136  		926388
	
103.000  			101.600			0.700			79996  		78375  		8580  		60264  		814924  		926176
	
103.000  			101.300			0.700			79996  		78375  		8580  		60096  		815092  		926344
	
104.000  			101.500			0.700			79996  		78375  		8580  		60256  		814932  		926184
	
