CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
1.000  			2.600			0.800			79996  		78375  		9308  		67012  		825452  		919396
	
0.000  			2.500			0.800			79996  		78375  		9308  		67340  		825124  		919068
	
0.000  			2.400			0.800			79996  		78375  		9308  		67356  		825108  		919052
	
0.000  			2.300			0.800			79996  		78375  		9308  		67372  		825092  		919036
	
0.962  			2.200			0.800			79996  		78375  		9308  		67404  		825052  		919004
	
0.000  			2.100			0.800			79996  		78375  		9308  		67364  		825084  		919044
	
0.000  			2.000			0.800			79996  		78375  		9308  		67412  		825036  		918996
	
0.000  			1.900			0.800			79996  		78375  		9308  		67472  		824976  		918936
	
0.000  			1.900			0.800			79996  		78375  		9308  		67460  		824988  		918948
	
0.000  			1.800			0.800			79996  		78375  		9308  		67156  		825292  		919252
	
0.971  			1.800			0.800			79996  		78375  		9308  		67488  		824960  		918920
	
0.000  			1.700			0.800			79996  		78375  		9308  		67368  		825080  		919040
	
0.000  			1.600			0.800			79996  		78375  		9308  		67520  		824928  		918888
	
1.000  			1.600			0.800			79996  		78375  		9308  		67400  		825048  		919008
	
0.000  			1.600			0.800			79996  		78375  		9308  		67468  		824980  		918940
	
0.000  			1.500			0.800			79996  		78375  		9308  		67472  		824976  		918936
	
0.971  			1.500			0.800			79996  		78375  		9308  		67424  		825024  		918984
	
0.000  			1.500			0.800			79996  		78375  		9308  		67352  		825096  		919056
	
0.971  			1.400			0.800			79996  		78375  		9308  		67280  		825168  		919128
	
0.000  			1.400			0.800			79996  		78375  		9308  		67352  		825096  		919056
	
0.000  			1.400			0.800			79996  		78375  		9308  		67408  		825040  		919000
	
0.000  			1.300			0.800			79996  		78375  		9308  		67420  		825028  		918988
	
0.000  			1.400			0.800			79996  		78375  		9308  		67424  		825024  		918984
	
0.000  			1.300			0.800			79996  		78375  		9308  		67400  		825048  		919008
	
1.000  			1.200			0.800			79996  		78375  		9308  		67412  		825036  		918996
	
0.000  			1.200			0.800			79996  		78375  		9308  		67364  		825084  		919044
	
0.000  			1.200			0.800			79996  		78375  		9308  		67496  		824952  		918912
	
0.000  			1.200			0.800			79996  		78375  		9308  		67460  		824988  		918948
	
0.000  			1.200			0.800			79996  		78375  		9308  		67368  		825080  		919040
	
0.000  			1.200			0.800			79996  		78375  		9308  		67428  		825020  		918980
	
1.000  			1.100			0.800			79996  		78375  		9308  		67552  		824896  		918856
	
0.000  			1.100			0.800			79996  		78375  		9308  		67460  		824988  		918948
	
0.962  			1.100			0.800			79996  		78375  		9308  		67520  		824928  		918888
	
0.971  			1.100			0.800			79996  		78375  		9308  		67352  		825096  		919056
	
0.000  			1.100			0.800			79996  		78375  		9308  		67484  		824964  		918924
	
0.000  			1.100			0.800			79996  		78375  		9308  		67412  		825036  		918996
	
0.000  			1.100			0.800			79996  		78375  		9308  		67232  		825216  		919176
	
0.000  			1.000			0.800			79996  		78375  		9308  		67388  		825060  		919020
	
0.000  			1.000			0.800			79996  		78375  		9308  		67416  		825032  		918992
	
0.971  			0.900			0.800			79996  		78375  		9308  		67364  		825084  		919044
	
0.000  			1.000			0.800			79996  		78375  		9308  		67444  		825004  		918964
	
0.000  			1.000			0.800			79996  		78375  		9308  		67312  		825136  		919096
	
1.000  			1.000			0.800			79996  		78375  		9308  		67540  		824908  		918868
	
0.000  			1.000			0.800			79996  		78375  		9308  		67440  		825008  		918968
	
0.000  			0.900			0.800			79996  		78375  		9308  		67452  		824996  		918956
	
0.971  			0.900			0.800			79996  		78375  		9308  		67204  		825244  		919204
	
0.000  			0.900			0.800			79996  		78375  		9308  		67512  		824936  		918896
	
0.000  			0.900			0.800			79996  		78375  		9308  		67380  		825068  		919028
	
0.000  			0.900			0.800			79996  		78375  		9308  		67288  		825160  		919120
	
0.000  			0.900			0.800			79996  		78375  		9308  		67476  		824972  		918932
	
0.000  			0.900			0.800			79996  		78375  		9308  		67452  		824996  		918956
	
1.000  			0.900			0.800			79996  		78375  		9308  		67464  		824980  		918944
	
0.000  			0.900			0.800			79996  		78375  		9308  		67420  		825024  		918988
	
0.000  			0.900			0.800			79996  		78375  		9308  		67420  		825024  		918988
	
0.000  			0.900			0.800			79996  		78375  		9308  		67556  		824888  		918852
	
0.000  			0.900			0.800			79996  		78375  		9308  		67416  		825020  		918992
	
0.962  			0.800			0.800			79996  		78375  		9308  		67524  		824912  		918884
	
0.000  			0.800			0.800			79996  		78375  		9308  		67464  		824972  		918944
	
0.000  			0.800			0.800			79996  		78375  		9308  		67488  		824948  		918920
	
0.000  			0.800			0.800			79996  		78375  		9308  		67332  		825104  		919076
	
0.000  			0.800			0.800			79996  		78375  		9308  		67404  		825032  		919004
	
0.000  			0.800			0.800			79996  		78375  		9308  		67292  		825144  		919116
	
0.971  			0.800			0.800			79996  		78375  		9308  		67364  		825072  		919044
	
0.000  			0.800			0.800			79996  		78375  		9308  		67412  		825024  		918996
	
0.000  			0.800			0.800			79996  		78375  		9308  		67416  		825020  		918992
	
0.000  			0.800			0.800			79996  		78375  		9308  		67412  		825024  		918996
	
0.000  			0.800			0.800			79996  		78375  		9308  		67576  		824860  		918832
	
0.000  			0.800			0.800			79996  		78375  		9308  		67412  		825024  		918996
	
0.971  			0.800			0.800			79996  		78375  		9308  		67364  		825072  		919044
	
0.000  			0.700			0.800			79996  		78375  		9308  		67396  		825040  		919012
	
0.971  			0.700			0.800			79996  		78375  		9308  		67372  		825064  		919036
	
0.000  			0.700			0.800			79996  		78375  		9308  		67400  		825036  		919008
	
0.000  			0.700			0.800			79996  		78375  		9308  		67388  		825048  		919020
	
0.000  			0.700			0.800			79996  		78375  		9308  		67360  		825076  		919048
	
0.000  			0.700			0.800			79996  		78375  		9308  		67412  		825024  		918996
	
0.000  			0.700			0.800			79996  		78375  		9308  		67448  		824988  		918960
	
1.000  			0.700			0.800			79996  		78375  		9308  		67532  		824896  		918876
	
0.000  			0.700			0.800			79996  		78375  		9308  		67464  		824964  		918944
	
0.000  			0.700			0.800			79996  		78375  		9308  		67464  		824964  		918944
	
0.971  			0.700			0.800			79996  		78375  		9308  		67440  		824988  		918968
	
0.000  			0.700			0.800			79996  		78375  		9308  		67448  		824980  		918960
	
0.000  			0.700			0.800			79996  		78375  		9308  		67376  		825052  		919032
	
0.000  			0.700			0.800			79996  		78375  		9308  		67448  		824980  		918960
	
0.000  			0.700			0.800			79996  		78375  		9308  		67572  		824856  		918836
	
0.000  			0.700			0.800			79996  		78375  		9308  		67424  		825004  		918984
	
0.000  			0.700			0.800			79996  		78375  		9308  		67452  		824976  		918956
	
0.962  			0.600			0.800			79996  		78375  		9308  		67496  		824932  		918912
	
0.000  			0.600			0.800			79996  		78375  		9308  		67436  		824992  		918972
	
0.000  			0.600			0.800			79996  		78375  		9308  		67496  		824932  		918912
	
1.000  			0.600			0.800			79996  		78375  		9308  		67532  		824896  		918876
	
0.000  			0.600			0.800			79996  		78375  		9308  		67556  		824872  		918852
	
0.000  			0.600			0.800			79996  		78375  		9308  		67468  		824960  		918940
	
0.000  			0.600			0.800			79996  		78375  		9308  		67436  		824992  		918972
	
0.000  			0.600			0.800			79996  		78375  		9308  		67424  		825004  		918984
	
0.000  			0.600			0.800			79996  		78375  		9308  		67472  		824956  		918936
	
0.000  			0.600			0.800			79996  		78375  		9308  		67464  		824964  		918944
	
0.971  			0.600			0.800			79996  		78375  		9308  		67532  		824896  		918876
	
0.000  			0.600			0.800			79996  		78375  		9308  		67356  		825072  		919052
	
0.000  			0.600			0.800			79996  		78375  		9308  		67380  		825048  		919028
	
0.000  			0.600			0.800			79996  		78375  		9308  		67472  		824956  		918936
	
0.000  			0.600			0.800			79996  		78375  		9308  		67392  		825036  		919016
	
0.000  			0.600			0.800			79996  		78375  		9308  		67496  		824932  		918912
	
0.962  			0.600			0.800			79996  		78375  		9308  		67472  		824956  		918936
	
0.000  			0.600			0.800			79996  		78375  		9308  		67476  		824948  		918932
	
0.000  			0.600			0.800			79996  		78375  		9308  		67372  		825052  		919036
	
0.000  			0.600			0.800			79996  		78375  		9308  		67408  		825016  		919000
	
0.000  			0.600			0.800			79996  		78375  		9308  		67472  		824944  		918928
	
0.000  			0.600			0.800			79996  		78375  		9308  		67416  		825000  		918992
	
0.000  			0.600			0.800			79996  		78375  		9308  		67632  		824784  		918776
	
0.000  			0.600			0.800			79996  		78375  		9308  		67460  		824956  		918948
	
0.000  			0.600			0.800			79996  		78375  		9308  		67492  		824924  		918916
	
0.000  			0.600			0.800			79996  		78375  		9308  		67396  		825020  		919012
	
0.000  			0.600			0.800			79996  		78375  		9308  		67432  		824984  		918976
	
1.000  			0.500			0.800			79996  		78375  		9308  		67476  		824940  		918932
	
0.000  			0.600			0.800			79996  		78375  		9308  		67304  		825112  		919104
	
0.000  			0.500			0.800			79996  		78375  		9308  		67524  		824892  		918884
	
