CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			14.400			0.700			79996  		78375  		8724  		62544  		812544  		923896
	
0.000  			12.100			0.700			79996  		78375  		8724  		62620  		812468  		923820
	
0.000  			9.100			0.700			79996  		78375  		8724  		62452  		812636  		923988
	
1.000  			8.100			0.700			79996  		78375  		8724  		62476  		812612  		923964
	
0.000  			6.600			0.700			79996  		78375  		8724  		62444  		812644  		923996
	
0.000  			6.000			0.700			79996  		78375  		8724  		62544  		812544  		923896
	
0.000  			5.200			0.700			79996  		78375  		8724  		62544  		812544  		923896
	
0.000  			4.900			0.700			79996  		78375  		8724  		62576  		812512  		923864
	
0.000  			4.600			0.700			79996  		78375  		8724  		62552  		812536  		923888
	
0.000  			4.100			0.700			79996  		78375  		8724  		62516  		812572  		923924
	
0.000  			3.900			0.700			79996  		78375  		8724  		62612  		812476  		923828
	
0.000  			3.400			0.700			79996  		78375  		8724  		62536  		812552  		923904
	
0.971  			3.300			0.700			79996  		78375  		8724  		62672  		812416  		923768
	
0.000  			3.100			0.700			79996  		78375  		8724  		62612  		812476  		923828
	
0.000  			3.000			0.700			79996  		78375  		8724  		62708  		812380  		923732
	
0.000  			2.900			0.700			79996  		78375  		8724  		62656  		812432  		923784
	
0.000  			2.700			0.700			79996  		78375  		8724  		62632  		812456  		923808
	
0.000  			2.600			0.700			79996  		78375  		8724  		62604  		812484  		923836
	
0.962  			2.300			0.700			79996  		78375  		8724  		62592  		812496  		923848
	
0.000  			2.300			0.700			79996  		78375  		8724  		62688  		812400  		923752
	
0.000  			2.200			0.700			79996  		78375  		8724  		62568  		812520  		923872
	
0.000  			2.100			0.700			79996  		78375  		8724  		62592  		812496  		923848
	
0.000  			2.100			0.700			79996  		78375  		8724  		62568  		812520  		923872
	
0.000  			2.000			0.700			79996  		78375  		8724  		62612  		812476  		923828
	
0.000  			1.900			0.700			79996  		78375  		8724  		62528  		812560  		923912
	
0.000  			1.700			0.700			79996  		78375  		8724  		62532  		812556  		923908
	
0.971  			1.700			0.700			79996  		78375  		8724  		62680  		812408  		923760
	
0.000  			1.700			0.700			79996  		78375  		8724  		62612  		812476  		923828
	
0.000  			1.700			0.700			79996  		78375  		8724  		62480  		812608  		923960
	
0.000  			1.600			0.700			79996  		78375  		8724  		62612  		812476  		923828
	
0.000  			1.600			0.700			79996  		78375  		8724  		62588  		812500  		923852
	
0.000  			1.500			0.700			79996  		78375  		8724  		62512  		812576  		923928
	
0.000  			1.400			0.700			79996  		78375  		8724  		62588  		812500  		923852
	
0.962  			1.400			0.700			79996  		78375  		8724  		62556  		812532  		923884
	
0.000  			1.400			0.700			79996  		78375  		8724  		62560  		812528  		923880
	
0.000  			1.400			0.700			79996  		78375  		8724  		62536  		812552  		923904
	
0.000  			1.400			0.700			79996  		78375  		8724  		62648  		812440  		923792
	
0.000  			1.300			0.700			79996  		78375  		8724  		62600  		812488  		923840
	
0.000  			1.300			0.700			79996  		78375  		8724  		62608  		812480  		923832
	
0.000  			1.100			0.700			79996  		78375  		8724  		62672  		812416  		923768
	
0.962  			1.100			0.700			79996  		78375  		8724  		62524  		812564  		923916
	
0.000  			1.200			0.700			79996  		78375  		8724  		62612  		812476  		923828
	
88.000  			1.200			0.700			79996  		78375  		8724  		62472  		812616  		923968
	
103.000  			3.000			0.700			79996  		78375  		8724  		62604  		812484  		923836
	
103.000  			5.000			0.700			79996  		78375  		8724  		62524  		812564  		923916
	
104.000  			7.000			0.700			79996  		78375  		8724  		62480  		812608  		923960
	
103.000  			8.800			0.700			79996  		78375  		8724  		62600  		812488  		923840
	
103.000  			10.700			0.700			79996  		78375  		8724  		62648  		812440  		923792
	
104.000  			12.300			0.700			79996  		78375  		8724  		62680  		812408  		923760
	
103.000  			14.000			0.700			79996  		78375  		8724  		62656  		812432  		923784
	
103.000  			15.500			0.700			79996  		78375  		8724  		62656  		812432  		923784
	
103.000  			17.100			0.700			79996  		78375  		8724  		62636  		812452  		923804
	
103.000  			18.700			0.700			79996  		78375  		8724  		62736  		812348  		923704
	
102.825  			20.000			0.700			79996  		78375  		8724  		62536  		812548  		923904
	
103.000  			21.400			0.700			79996  		78375  		8724  		62704  		812380  		923736
	
103.000  			22.600			0.700			79996  		78375  		8724  		62584  		812500  		923856
	
104.000  			24.100			0.700			79996  		78375  		8724  		62628  		812456  		923812
	
103.000  			25.200			0.700			79996  		78375  		8724  		62600  		812484  		923840
	
103.000  			26.500			0.700			79996  		78375  		8724  		62684  		812400  		923756
	
104.000  			27.800			0.700			79996  		78375  		8724  		62616  		812468  		923824
	
103.000  			28.800			0.700			79996  		78375  		8724  		62668  		812416  		923772
	
103.000  			29.900			0.700			79996  		78375  		8724  		62500  		812584  		923940
	
104.000  			30.800			0.700			79996  		78375  		8724  		62660  		812424  		923780
	
103.000  			32.000			0.700			79996  		78375  		8724  		62536  		812548  		923904
	
103.000  			32.800			0.700			79996  		78375  		8724  		62644  		812440  		923796
	
104.000  			33.900			0.700			79996  		78375  		8724  		62612  		812472  		923828
	
103.000  			35.000			0.700			79996  		78375  		8724  		62500  		812584  		923940
	
103.000  			35.800			0.700			79996  		78375  		8724  		62572  		812512  		923868
	
104.000  			36.800			0.700			79996  		78375  		8724  		62664  		812420  		923776
	
104.000  			37.500			0.700			79996  		78375  		8724  		62608  		812476  		923832
	
103.000  			38.400			0.700			79996  		78375  		8724  		62468  		812616  		923972
	
104.000  			39.400			0.700			79996  		78375  		8724  		62560  		812524  		923880
	
103.000  			40.000			0.700			79996  		78375  		8724  		62444  		812640  		923996
	
103.000  			40.900			0.700			79996  		78375  		8724  		62644  		812440  		923796
	
104.000  			41.500			0.700			79996  		78375  		8724  		62468  		812616  		923972
	
103.000  			42.400			0.700			79996  		78375  		8724  		62644  		812440  		923796
	
103.000  			42.900			0.700			79996  		78375  		8724  		62600  		812484  		923840
	
103.000  			43.800			0.700			79996  		78375  		8724  		62524  		812560  		923916
	
103.000  			44.600			0.700			79996  		78375  		8724  		62464  		812620  		923976
	
104.000  			45.100			0.700			79996  		78375  		8724  		62632  		812452  		923808
	
104.000  			45.900			0.700			79996  		78375  		8724  		62364  		812720  		924076
	
103.000  			46.300			0.700			79996  		78375  		8724  		62644  		812440  		923796
	
103.000  			47.000			0.700			79996  		78375  		8724  		62552  		812532  		923888
	
104.000  			47.400			0.700			79996  		78375  		8724  		62744  		812340  		923696
	
103.000  			48.200			0.700			79996  		78375  		8724  		62652  		812432  		923788
	
103.000  			48.900			0.700			79996  		78375  		8724  		62708  		812376  		923732
	
103.000  			49.300			0.700			79996  		78375  		8724  		62684  		812400  		923756
	
103.000  			50.000			0.700			79996  		78375  		8724  		62768  		812316  		923672
	
103.000  			50.400			0.700			79996  		78375  		8724  		62700  		812384  		923740
	
103.000  			51.100			0.700			79996  		78375  		8724  		62608  		812476  		923832
	
103.000  			51.400			0.700			79996  		78375  		8724  		62624  		812460  		923816
	
104.000  			52.000			0.700			79996  		78375  		8724  		62528  		812556  		923912
	
103.000  			52.700			0.700			79996  		78375  		8724  		62424  		812660  		924016
	
103.000  			53.000			0.700			79996  		78375  		8724  		62512  		812572  		923928
	
104.000  			53.600			0.700			79996  		78375  		8724  		62668  		812416  		923772
	
103.000  			53.900			0.700			79996  		78375  		8724  		62548  		812536  		923892
	
103.000  			54.500			0.700			79996  		78375  		8724  		62544  		812540  		923896
	
103.000  			54.700			0.700			79996  		78375  		8724  		62600  		812484  		923840
	
103.000  			55.400			0.700			79996  		78375  		8724  		62708  		812376  		923732
	
103.000  			56.000			0.700			79996  		78375  		8724  		62584  		812500  		923856
	
104.000  			56.200			0.700			79996  		78375  		8724  		62644  		812436  		923796
	
103.000  			56.700			0.700			79996  		78375  		8724  		62596  		812484  		923844
	
103.000  			56.800			0.700			79996  		78375  		8724  		62588  		812492  		923852
	
103.000  			57.400			0.700			79996  		78375  		8724  		62640  		812440  		923800
	
103.971  			58.000			0.700			79996  		78375  		8724  		62588  		812492  		923852
	
103.000  			58.100			0.700			79996  		78375  		8724  		62408  		812672  		924032
	
104.000  			58.700			0.700			79996  		78375  		8724  		62292  		812788  		924148
	
104.000  			58.800			0.700			79996  		78375  		8724  		62628  		812452  		923812
	
103.000  			59.400			0.700			79996  		78375  		8724  		62652  		812428  		923788
	
103.000  			59.500			0.700			79996  		78375  		8724  		62424  		812656  		924016
	
103.000  			60.000			0.700			79996  		78375  		8724  		62512  		812568  		923928
	
103.000  			60.500			0.700			79996  		78375  		8724  		62508  		812572  		923932
	
103.000  			60.700			0.700			79996  		78375  		8724  		62644  		812436  		923796
	
104.000  			61.200			0.700			79996  		78375  		8724  		62736  		812344  		923704
	
104.000  			61.300			0.700			79996  		78375  		8724  		62432  		812648  		924008
	
104.000  			61.800			0.700			79996  		78375  		8724  		62516  		812564  		923924
	
103.000  			61.900			0.700			79996  		78375  		8724  		62560  		812520  		923880
	
104.000  			62.300			0.700			79996  		78375  		8724  		62884  		812196  		923556
	
103.000  			62.800			0.700			79996  		78375  		8724  		62712  		812368  		923728
	
103.000  			62.900			0.700			79996  		78375  		8724  		62700  		812380  		923740
	
