CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
1.971  			1.500			0.900			68408  		68387  		11144  		62356  		829676  		924052
	
1.000  			1.300			0.900			68408  		68387  		11144  		62468  		829556  		923940
	
1.980  			1.400			0.900			68408  		68387  		11144  		62380  		829644  		924028
	
1.942  			1.400			0.900			68408  		68387  		11144  		62484  		829540  		923924
	
1.000  			1.400			0.900			68408  		68387  		11144  		62432  		829584  		923968
	
2.000  			1.400			0.900			68408  		68387  		11144  		62400  		829616  		924008
	
2.000  			1.500			0.900			68408  		68387  		11144  		62288  		829728  		924120
	
1.000  			1.500			0.900			68408  		68387  		11144  		62364  		829652  		924044
	
2.942  			1.500			0.900			68408  		68387  		11144  		62264  		829744  		924144
	
0.971  			1.500			0.900			68408  		68387  		11144  		62340  		829668  		924068
	
1.000  			1.500			0.900			68408  		68387  		11144  		62284  		829724  		924124
	
1.942  			1.400			0.900			68408  		68387  		11144  		62368  		829640  		924040
	
1.971  			1.500			0.900			68408  		68387  		11144  		62328  		829672  		924080
	
1.000  			1.500			1.000			68536  		68515  		11336  		62272  		829728  		924136
	
0.971  			1.500			1.000			68536  		68515  		11336  		62392  		829608  		924016
	
1.980  			1.500			1.000			68536  		68515  		11336  		62508  		829492  		923900
	
1.961  			1.500			1.000			68536  		68515  		11336  		62576  		829424  		923832
	
0.980  			1.500			1.000			68536  		68515  		11336  		62436  		829564  		923972
	
0.000  			1.500			1.000			68536  		68515  		11336  		62532  		829468  		923876
	
2.000  			1.500			1.000			68536  		68515  		11336  		62432  		829568  		923976
	
0.971  			1.500			1.000			68536  		68515  		11336  		62528  		829472  		923880
	
0.971  			1.500			1.000			68536  		68515  		11336  		62512  		829488  		923896
	
1.000  			1.500			1.000			68536  		68515  		11336  		62488  		829512  		923920
	
2.000  			1.500			1.000			68536  		68515  		11336  		62740  		829260  		923668
	
2.000  			1.500			1.000			68536  		68515  		11336  		62552  		829448  		923856
	
1.980  			1.500			1.000			68536  		68515  		11336  		62556  		829444  		923852
	
1.971  			1.500			1.000			68536  		68515  		11336  		62652  		829348  		923756
	
3.000  			1.500			1.000			68536  		68515  		11336  		62628  		829372  		923780
	
2.000  			1.500			1.000			68536  		68515  		11336  		62556  		829444  		923852
	
2.000  			1.500			1.000			68536  		68515  		11336  		62720  		829280  		923688
