CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			1.400			0.700			79996  		78375  		8848  		68348  		823880  		918060
	
0.000  			1.400			0.700			79996  		78375  		8848  		68348  		823880  		918060
	
0.000  			1.400			0.700			79996  		78375  		8848  		68364  		823864  		918044
	
0.000  			1.400			0.700			79996  		78375  		8848  		68420  		823808  		917988
	
0.000  			1.200			0.700			79996  		78375  		8848  		68472  		823748  		917936
	
0.000  			1.200			0.700			79996  		78375  		8848  		68380  		823840  		918028
	
0.971  			1.200			0.700			79996  		78375  		8848  		68432  		823788  		917976
	
1.000  			1.300			0.700			79996  		78375  		8848  		68296  		823924  		918112
	
0.000  			1.300			0.700			79996  		78375  		8848  		68440  		823780  		917968
	
0.000  			1.200			0.700			79996  		78375  		8848  		68240  		823980  		918168
	
0.000  			1.200			0.700			79996  		78375  		8848  		68408  		823812  		918000
	
1.000  			1.100			0.700			79996  		78375  		8848  		68552  		823668  		917856
	
0.971  			1.100			0.700			79996  		78375  		8848  		68384  		823836  		918024
	
0.962  			1.200			0.700			79996  		78375  		8848  		68476  		823744  		917932
	
0.000  			1.100			0.700			79996  		78375  		8848  		68424  		823796  		917984
	
0.000  			1.100			0.700			79996  		78375  		8848  		68240  		823980  		918168
	
0.000  			1.100			0.700			79996  		78375  		8848  		68492  		823728  		917916
	
0.000  			1.100			0.700			79996  		78375  		8848  		68440  		823780  		917968
	
0.971  			1.000			0.700			79996  		78375  		8848  		68272  		823948  		918136
	
0.000  			1.100			0.700			79996  		78375  		8848  		68404  		823816  		918004
	
1.000  			1.100			0.700			79996  		78375  		8848  		68456  		823764  		917952
	
0.000  			1.000			0.700			79996  		78375  		8848  		68600  		823620  		917808
	
0.000  			1.000			0.700			79996  		78375  		8848  		68184  		824036  		918224
	
0.971  			1.000			0.700			79996  		78375  		8848  		68440  		823780  		917968
	
0.971  			1.000			0.700			79996  		78375  		8848  		68580  		823640  		917828
	
1.000  			1.000			0.700			79996  		78375  		8848  		68256  		823964  		918152
	
0.000  			1.000			0.700			79996  		78375  		8848  		68500  		823724  		917908
	
0.000  			1.000			0.700			79996  		78375  		8848  		68436  		823788  		917972
	
0.000  			1.000			0.700			79996  		78375  		8848  		68460  		823764  		917948
	
0.000  			1.000			0.700			79996  		78375  		8848  		68264  		823960  		918144
	
0.000  			0.900			0.700			79996  		78375  		8848  		68224  		824000  		918184
	
0.000  			0.900			0.700			79996  		78375  		8848  		68612  		823612  		917796
	
0.000  			0.900			0.700			79996  		78375  		8848  		68076  		824148  		918332
	
0.000  			0.900			0.700			79996  		78375  		8848  		68360  		823864  		918048
	
0.000  			0.900			0.700			79996  		78375  		8848  		68380  		823844  		918028
	
0.000  			0.900			0.700			79996  		78375  		8848  		68688  		823536  		917720
	
0.000  			0.900			0.700			79996  		78375  		8848  		68408  		823816  		918000
	
0.962  			0.900			0.700			79996  		78375  		8848  		68388  		823836  		918020
	
0.000  			0.900			0.700			79996  		78375  		8848  		68240  		823984  		918168
	
0.000  			0.900			0.700			79996  		78375  		8848  		68572  		823652  		917836
	
1.000  			0.900			0.700			79996  		78375  		8848  		68412  		823812  		917996
	
0.000  			0.900			0.700			79996  		78375  		8848  		68468  		823756  		917940
	
0.000  			0.800			0.700			79996  		78375  		8848  		68588  		823636  		917820
	
0.000  			0.800			0.700			79996  		78375  		8848  		68348  		823876  		918060
	
0.962  			0.800			0.700			79996  		78375  		8848  		68344  		823880  		918064
	
0.000  			0.800			0.700			79996  		78375  		8848  		68444  		823772  		917964
	
0.971  			0.800			0.700			79996  		78375  		8848  		68408  		823808  		918000
	
1.000  			0.800			0.700			79996  		78375  		8848  		68376  		823840  		918032
	
0.000  			0.800			0.700			79996  		78375  		8848  		68252  		823964  		918156
	
0.000  			0.800			0.700			79996  		78375  		8848  		68368  		823848  		918040
	
0.971  			0.800			0.700			79996  		78375  		8848  		68340  		823876  		918068
	
0.000  			0.800			0.700			79996  		78375  		8848  		68424  		823788  		917984
	
1.000  			0.800			0.700			79996  		78375  		8848  		68312  		823900  		918096
	
0.000  			0.800			0.700			79996  		78375  		8848  		68344  		823868  		918064
	
0.000  			0.800			0.700			79996  		78375  		8848  		68280  		823932  		918128
	
0.000  			0.800			0.700			79996  		78375  		8848  		68320  		823884  		918080
	
0.000  			0.800			0.700			79996  		78375  		8848  		68432  		823772  		917976
	
0.000  			0.700			0.700			79996  		78375  		8848  		68332  		823872  		918076
	
0.000  			0.700			0.700			79996  		78375  		8848  		68312  		823892  		918096
	
0.000  			0.700			0.700			79996  		78375  		8848  		68416  		823788  		917992
	
0.000  			0.700			0.700			79996  		78375  		8848  		68116  		824088  		918292
	
0.000  			0.700			0.700			79996  		78375  		8848  		68192  		824012  		918216
	
0.971  			0.700			0.700			79996  		78375  		8848  		68324  		823880  		918084
	
0.000  			0.700			0.700			79996  		78375  		8848  		68392  		823812  		918016
	
0.000  			0.700			0.700			79996  		78375  		8848  		68352  		823852  		918056
	
0.000  			0.700			0.700			79996  		78375  		8848  		68448  		823756  		917960
	
0.000  			0.700			0.700			79996  		78375  		8848  		68336  		823868  		918072
	
0.000  			0.700			0.700			79996  		78375  		8848  		68432  		823772  		917976
	
1.971  			0.700			0.700			79996  		78375  		8848  		68048  		824156  		918360
	
0.000  			0.700			0.700			79996  		78375  		8848  		68432  		823772  		917976
	
0.000  			0.700			0.700			79996  		78375  		8848  		68456  		823748  		917952
	
0.000  			0.700			0.700			79996  		78375  		8848  		68424  		823780  		917984
	
1.000  			0.700			0.700			79996  		78375  		8848  		68224  		823980  		918184
	
0.000  			0.700			0.700			79996  		78375  		8848  		68356  		823848  		918052
	
0.971  			0.700			0.700			79996  		78375  		8848  		68432  		823772  		917976
	
0.000  			0.700			0.700			79996  		78375  		8848  		68340  		823864  		918068
	
0.000  			0.700			0.700			79996  		78375  		8848  		68220  		823976  		918180
	
0.971  			0.700			0.700			79996  		78375  		8848  		68300  		823896  		918100
	
0.000  			0.700			0.700			79996  		78375  		8848  		68440  		823756  		917968
	
1.000  			0.700			0.700			79996  		78375  		8848  		68080  		824116  		918328
	
0.000  			0.700			0.700			79996  		78375  		8848  		68416  		823780  		917992
	
0.000  			0.700			0.700			79996  		78375  		8848  		68232  		823964  		918176
	
0.000  			0.600			0.700			79996  		78375  		8848  		68384  		823812  		918024
	
0.000  			0.600			0.700			79996  		78375  		8848  		68328  		823868  		918080
	
0.000  			0.600			0.700			79996  		78375  		8848  		68144  		824052  		918264
	
