CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			12.000			0.700			80028  		78407  		9012  		61944  		816400  		924496
	
0.000  			10.200			0.700			80028  		78407  		9012  		61816  		816528  		924624
	
0.000  			9.000			0.700			80028  		78407  		9012  		62032  		816304  		924404
	
1.000  			7.200			0.700			80028  		78407  		9012  		62068  		816260  		924372
	
0.000  			6.600			0.700			80028  		78407  		9012  		62060  		816268  		924380
	
0.000  			5.600			0.700			80028  		78407  		9012  		62020  		816308  		924420
	
0.000  			5.200			0.700			80028  		78407  		9012  		61964  		816364  		924476
	
0.000  			4.800			0.700			80028  		78407  		9012  		61948  		816372  		924484
	
0.000  			4.200			0.700			80028  		78407  		9012  		62000  		816320  		924440
	
0.000  			4.000			0.700			80028  		78407  		9012  		61956  		816364  		924484
	
0.000  			3.600			0.700			80028  		78407  		9012  		62040  		816280  		924400
	
0.000  			3.400			0.700			80028  		78407  		9012  		61884  		816436  		924556
	
0.000  			3.100			0.700			80028  		78407  		9012  		62248  		816064  		924184
	
0.000  			3.000			0.700			80028  		78407  		9012  		62416  		815896  		924024
	
0.000  			2.900			0.700			80028  		78407  		9012  		62168  		816144  		924272
	
0.000  			2.700			0.700			80028  		78407  		9012  		62468  		815844  		923972
	
0.000  			2.600			0.700			80028  		78407  		9012  		62244  		816068  		924196
	
0.000  			2.400			0.700			80028  		78407  		9012  		62188  		816116  		924252
	
0.000  			2.300			0.700			80028  		78407  		9012  		62344  		815960  		924096
	
0.000  			2.200			0.700			80028  		78407  		9012  		62160  		816144  		924280
	
0.000  			2.100			0.700			80028  		78407  		9012  		62152  		816144  		924288
	
0.000  			2.000			0.700			80028  		78407  		9012  		62264  		816024  		924168
	
0.000  			1.900			0.700			80028  		78407  		9012  		62304  		815984  		924136
	
0.000  			1.900			0.700			80028  		78407  		9012  		62160  		816128  		924280
	
0.971  			1.800			0.700			80028  		78407  		9012  		62184  		816104  		924256
	
0.000  			1.800			0.700			80028  		78407  		9012  		62148  		816140  		924292
	
0.000  			1.700			0.700			80028  		78407  		9012  		62220  		816060  		924212
	
0.000  			1.600			0.700			80028  		78407  		9012  		62220  		816060  		924220
	
0.000  			1.600			0.700			80028  		78407  		9012  		62176  		816104  		924264
	
0.000  			1.500			0.700			80028  		78407  		9012  		62244  		816036  		924196
	
0.000  			1.500			0.700			80028  		78407  		9012  		62208  		816072  		924232
	
0.000  			1.400			0.700			80028  		78407  		9012  		62084  		816188  		924348
	
0.000  			1.400			0.700			80028  		78407  		9012  		62084  		816188  		924348
	
0.000  			1.400			0.700			80028  		78407  		9012  		62084  		816188  		924356
	
0.000  			1.300			0.700			80028  		78407  		9012  		62084  		816188  		924356
	
0.000  			1.300			0.700			80028  		78407  		9012  		62120  		816144  		924312
	
0.000  			1.200			0.700			80028  		78407  		9012  		62252  		816012  		924188
	
0.000  			1.200			0.700			80028  		78407  		9012  		62228  		816036  		924212
	
0.000  			1.200			0.700			80028  		78407  		9012  		62160  		816104  		924280
	
0.000  			1.200			0.700			80028  		78407  		9012  		62152  		816112  		924288
	
0.000  			1.100			0.700			80028  		78407  		9012  		62196  		816052  		924236
	
0.000  			1.100			0.700			80028  		78407  		9012  		62224  		816024  		924216
	
0.000  			1.100			0.700			80028  		78407  		9012  		62188  		816060  		924252
	
0.000  			1.100			0.700			80028  		78407  		9012  		62228  		816020  		924212
	
0.000  			1.000			0.700			80028  		78407  		9012  		62056  		816192  		924384
	
0.000  			1.000			0.700			80028  		78407  		9012  		62204  		816036  		924228
	
0.000  			1.000			0.700			80028  		78407  		9012  		62312  		815928  		924128
	
