CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
103.000  			22.000			0.700			79996  		78375  		8736  		61696  		814460  		924744
	
103.000  			37.800			0.700			79996  		78375  		8736  		61776  		814380  		924664
	
104.000  			49.300			0.700			79996  		78375  		8736  		61868  		814288  		924572
	
104.000  			54.500			0.700			79996  		78375  		8736  		61760  		814396  		924680
	
103.000  			61.700			0.700			79996  		78375  		8736  		61788  		814368  		924652
	
103.000  			68.300			0.700			79996  		78375  		8736  		61776  		814372  		924664
	
103.000  			68.600			0.700			79996  		78375  		8736  		61880  		814268  		924560
	
103.000  			73.500			0.700			79996  		78375  		8736  		61764  		814384  		924676
	
104.000  			73.500			0.700			79996  		78375  		8736  		61828  		814320  		924612
	
103.000  			77.100			0.700			79996  		78375  		8736  		61764  		814376  		924676
	
103.000  			80.400			0.700			79996  		78375  		8736  		61872  		814268  		924568
	
103.000  			79.500			0.700			79996  		78375  		8736  		61832  		814308  		924608
	
103.000  			82.300			0.700			79996  		78375  		8736  		61836  		814304  		924604
	
103.000  			81.600			0.700			79996  		78375  		8736  		61732  		814400  		924708
	
104.000  			83.900			0.700			79996  		78375  		8736  		61932  		814200  		924508
	
103.000  			83.000			0.700			79996  		78375  		8736  		61752  		814380  		924688
	
104.000  			85.000			0.700			79996  		78375  		8736  		61916  		814216  		924524
	
104.000  			87.000			0.700			79996  		78375  		8736  		61752  		814372  		924688
	
104.000  			85.900			0.700			79996  		78375  		8736  		61820  		814304  		924620
	
104.000  			87.700			0.700			79996  		78375  		8736  		61696  		814428  		924744
	
103.000  			86.800			0.700			79996  		78375  		8736  		61796  		814328  		924644
	
103.000  			88.300			0.700			79996  		78375  		8736  		61688  		814428  		924752
	
103.000  			87.400			0.700			79996  		78375  		8736  		61820  		814296  		924620
	
103.000  			88.800			0.700			79996  		78375  		8736  		61888  		814228  		924552
	
103.000  			90.100			0.700			79996  		78375  		8736  		61812  		814304  		924628
	
103.000  			89.300			0.700			79996  		78375  		8736  		61744  		814364  		924696
	
103.000  			90.500			0.700			79996  		78375  		8736  		61932  		814176  		924508
	
103.000  			89.700			0.700			79996  		78375  		8736  		61788  		814320  		924652
	
103.000  			90.800			0.700			79996  		78375  		8736  		61672  		814436  		924768
	
103.000  			91.900			0.700			79996  		78375  		8736  		61840  		814268  		924600
	
103.000  			91.000			0.700			79996  		78375  		8736  		61772  		814328  		924668
	
104.000  			92.100			0.700			79996  		78375  		8736  		61592  		814508  		924848
	
103.000  			91.200			0.700			79996  		78375  		8736  		61780  		814320  		924660
	
103.000  			92.200			0.700			79996  		78375  		8736  		61780  		814320  		924660
	
103.000  			91.400			0.700			79996  		78375  		8736  		61792  		814296  		924648
	
103.000  			92.300			0.700			79996  		78375  		8736  		61828  		814260  		924612
	
103.000  			93.300			0.700			79996  		78375  		8736  		61744  		814344  		924696
	
104.000  			92.400			0.700			79996  		78375  		8736  		61760  		814328  		924680
	
103.000  			93.300			0.700			79996  		78375  		8736  		61720  		814360  		924720
	
103.000  			92.600			0.700			79996  		78375  		8736  		61640  		814440  		924800
	
103.000  			93.300			0.700			79996  		78375  		8736  		61816  		814264  		924624
	
104.000  			92.600			0.700			79996  		78375  		8736  		61784  		814296  		924656
	
104.000  			93.400			0.700			79996  		78375  		8736  		61712  		814368  		924728
	
103.000  			94.200			0.700			79996  		78375  		8736  		61728  		814344  		924712
	
103.000  			93.500			0.700			79996  		78375  		8736  		61844  		814228  		924596
	
103.000  			94.100			0.700			79996  		78375  		8736  		61708  		814364  		924732
	
103.000  			93.500			0.700			79996  		78375  		8736  		61812  		814260  		924628
	
103.000  			94.200			0.700			79996  		78375  		8736  		61676  		814396  		924764
	
103.000  			94.900			0.700			79996  		78375  		8736  		61788  		814276  		924652
	
103.000  			94.300			0.700			79996  		78375  		8736  		61828  		814236  		924612
	
103.000  			94.800			0.700			79996  		78375  		8736  		61816  		814244  		924624
	
103.000  			94.200			0.700			79996  		78375  		8736  		61724  		814328  		924716
	
104.000  			94.800			0.700			79996  		78375  		8736  		61860  		814192  		924580
	
103.000  			94.300			0.700			79996  		78375  		8736  		61836  		814216  		924604
	
103.000  			94.900			0.700			79996  		78375  		8736  		61724  		814328  		924716
	
103.000  			95.400			0.700			79996  		78375  		8736  		61740  		814312  		924700
	
103.000  			94.800			0.700			79996  		78375  		8736  		61592  		814452  		924848
	
103.000  			95.300			0.700			79996  		78375  		8736  		61628  		814416  		924812
	
103.000  			94.800			0.700			79996  		78375  		8736  		61588  		814456  		924852
	
103.000  			95.300			0.700			79996  		78375  		8736  		61676  		814368  		924764
	
104.000  			94.800			0.700			79996  		78375  		8736  		61616  		814428  		924824
	
104.000  			95.300			0.700			79996  		78375  		8736  		61672  		814364  		924768
	
104.000  			95.900			0.700			79996  		78375  		8736  		61704  		814332  		924736
	
103.000  			95.300			0.700			79996  		78375  		8736  		61796  		814240  		924644
	
103.000  			95.800			0.700			79996  		78375  		8736  		61852  		814184  		924588
	
103.000  			95.300			0.700			79996  		78375  		8736  		61960  		814068  		924480
	
103.000  			95.700			0.700			79996  		78375  		8736  		62000  		814028  		924440
	
102.962  			96.200			0.700			79996  		78375  		8736  		61896  		814132  		924544
	
104.000  			95.700			0.700			79996  		78375  		8736  		61928  		814100  		924512
	
104.000  			96.200			0.700			79996  		78375  		8736  		61836  		814192  		924604
	
103.000  			95.700			0.700			79996  		78375  		8736  		62048  		813972  		924392
	
