CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
104.000  			109.200			0.700			80264  		78643  		8548  		61496  		838184  		924944
	
104.000  			98.400			0.700			80264  		78643  		8548  		61532  		838148  		924908
	
106.000  			103.800			0.700			80264  		78643  		8548  		61456  		838244  		924984
	
105.000  			98.300			0.700			80264  		78643  		8548  		61508  		838192  		924932
	
104.000  			101.500			0.700			80264  		78643  		8548  		61436  		838264  		925004
	
105.000  			105.200			0.700			80264  		78643  		8548  		61528  		838188  		924912
	
104.000  			100.500			0.700			80264  		78643  		8548  		61600  		838116  		924840
	
106.962  			103.200			0.700			80264  		78643  		8548  		61576  		838140  		924864
	
103.000  			99.800			0.700			80264  		78643  		8548  		61568  		838148  		924872
	
103.000  			101.900			0.700			80264  		78643  		8548  		61556  		838160  		924884
	
105.000  			99.100			0.700			80264  		78643  		8548  		61448  		838268  		924992
	
104.000  			100.900			0.700			80264  		78643  		8548  		61396  		838320  		925044
	
105.000  			102.800			0.700			80264  		78643  		8548  		61540  		838176  		924900
	
104.000  			100.200			0.700			80264  		78643  		8548  		61556  		838160  		924884
	
104.000  			101.900			0.700			80264  		78643  		8548  		61612  		838104  		924828
	
103.000  			99.800			0.700			80264  		78643  		8548  		61596  		838120  		924844
	
104.000  			101.100			0.700			80264  		78643  		8548  		61500  		838216  		924940
	
103.000  			99.300			0.700			80264  		78643  		8548  		61652  		838064  		924788
	
103.000  			100.600			0.700			80264  		78643  		8548  		61600  		838116  		924840
	
103.000  			101.900			0.700			80264  		78643  		8548  		61668  		838048  		924772
	
103.000  			100.000			0.700			80264  		78643  		8548  		61368  		838348  		925072
	
103.000  			101.300			0.700			80264  		78643  		8548  		61624  		838092  		924816
	
103.000  			99.700			0.700			80264  		78643  		8548  		61596  		838120  		924844
	
103.000  			100.800			0.700			80264  		78643  		8548  		61636  		838080  		924804
	
105.971  			101.800			0.700			80264  		78643  		8548  		61568  		838148  		924872
	
104.000  			100.400			0.700			80264  		78643  		8548  		61584  		838132  		924856
	
105.000  			101.500			0.700			80264  		78643  		8548  		61492  		838224  		924948
	
105.000  			100.100			0.700			80264  		78643  		8548  		61584  		838132  		924856
	
103.000  			101.100			0.700			80264  		78643  		8548  		61552  		838164  		924888
	
105.000  			99.800			0.700			80264  		78643  		8548  		61600  		838116  		924840
	
104.000  			100.700			0.700			80264  		78643  		8548  		61428  		838288  		925012
	
104.000  			101.600			0.700			80264  		78643  		8548  		61560  		838156  		924880
	
105.000  			100.400			0.700			80264  		78643  		8548  		61336  		838380  		925104
	
106.000  			101.300			0.700			80264  		78643  		8548  		61480  		838236  		924960
	
106.000  			100.200			0.700			80264  		78643  		8548  		61480  		838236  		924960
	
105.000  			101.000			0.700			80264  		78643  		8548  		61380  		838336  		925060
	
105.000  			100.100			0.700			80264  		78643  		8548  		61568  		838148  		924872
	
106.000  			100.700			0.700			80264  		78643  		8548  		61560  		838156  		924880
	
105.000  			101.400			0.700			80264  		78643  		8548  		61592  		838124  		924848
	
104.000  			100.500			0.700			80264  		78643  		8548  		61648  		838068  		924792
	
105.000  			101.200			0.700			80264  		78643  		8548  		61584  		838132  		924856
	
104.883  			100.300			0.700			80264  		78643  		8548  		61568  		838148  		924872
	
104.000  			100.900			0.700			80264  		78643  		8548  		61528  		838188  		924912
	
105.000  			101.600			0.700			80264  		78643  		8548  		61508  		838208  		924932
	
105.000  			100.700			0.700			80264  		78643  		8548  		61704  		838012  		924736
	
104.000  			101.300			0.700			80264  		78643  		8548  		61512  		838204  		924928
	
106.000  			100.400			0.700			80264  		78643  		8548  		61576  		838140  		924864
	
106.000  			101.000			0.700			80264  		78643  		8548  		61596  		838120  		924844
	
105.000  			100.300			0.700			80264  		78643  		8548  		61536  		838176  		924904
	
106.000  			100.900			0.700			80264  		78643  		8548  		61724  		837988  		924716
	
106.000  			101.400			0.700			80264  		78643  		8548  		61564  		838148  		924876
	
103.000  			100.700			0.700			80264  		78643  		8548  		61512  		838200  		924928
	
105.000  			101.200			0.700			80264  		78643  		8548  		61484  		838228  		924956
	
103.962  			100.500			0.700			80264  		78643  		8548  		61624  		838088  		924816
	
103.962  			101.000			0.700			80264  		78643  		8548  		61520  		838192  		924920
	
105.923  			100.300			0.700			80264  		78643  		8548  		61596  		838116  		924844
	
106.000  			100.800			0.700			80264  		78643  		8548  		61548  		838164  		924892
	
105.971  			101.300			0.700			80264  		78643  		8548  		61596  		838116  		924844
	
103.796  			100.700			0.700			80264  		78643  		8548  		61556  		838156  		924884
	
104.942  			101.100			0.700			80264  		78643  		8548  		61556  		838156  		924884
	
103.971  			100.500			0.700			80264  		78643  		8548  		61556  		838156  		924884
	
104.971  			101.000			0.700			80264  		78643  		8548  		61464  		838248  		924976
	
104.942  			101.400			0.700			80264  		78643  		8548  		61488  		838224  		924952
	
103.971  			100.800			0.700			80264  		78643  		8548  		61380  		838332  		925060
	
104.971  			101.300			0.700			80264  		78643  		8548  		61556  		838156  		924884
	
104.971  			100.700			0.700			80264  		78643  		8548  		61596  		838116  		924844
	
104.971  			101.100			0.700			80264  		78643  		8548  		61568  		838144  		924872
	
103.962  			100.600			0.700			80264  		78643  		8548  		61572  		838140  		924868
	
105.942  			100.900			0.700			80264  		78643  		8548  		61520  		838192  		924920
	
104.971  			101.400			0.700			80264  		78643  		8548  		61528  		838184  		924912
	
104.971  			100.800			0.700			80264  		78643  		8548  		61580  		838132  		924860
	
