CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			4.100			0.900			31068  		31046  		11164  		56356  		868868  		930084
	
4.942  			2.100			0.900			31068  		31046  		11164  		56564  		868660  		929876
	
1.000  			2.500			1.200			96720  		96698  		14220  		56964  		868260  		929476
	
0.971  			2.200			1.200			96720  		96698  		14220  		56400  		868824  		930040
	
0.000  			1.900			1.200			96720  		96698  		14220  		56324  		868892  		930116
	
1.971  			1.600			1.200			96720  		96698  		14220  		56360  		868856  		930080
	
0.000  			1.400			1.200			96720  		96698  		14220  		56372  		868844  		930068
	
1.971  			1.400			1.200			96720  		96698  		14220  		56360  		868856  		930080
	
0.000  			1.400			1.200			96720  		96698  		14220  		56440  		868768  		929992
	
0.000  			1.200			1.200			96720  		96698  		14220  		56488  		868720  		929952
	
2.000  			1.200			1.200			96720  		96698  		14220  		56404  		868804  		930036
	
0.000  			1.200			1.200			96720  		96698  		14220  		56388  		868820  		930052
	
2.000  			1.100			1.200			96720  		96698  		14220  		56420  		868788  		930020
	
0.000  			1.200			1.200			96720  		96698  		14220  		56460  		868748  		929980
	
1.000  			1.100			1.200			96720  		96698  		14220  		56312  		868888  		930128
	
0.000  			1.100			1.200			96720  		96698  		14220  		56392  		868808  		930048
	
0.000  			1.000			1.200			96720  		96698  		14220  		56504  		868688  		929936
	
1.971  			1.000			1.200			96720  		96698  		14220  		56300  		868892  		930140
	
1.971  			1.000			1.200			96720  		96698  		14220  		56552  		868632  		929880
	
1.000  			1.000			1.200			96720  		96698  		14220  		56428  		868756  		930008
	
0.971  			0.900			1.200			96720  		96698  		14220  		56448  		868736  		929992
	
0.000  			0.900			1.200			96720  		96698  		14220  		56376  		868808  		930064
	
0.980  			0.900			1.200			96720  		96698  		14220  		56344  		868840  		930096
	
0.000  			0.900			1.200			96720  		96698  		14220  		56212  		868964  		930228
	
0.971  			0.900			1.200			96720  		96698  		14220  		56356  		868820  		930084
	
1.942  			1.000			1.200			96720  		96698  		14220  		56512  		868664  		929928
	
0.000  			1.000			1.200			96720  		96698  		14220  		56512  		868664  		929928
	
1.000  			0.900			1.200			96720  		96698  		14220  		56412  		868756  		930020
	
0.971  			0.900			1.200			96720  		96698  		14220  		56400  		868768  		930040
	
0.000  			0.900			1.200			96720  		96698  		14220  		56400  		868768  		930040
	
1.000  			0.800			1.200			96720  		96698  		14220  		56472  		868688  		929968
	
1.000  			1.000			1.200			96720  		96698  		14220  		56400  		868760  		930040
	
0.000  			0.900			1.200			96720  		96698  		14220  		56384  		868768  		930056
	
2.971  			0.900			1.200			96720  		96698  		14220  		56388  		868764  		930052
	
0.000  			0.900			1.200			105940  		105918  		14220  		56488  		868664  		929952
	
0.980  			0.900			1.200			105940  		105918  		14240  		56496  		868656  		929944
	
2.000  			0.800			1.200			105940  		105918  		14240  		56300  		868844  		930140
	
1.971  			0.900			1.200			105940  		105918  		14240  		56564  		868580  		929876
	
0.000  			0.900			1.200			105940  		105918  		14240  		56464  		868680  		929976
	
1.000  			0.800			1.200			105940  		105918  		14240  		56480  		868664  		929960
	
0.000  			0.900			1.200			105940  		105918  		14240  		56532  		868612  		929908
	
1.971  			0.900			1.200			105940  		105918  		14240  		56488  		868648  		929952
	
0.000  			0.800			1.200			105940  		105918  		14240  		56472  		868664  		929968
	
1.000  			0.800			1.200			105940  		105918  		14240  		56436  		868700  		930004
	
1.980  			0.900			1.200			105940  		105918  		14240  		56488  		868640  		929952
	
0.000  			0.800			1.200			105940  		105918  		14240  		56488  		868632  		929944
	
0.000  			0.800			1.200			105940  		105918  		14240  		56392  		868728  		930048
	
2.000  			0.800			1.200			105940  		105918  		14240  		56472  		868648  		929968
	
0.000  			0.800			1.200			105940  		105918  		14240  		56428  		868692  		930012
	
0.000  			0.800			1.200			105940  		105918  		14240  		56328  		868792  		930112
	
2.980  			0.800			1.200			105940  		105918  		14240  		56256  		868856  		930176
	
1.000  			0.900			1.200			105940  		105918  		14240  		56484  		868624  		929956
	
1.000  			0.900			1.200			105940  		105918  		14240  		56480  		868620  		929960
	
0.000  			0.900			1.200			105940  		105918  		14240  		56536  		868564  		929904
	
0.980  			0.900			1.200			105940  		105918  		14240  		56440  		868652  		929992
	
0.000  			0.900			1.200			105940  		105918  		14240  		56524  		868568  		929916
	
1.971  			0.900			1.200			105940  		105918  		14240  		56388  		868704  		930052
	
1.000  			0.800			1.200			105940  		105918  		14240  		56268  		868824  		930172
	
1.000  			0.800			1.200			105940  		105918  		14240  		56616  		868476  		929824
	
0.980  			0.800			1.200			105940  		105918  		14240  		56588  		868504  		929852
	
0.000  			0.800			1.200			105940  		105918  		14240  		56236  		868848  		930204
	
0.971  			0.800			1.200			105940  		105918  		14240  		56520  		868564  		929920
	
1.000  			0.800			1.200			105940  		105918  		14240  		56476  		868608  		929964
	
1.000  			0.800			1.200			105940  		105918  		14240  		56160  		868924  		930280
	
1.000  			0.800			1.200			105940  		105918  		14240  		56452  		868628  		929984
	
0.971  			0.800			1.200			105940  		105918  		14240  		56336  		868740  		930100
	
1.000  			0.800			1.200			105940  		105918  		14244  		56424  		868644  		930016
	
0.980  			0.800			1.200			105940  		105918  		14244  		56592  		868476  		929848
	
1.000  			0.900			1.200			105940  		105918  		14244  		56380  		868688  		930060
	
1.971  			0.900			1.200			105940  		105918  		14244  		56540  		868520  		929900
	
1.000  			0.900			1.200			105940  		105918  		14244  		56444  		868616  		929996
	
0.980  			0.900			1.200			105940  		105918  		14244  		56464  		868596  		929976
	
0.000  			0.800			1.200			105940  		105918  		14244  		56500  		868552  		929940
	
0.980  			0.800			1.200			105940  		105918  		14244  		56284  		868760  		930156
	
1.000  			0.800			1.200			105940  		105918  		14244  		56388  		868656  		930052
	
0.000  			0.800			1.200			105940  		105918  		14244  		56320  		868724  		930120
	
1.971  			0.800			1.200			105940  		105918  		14244  		56364  		868680  		930076
	
0.000  			0.900			1.200			105940  		105918  		14244  		56396  		868644  		930040
	
1.980  			0.900			1.200			105940  		105918  		14244  		56496  		868532  		929944
	
0.000  			0.800			1.200			105940  		105918  		14244  		56504  		868524  		929936
	
1.000  			0.800			1.200			105940  		105918  		14244  		56136  		868892  		930304
	
0.000  			0.800			1.200			105940  		105918  		14244  		56556  		868472  		929884
	
1.980  			0.700			1.200			105940  		105918  		14244  		56520  		868500  		929920
	
0.000  			0.800			1.200			105940  		105918  		14244  		56500  		868520  		929940
	
1.971  			0.800			1.200			105940  		105918  		14244  		56488  		868532  		929952
	
0.980  			0.900			1.200			105940  		105918  		14244  		56652  		868368  		929788
	
0.980  			0.800			1.200			105940  		105918  		14244  		56512  		868508  		929928
	
0.000  			0.800			1.200			105940  		105918  		14244  		56596  		868416  		929844
	
1.971  			0.800			1.200			105940  		105918  		14244  		56660  		868352  		929780
	
0.000  			0.800			1.200			105940  		105918  		14244  		56512  		868500  		929928
	
1.000  			0.800			1.200			105940  		105918  		14244  		56480  		868532  		929960
	
1.000  			0.700			1.200			105940  		105918  		14244  		56496  		868508  		929936
	
0.971  			0.700			1.200			105940  		105918  		14244  		56544  		868452  		929896
	
1.000  			0.800			1.200			105940  		105918  		14244  		56524  		868472  		929916
	
0.971  			0.700			1.200			105940  		105918  		14244  		56608  		868388  		929832
	
1.000  			0.700			1.200			105940  		105918  		14244  		56644  		868352  		929796
	
0.971  			0.800			1.200			105940  		105918  		14244  		56652  		868344  		929788
	
2.000  			0.700			1.200			105940  		105918  		14244  		56640  		868348  		929800
	
1.000  			0.700			1.200			105940  		105918  		14244  		56740  		868248  		929700
	
2.000  			0.800			1.200			105940  		105918  		14244  		56724  		868260  		929716
	
0.971  			0.800			1.200			105940  		105918  		14244  		56480  		868504  		929960
	
2.000  			0.800			1.200			105940  		105918  		14244  		56584  		868396  		929852
	
0.000  			0.800			1.200			105940  		105918  		14244  		56672  		868304  		929768
	
0.971  			0.700			1.200			105940  		105918  		14244  		56560  		868416  		929880
	
1.000  			0.700			1.200			105940  		105918  		14244  		56736  		868232  		929704
	
1.000  			0.800			1.200			105940  		105918  		14244  		56608  		868352  		929832
	
0.980  			0.700			1.200			105940  		105918  		14244  		56780  		868172  		929660
	
1.000  			0.700			1.200			105940  		105918  		14244  		56788  		868164  		929652
	
0.000  			0.800			1.200			105940  		105918  		14244  		56712  		868240  		929728
	
1.000  			0.700			1.200			105940  		105918  		14244  		56600  		868348  		929836
	
0.000  			0.700			1.200			105940  		105918  		14244  		56836  		868108  		929604
	
1.961  			0.700			1.200			105940  		105918  		14244  		56672  		868272  		929768
	
0.000  			0.700			1.200			105940  		105918  		14244  		56796  		868148  		929644
	
2.971  			0.700			1.200			105940  		105918  		14244  		56752  		868184  		929688
	
0.000  			0.800			1.200			105940  		105918  		14244  		56828  		868108  		929612
	
1.971  			0.700			1.200			105940  		105918  		14244  		56728  		868208  		929712
	
1.000  			0.700			1.200			105940  		105918  		14244  		56840  		868096  		929600
	
1.000  			0.700			1.200			105940  		105918  		14244  		56772  		868164  		929668
	
0.000  			0.700			1.200			105940  		105918  		14244  		56768  		868144  		929672
	
0.000  			0.700			1.200			105940  		105918  		14244  		56852  		868060  		929588
	
