CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			3.100			0.900			31068  		31046  		11236  		57288  		818944  		929152
	
4.961  			1.600			0.900			31068  		31046  		11236  		57660  		818572  		928780
	
1.000  			2.700			1.200			105940  		105918  		14120  		57944  		818288  		928496
	
1.980  			2.300			1.200			105940  		105918  		14216  		57456  		818776  		928984
	
1.000  			2.300			1.200			105940  		105918  		14216  		57344  		818888  		929096
	
0.971  			2.100			1.200			105940  		105918  		14216  		57540  		818692  		928900
	
1.971  			1.900			1.200			105940  		105918  		14216  		57424  		818800  		929016
	
0.980  			2.000			1.200			105940  		105918  		14216  		57432  		818792  		929008
	
1.000  			1.900			1.200			105940  		105918  		14216  		57544  		818680  		928896
	
2.971  			1.800			1.200			105940  		105918  		14216  		57440  		818776  		929000
	
2.000  			1.900			1.200			105940  		105918  		14216  		57476  		818740  		928964
	
1.000  			2.000			1.200			105940  		105918  		14216  		57384  		818824  		929056
	
1.000  			1.700			1.200			105940  		105918  		14216  		57484  		818724  		928956
	
2.971  			1.700			1.200			105940  		105918  		14216  		57352  		818856  		929088
	
2.000  			1.800			1.200			105940  		105918  		14216  		57496  		818704  		928944
	
2.000  			1.700			1.200			105940  		105918  		14232  		57472  		818728  		928968
	
1.000  			1.700			1.200			105940  		105918  		14232  		57416  		818784  		929024
	
2.000  			1.700			1.200			105940  		105918  		14232  		57256  		818944  		929184
	
2.000  			1.700			1.200			105940  		105918  		14232  		57452  		818740  		928984
	
0.000  			1.700			1.200			105940  		105918  		14232  		57680  		818512  		928760
	
2.942  			1.700			1.200			105940  		105918  		14232  		57428  		818764  		929012
	
1.000  			1.600			1.200			105940  		105918  		14232  		57564  		818628  		928876
	
2.942  			1.700			1.200			105940  		105918  		14232  		57424  		818768  		929016
	
1.000  			1.700			1.200			105940  		105918  		14232  		57500  		818684  		928932
	
0.000  			1.600			1.200			105940  		105918  		14232  		57548  		818636  		928892
	
1.980  			1.600			1.200			105940  		105918  		14232  		57444  		818740  		928996
	
2.000  			1.600			1.200			105940  		105918  		14232  		57496  		818688  		928944
	
1.971  			1.600			1.200			105940  		105918  		14232  		57456  		818728  		928984
	
3.000  			1.600			1.200			105940  		105918  		14232  		57420  		818756  		929020
	
0.000  			1.600			1.200			105940  		105918  		14232  		57596  		818580  		928844
	
2.971  			1.500			1.200			105940  		105918  		14232  		57548  		818628  		928892
	
2.000  			1.600			1.200			105940  		105918  		14236  		57484  		818692  		928956
	
1.000  			1.600			1.200			105940  		105918  		14236  		57500  		818668  		928932
	
1.980  			1.500			1.200			105940  		105918  		14236  		57584  		818584  		928856
	
2.000  			1.500			1.200			105940  		105918  		14236  		57556  		818612  		928884
	
2.000  			1.600			1.200			105940  		105918  		14236  		57548  		818620  		928892
	
0.971  			1.600			1.200			105940  		105918  		14236  		57580  		818588  		928860
	
1.980  			1.600			1.200			105940  		105918  		14240  		57416  		818752  		929024
	
0.971  			1.600			1.200			105940  		105918  		14240  		57572  		818588  		928868
	
0.000  			1.500			1.200			105940  		105918  		14240  		57576  		818584  		928864
	
1.971  			1.600			1.200			105940  		105918  		14240  		57616  		818544  		928824
	
0.980  			1.600			1.200			105940  		105918  		14240  		57420  		818740  		929020
	
0.971  			1.500			1.200			105940  		105918  		14240  		57688  		818464  		928752
	
1.000  			1.600			1.200			105940  		105918  		14240  		57556  		818596  		928884
	
1.000  			1.500			1.200			105940  		105918  		14240  		57540  		818612  		928900
	
1.971  			1.500			1.200			105940  		105918  		14240  		57580  		818572  		928860
	
2.000  			1.500			1.200			105940  		105918  		14244  		57668  		818476  		928764
	
2.000  			1.500			1.200			105940  		105918  		14244  		57820  		818324  		928612
	
2.941  			1.500			1.200			105940  		105918  		14244  		57572  		818572  		928868
	
1.000  			1.500			1.200			105940  		105918  		14244  		57676  		818464  		928764
	
2.980  			1.600			1.200			105940  		105918  		14244  		57520  		818620  		928920
	
1.000  			1.500			1.200			105940  		105918  		14244  		57716  		818416  		928716
	
2.000  			1.600			1.200			105940  		105918  		14288  		57780  		818352  		928660
	
0.980  			1.600			1.200			105940  		105918  		14288  		57816  		818308  		928624
	
1.971  			1.500			1.200			105940  		105918  		14288  		57692  		818432  		928748
	
1.971  			1.500			1.200			105940  		105918  		14288  		57700  		818424  		928740
	
2.000  			1.500			1.200			105940  		105918  		14288  		57744  		818372  		928696
	
2.971  			1.500			1.200			105940  		105918  		14288  		57824  		818292  		928616
	
2.971  			1.500			1.200			105940  		105918  		14288  		57908  		818200  		928532
	
1.000  			1.500			1.200			105940  		105918  		14288  		57820  		818280  		928620
	
