CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
100.000  			14.600			0.700			80040  		78419  		8812  		58680  		841880  		927760
	
103.000  			32.900			0.700			80040  		78419  		8812  		58484  		842076  		927956
	
103.000  			48.600			0.700			80040  		78419  		8812  		58568  		841992  		927872
	
103.000  			54.600			0.700			80040  		78419  		8812  		58668  		841892  		927772
	
103.000  			62.600			0.700			80040  		78419  		8812  		58656  		841904  		927784
	
103.000  			64.500			0.700			80040  		78419  		8812  		58548  		842012  		927892
	
103.000  			70.200			0.700			80040  		78419  		8812  		58556  		842004  		927884
	
103.000  			75.300			0.700			80040  		78419  		8812  		58748  		841812  		927692
	
103.000  			74.700			0.700			80040  		78419  		8812  		58548  		842012  		927892
	
103.000  			78.700			0.700			80040  		78419  		8812  		58756  		841804  		927684
	
103.000  			78.100			0.700			80040  		78419  		8812  		58648  		841912  		927792
	
103.000  			81.100			0.700			80040  		78419  		8812  		58412  		842148  		928028
	
103.000  			80.300			0.700			80040  		78419  		8812  		58224  		842336  		928216
	
103.000  			83.000			0.700			80040  		78419  		8812  		58680  		841876  		927760
	
103.000  			85.400			0.700			80040  		78419  		8812  		58580  		841976  		927860
	
103.000  			84.300			0.700			80040  		78419  		8812  		58612  		841944  		927828
	
103.000  			86.500			0.700			80040  		78419  		8812  		58604  		841952  		927836
	
103.000  			85.600			0.700			80040  		78419  		8812  		58372  		842184  		928068
	
103.000  			87.300			0.700			80040  		78419  		8812  		58748  		841808  		927692
	
103.000  			86.300			0.700			80040  		78419  		8812  		58572  		841984  		927868
	
103.000  			88.000			0.700			80040  		78419  		8812  		58688  		841868  		927752
	
103.000  			89.500			0.700			80040  		78419  		8812  		58604  		841952  		927836
	
103.000  			88.500			0.700			80040  		78419  		8812  		58672  		841884  		927768
	
103.000  			90.000			0.700			80040  		78419  		8812  		58784  		841772  		927656
	
103.000  			89.000			0.700			80040  		78419  		8812  		58740  		841816  		927700
	
103.000  			90.300			0.700			80040  		78419  		8812  		58680  		841876  		927760
	
104.000  			91.600			0.700			80040  		78419  		8812  		58460  		842096  		927980
	
104.000  			90.600			0.700			80040  		78419  		8812  		58628  		841928  		927812
	
