CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
1.000  			1.600			0.900			68408  		68387  		11220  		62724  		829240  		923684
	
2.000  			1.700			0.900			68408  		68387  		11220  		62692  		829272  		923716
	
2.000  			1.600			0.900			68408  		68387  		11220  		62784  		829180  		923624
	
3.961  			1.500			0.900			68408  		68387  		11220  		62660  		829304  		923748
	
2.000  			1.700			0.900			68408  		68387  		11220  		62788  		829176  		923620
	
1.971  			1.600			0.900			68408  		68387  		11220  		62752  		829204  		923656
	
2.971  			1.700			0.900			68408  		68387  		11220  		62592  		829364  		923816
	
2.000  			1.700			0.900			68408  		68387  		11220  		62716  		829232  		923692
	
2.000  			1.700			0.900			68408  		68387  		11220  		62680  		829268  		923728
	
2.980  			1.700			0.900			68408  		68387  		11220  		62628  		829320  		923780
	
1.961  			1.700			0.900			68408  		68387  		11220  		62860  		829080  		923548
	
1.000  			1.700			0.900			68408  		68387  		11220  		62712  		829228  		923696
	
2.000  			1.700			0.900			68408  		68387  		11220  		62780  		829152  		923628
	
2.000  			1.700			0.900			68408  		68387  		11220  		62756  		829176  		923652
	
1.971  			1.700			0.900			68408  		68387  		11220  		63044  		828888  		923364
	
1.000  			1.700			0.900			68408  		68387  		11220  		62844  		829080  		923564
	
2.000  			1.700			0.900			68408  		68387  		11220  		62900  		829024  		923508
	
1.942  			1.700			0.900			68408  		68387  		11220  		63016  		828908  		923392
	
1.942  			1.600			0.900			68408  		68387  		11220  		62844  		829072  		923564
	
2.971  			1.700			0.900			68408  		68387  		11220  		63004  		828912  		923404
	
1.000  			1.700			0.900			68408  		68387  		11220  		62988  		828928  		923420
	
1.000  			1.700			0.900			68408  		68387  		11220  		62996  		828912  		923412
	
2.971  			1.700			0.900			68540  		68519  		11220  		63048  		828860  		923360
	
1.942  			1.700			0.900			68540  		68519  		11220  		62988  		828920  		923420
	
1.971  			1.700			0.900			68540  		68519  		11220  		63104  		828796  		923304
	
2.942  			1.700			0.900			68540  		68519  		11220  		63140  		828760  		923268
	
1.971  			1.700			0.900			68540  		68519  		11220  		63008  		828892  		923400
	
0.980  			1.700			0.900			68540  		68519  		11220  		63052  		828840  		923356
	
1.000  			1.700			0.900			68540  		68519  		11220  		62968  		828924  		923440
	
2.980  			1.700			0.900			68540  		68519  		11220  		63144  		828748  		923264
	
1.000  			1.700			0.900			68540  		68519  		11220  		63012  		828872  		923396
	
1.980  			1.700			1.000			68540  		68519  		11448  		63120  		828764  		923288
	
5.961  			1.700			1.000			68540  		68519  		11448  		63080  		828796  		923328
	
1.000  			1.800			1.000			68540  		68519  		11448  		63144  		828732  		923264
	
1.971  			1.800			1.000			68540  		68519  		11448  		63160  		828716  		923248
	
1.000  			1.800			1.000			68540  		68519  		11448  		63196  		828672  		923212
	
1.971  			1.800			1.000			68540  		68519  		11448  		63188  		828680  		923220
	
1.000  			1.800			1.000			68540  		68519  		11448  		63292  		828576  		923116
	
2.942  			1.800			1.000			68540  		68519  		11448  		63192  		828676  		923216
	
1.971  			1.800			1.000			68540  		68519  		11448  		63176  		828692  		923232
	
1.971  			1.800			1.000			68540  		68519  		11448  		63256  		828612  		923152
	
1.971  			1.800			1.000			68540  		68519  		11448  		63268  		828592  		923140
	
2.000  			1.800			1.000			68540  		68519  		11448  		63268  		828592  		923140
	
1.980  			1.800			1.000			68540  		68519  		11448  		63264  		828596  		923144
	
1.980  			1.800			1.000			68540  		68519  		11448  		63276  		828584  		923132
	
2.000  			1.900			1.000			68540  		68519  		11448  		63300  		828552  		923108
	
2.000  			1.800			1.000			68540  		68519  		11448  		63324  		828528  		923084
	
2.000  			1.900			1.000			68540  		68519  		11448  		63248  		828604  		923160
	
1.000  			1.800			1.000			68540  		68519  		11448  		63388  		828456  		923020
	
1.971  			1.800			1.000			68540  		68519  		11448  		63380  		828464  		923028
	
2.000  			1.800			1.000			68540  		68519  		11448  		63400  		828444  		923008
	
2.971  			1.800			1.000			68540  		68519  		11448  		63492  		828340  		922916
	
2.971  			1.800			1.000			68672  		68651  		11448  		63456  		828376  		922952
	
1.971  			1.800			1.000			68672  		68651  		11448  		63344  		828480  		923064
	
1.000  			1.900			1.000			68672  		68651  		11448  		63304  		828520  		923104
	
3.961  			1.800			1.000			68672  		68651  		11448  		63644  		828172  		922764
	
1.971  			1.800			1.000			68672  		68651  		11448  		63540  		828276  		922868
	
1.000  			1.900			1.000			68672  		68651  		11448  		63848  		827960  		922560
	
1.000  			1.800			1.000			68672  		68651  		11448  		63864  		827944  		922544
	
3.942  			1.800			1.000			68672  		68651  		11448  		63768  		828040  		922640
	
1.000  			1.900			1.000			68672  		68651  		11448  		63948  		827852  		922460
	
1.980  			1.800			1.000			68672  		68651  		11448  		63980  		827812  		922428
	
1.971  			1.900			1.000			68672  		68651  		11448  		64044  		827748  		922364
	
2.000  			1.900			1.000			68672  		68651  		11448  		63968  		827824  		922440
	
0.971  			1.800			1.000			68672  		68651  		11448  		64048  		827732  		922360
	
1.980  			1.900			1.000			68672  		68651  		11448  		64028  		827752  		922380
	
1.971  			1.800			1.000			68672  		68651  		11448  		63848  		827932  		922560
	
1.000  			1.900			1.000			68672  		68651  		11448  		64072  		827700  		922336
	
2.000  			1.800			1.000			68672  		68651  		11448  		64120  		827648  		922288
	
1.971  			1.800			1.000			68672  		68651  		11448  		64076  		827684  		922332
	
0.971  			1.800			1.000			68672  		68651  		11448  		64120  		827640  		922288
	
3.942  			1.800			1.000			68672  		68651  		11448  		64120  		827640  		922288
	
2.980  			1.900			1.000			68672  		68651  		11448  		64192  		827564  		922216
	
1.980  			1.800			1.000			68672  		68651  		11448  		64204  		827548  		922204
	
2.971  			1.800			1.000			68672  		68651  		11448  		64264  		827480  		922144
	
1.000  			1.800			1.000			68672  		68651  		11448  		64220  		827524  		922188
	
1.980  			1.800			1.000			68672  		68651  		11448  		64088  		827648  		922320
	
3.971  			1.900			1.000			68672  		68651  		11448  		64336  		827392  		922064
	
1.971  			1.800			1.000			68672  		68651  		11448  		64228  		827500  		922172
	
1.980  			1.900			1.000			68672  		68651  		11448  		64368  		827352  		922040
	
2.942  			1.900			1.000			68672  		68651  		11448  		64364  		827352  		922044
	
2.942  			1.800			1.000			68672  		68651  		11448  		64312  		827404  		922096
	
1.971  			1.900			1.000			68672  		68651  		11448  		64408  		827308  		922000
	
2.000  			1.900			1.000			68800  		68779  		11676  		64420  		827296  		921988
	
1.971  			1.900			1.000			68800  		68779  		11676  		64368  		827340  		922040
	
1.980  			1.900			1.000			68800  		68779  		11676  		64384  		827320  		922024
	
2.000  			1.900			1.000			68800  		68779  		11676  		64548  		827144  		921860
	
2.971  			1.900			1.000			68800  		68779  		11676  		64452  		827240  		921956
	
2.980  			1.900			1.000			68800  		68779  		11676  		64368  		827316  		922040
	
2.000  			1.900			1.000			68800  		68779  		11676  		64536  		827148  		921872
	
1.000  			1.900			1.000			68800  		68779  		11676  		64524  		827152  		921884
	
1.971  			1.900			1.000			68800  		68779  		11676  		64500  		827176  		921908
	
1.971  			1.900			1.000			68800  		68779  		11676  		64580  		827092  		921828
	
1.971  			1.900			1.000			68800  		68779  		11676  		64600  		827064  		921808
	
1.980  			1.900			1.000			68800  		68779  		11676  		64652  		827012  		921756
	
1.000  			1.900			1.000			68800  		68779  		11676  		64508  		827156  		921900
	
1.971  			1.900			1.000			68800  		68779  		11676  		64632  		827020  		921776
	
1.000  			1.900			1.000			68800  		68779  		11676  		64532  		827120  		921876
	
3.971  			1.900			1.000			68800  		68779  		11676  		64736  		826916  		921672
	
1.000  			1.900			1.000			68800  		68779  		11676  		64768  		826884  		921640
	
0.980  			1.900			1.000			68800  		68779  		11676  		64860  		826784  		921548
	
1.000  			1.900			1.000			68800  		68779  		11676  		64744  		826892  		921664
	
2.971  			1.900			1.000			68800  		68779  		11676  		64888  		826748  		921520
	
2.000  			1.900			1.000			68800  		68779  		11676  		64876  		826752  		921532
	
1.000  			1.900			1.000			68800  		68779  		11676  		64816  		826812  		921592
	
3.942  			1.900			1.000			68800  		68779  		11676  		64736  		826884  		921672
	
0.980  			1.900			1.000			68800  		68779  		11676  		64856  		826744  		921552
	
2.971  			1.900			1.000			68800  		68779  		11676  		64844  		826756  		921564
	
1.980  			1.900			1.000			68800  		68779  		11676  		64596  		826996  		921812
	
0.000  			1.900			1.000			68800  		68779  		11676  		64868  		826724  		921540
	
1.980  			1.900			1.000			68800  		68779  		11676  		64900  		826688  		921508
	
1.942  			1.900			1.000			68800  		68779  		11676  		64756  		826824  		921652
	
1.971  			1.900			1.000			68800  		68779  		11676  		64936  		826644  		921472
	
1.980  			1.900			1.000			68928  		68907  		11804  		65056  		826524  		921352
	
2.971  			1.900			1.000			68928  		68907  		11804  		65044  		826532  		921364
	
1.980  			1.900			1.000			68928  		68907  		11804  		64800  		826768  		921608
	
0.971  			1.900			1.000			68928  		68907  		11804  		64912  		826656  		921496
	
2.980  			1.900			1.000			68928  		68907  		11804  		65164  		826392  		921244
	
1.971  			1.900			1.000			68928  		68907  		11804  		65164  		826392  		921244
	
1.000  			1.900			1.000			68928  		68907  		11804  		65044  		826504  		921364
	
