CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			3.100			0.900			30940  		30918  		10848  		56860  		861728  		929580
	
3.942  			2.100			1.200			31068  		31046  		13352  		57224  		861364  		929216
	
2.000  			2.700			1.200			105940  		105918  		14084  		57480  		861108  		928960
	
1.000  			2.300			1.200			105940  		105918  		14228  		57280  		861308  		929160
	
0.000  			2.000			1.200			105940  		105918  		14228  		57076  		861512  		929364
	
2.942  			1.800			1.200			105940  		105918  		14228  		57004  		861584  		929436
	
0.000  			1.600			1.200			105940  		105918  		14228  		57072  		861508  		929368
	
1.971  			1.600			1.200			105940  		105918  		14228  		57176  		861412  		929264
	
1.000  			1.600			1.200			105940  		105918  		14228  		57176  		861412  		929264
	
1.000  			1.400			1.200			105940  		105918  		14228  		56960  		861620  		929480
	
1.000  			1.400			1.200			105940  		105918  		14228  		57220  		861360  		929220
	
1.000  			1.500			1.200			105940  		105918  		14228  		57048  		861532  		929392
	
0.980  			1.200			1.200			105940  		105918  		14228  		57128  		861452  		929312
	
2.971  			1.300			1.200			105940  		105918  		14228  		56972  		861608  		929468
	
1.000  			1.400			1.200			105940  		105918  		14228  		57108  		861464  		929332
	
2.000  			1.300			1.200			105940  		105918  		14228  		56964  		861608  		929476
	
0.000  			1.300			1.200			105940  		105918  		14228  		56984  		861588  		929456
	
1.000  			1.200			1.200			105940  		105918  		14228  		56976  		861588  		929456
	
1.980  			1.200			1.200			105940  		105918  		14228  		56812  		861752  		929628
	
0.971  			1.200			1.200			105940  		105918  		14228  		57100  		861464  		929340
	
1.000  			1.300			1.200			105940  		105918  		14228  		57012  		861552  		929428
	
1.000  			1.200			1.200			105940  		105918  		14228  		57004  		861560  		929436
	
0.000  			1.200			1.200			105940  		105918  		14228  		57136  		861428  		929304
	
2.000  			1.200			1.200			105940  		105918  		14228  		56792  		861764  		929648
	
2.913  			1.200			1.200			105940  		105918  		14228  		56844  		861712  		929596
	
0.000  			1.200			1.200			105940  		105918  		14228  		57172  		861384  		929268
	
1.971  			1.200			1.200			105940  		105918  		14228  		56936  		861620  		929504
	
1.000  			1.200			1.200			105940  		105918  		14228  		56904  		861644  		929536
	
0.000  			1.200			1.200			105940  		105918  		14228  		56900  		861648  		929540
	
3.000  			1.200			1.200			105940  		105918  		14228  		57104  		861444  		929336
	
0.000  			1.200			1.200			105940  		105918  		14228  		56980  		861568  		929460
	
2.000  			1.200			1.200			105940  		105918  		14228  		56932  		861600  		929508
	
1.000  			1.200			1.200			105940  		105918  		14228  		57040  		861492  		929400
	
0.980  			1.100			1.200			105940  		105918  		14228  		57176  		861356  		929264
	
0.000  			1.200			1.200			105940  		105918  		14228  		57208  		861324  		929232
