CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			1.300			0.800			79996  		78375  		9180  		67008  		825692  		919400
	
0.962  			1.300			0.800			79996  		78375  		9180  		67128  		825572  		919280
	
0.000  			1.400			0.800			79996  		78375  		9180  		66964  		825728  		919444
	
0.000  			1.300			0.800			79996  		78375  		9180  		67004  		825688  		919404
	
0.000  			1.200			0.800			79996  		78375  		9180  		67128  		825556  		919272
	
0.000  			1.200			0.800			79996  		78375  		9180  		67024  		825660  		919384
	
0.000  			1.200			0.800			79996  		78375  		9180  		67032  		825652  		919376
	
0.962  			1.100			0.800			79996  		78375  		9180  		67092  		825592  		919316
	
1.000  			1.200			0.800			79996  		78375  		9180  		67112  		825572  		919296
	
0.000  			1.200			0.800			79996  		78375  		9180  		67088  		825596  		919320
	
0.000  			1.100			0.800			79996  		78375  		9180  		66964  		825720  		919444
	
0.000  			1.100			0.800			79996  		78375  		9180  		67000  		825684  		919408
	
0.000  			1.000			0.800			79996  		78375  		9180  		67072  		825612  		919336
	
0.000  			1.100			0.800			79996  		78375  		9180  		66852  		825832  		919556
	
0.000  			1.100			0.800			79996  		78375  		9180  		66972  		825712  		919436
	
0.000  			1.100			0.800			79996  		78375  		9180  		66880  		825804  		919528
	
0.000  			1.100			0.800			79996  		78375  		9180  		66876  		825808  		919532
	
0.000  			1.000			0.800			79996  		78375  		9180  		66896  		825788  		919512
	
0.000  			0.900			0.800			79996  		78375  		9180  		66792  		825892  		919616
	
0.000  			1.000			0.800			79996  		78375  		9180  		66904  		825780  		919504
	
0.000  			1.000			0.800			79996  		78375  		9180  		67028  		825656  		919380
	
0.000  			1.000			0.800			79996  		78375  		9180  		67076  		825608  		919332
	
0.000  			1.000			0.800			79996  		78375  		9180  		66996  		825688  		919412
	
0.000  			1.000			0.800			79996  		78375  		9180  		67168  		825516  		919240
	
0.971  			0.800			0.800			79996  		78375  		9180  		67060  		825624  		919348
	
0.000  			0.900			0.800			79996  		78375  		9180  		66972  		825712  		919436
	
0.000  			0.900			0.800			79996  		78375  		9180  		67104  		825580  		919304
	
0.000  			0.900			0.800			79996  		78375  		9180  		67056  		825628  		919352
	
0.000  			0.900			0.800			79996  		78375  		9180  		66992  		825692  		919416
	
0.000  			0.900			0.800			79996  		78375  		9180  		67160  		825524  		919248
	
0.962  			0.900			0.800			79996  		78375  		9180  		67032  		825652  		919376
	
0.000  			0.900			0.800			79996  		78375  		9180  		67092  		825592  		919316
	
0.000  			0.900			0.800			79996  		78375  		9180  		66952  		825732  		919456
	
0.000  			0.800			0.800			79996  		78375  		9180  		67032  		825652  		919376
	
0.000  			0.800			0.800			79996  		78375  		9180  		67068  		825616  		919340
	
0.000  			0.800			0.800			79996  		78375  		9180  		67152  		825532  		919256
	
0.962  			0.800			0.800			79996  		78375  		9180  		67052  		825632  		919356
	
0.000  			0.800			0.800			79996  		78375  		9180  		67068  		825616  		919340
	
0.000  			0.800			0.800			79996  		78375  		9180  		67092  		825592  		919316
	
0.000  			0.800			0.800			79996  		78375  		9180  		67032  		825652  		919376
	
0.000  			0.800			0.800			79996  		78375  		9180  		67144  		825540  		919264
	
0.000  			0.800			0.800			79996  		78375  		9180  		66900  		825784  		919508
	
0.971  			0.800			0.800			79996  		78375  		9180  		67092  		825592  		919316
	
0.000  			0.800			0.800			79996  		78375  		9180  		67164  		825520  		919244
	
0.000  			0.700			0.800			79996  		78375  		9180  		67060  		825624  		919348
	
0.000  			0.700			0.800			79996  		78375  		9180  		67084  		825600  		919324
	
0.000  			0.700			0.800			79996  		78375  		9180  		67104  		825580  		919304
	
0.000  			0.700			0.800			79996  		78375  		9180  		67280  		825404  		919128
	
0.000  			0.700			0.800			79996  		78375  		9180  		67096  		825588  		919312
	
0.000  			0.700			0.800			79996  		78375  		9180  		66988  		825696  		919420
	
1.000  			0.700			0.800			79996  		78375  		9180  		67000  		825684  		919408
	
0.000  			0.700			0.800			79996  		78375  		9180  		66864  		825816  		919544
	
0.000  			0.700			0.800			79996  		78375  		9180  		67032  		825648  		919376
	
0.962  			0.700			0.800			79996  		78375  		9180  		66924  		825756  		919484
	
0.000  			0.700			0.800			79996  		78375  		9180  		67024  		825656  		919384
	
0.000  			0.700			0.800			79996  		78375  		9180  		66956  		825724  		919452
	
0.000  			0.700			0.800			79996  		78375  		9180  		66808  		825864  		919600
	
0.000  			0.700			0.800			79996  		78375  		9180  		67048  		825624  		919360
	
0.000  			0.700			0.800			79996  		78375  		9180  		66916  		825756  		919492
	
0.962  			0.700			0.800			79996  		78375  		9180  		66888  		825784  		919520
	
0.000  			0.600			0.800			79996  		78375  		9180  		66932  		825740  		919476
	
0.000  			0.600			0.800			79996  		78375  		9180  		66936  		825736  		919472
	
0.000  			0.600			0.800			79996  		78375  		9180  		66840  		825832  		919568
	
0.000  			0.600			0.800			79996  		78375  		9180  		67056  		825616  		919352
	
0.000  			0.600			0.800			79996  		78375  		9180  		67140  		825532  		919268
	
0.000  			0.600			0.800			79996  		78375  		9180  		67056  		825616  		919352
	
0.000  			0.600			0.800			79996  		78375  		9180  		67020  		825652  		919388
	
0.000  			0.600			0.800			79996  		78375  		9180  		67032  		825640  		919376
	
0.000  			0.600			0.800			79996  		78375  		9180  		67156  		825516  		919252
	
0.000  			0.600			0.800			79996  		78375  		9180  		67096  		825576  		919312
	
0.000  			0.600			0.800			79996  		78375  		9180  		67028  		825644  		919380
	
0.000  			0.600			0.800			79996  		78375  		9180  		66984  		825688  		919424
	
0.000  			0.600			0.800			79996  		78375  		9180  		66916  		825756  		919492
	
1.000  			0.600			0.800			79996  		78375  		9180  		67112  		825560  		919296
	
0.000  			0.600			0.800			79996  		78375  		9180  		67084  		825588  		919324
	
0.000  			0.600			0.800			79996  		78375  		9180  		67200  		825472  		919208
	
0.000  			0.600			0.800			79996  		78375  		9180  		67024  		825640  		919384
	
0.962  			0.600			0.800			79996  		78375  		9180  		67088  		825576  		919320
	
0.000  			0.600			0.800			79996  		78375  		9180  		66988  		825676  		919420
	
0.000  			0.600			0.800			79996  		78375  		9180  		67120  		825544  		919288
	
0.000  			0.600			0.800			79996  		78375  		9180  		67100  		825564  		919308
	
0.000  			0.500			0.800			79996  		78375  		9180  		66932  		825732  		919476
	
0.000  			0.500			0.800			79996  		78375  		9180  		67088  		825576  		919320
	
0.962  			0.500			0.800			79996  		78375  		9180  		67076  		825588  		919332
	
0.000  			0.500			0.800			79996  		78375  		9180  		67132  		825532  		919276
	
0.000  			0.500			0.800			79996  		78375  		9180  		66988  		825676  		919420
	
0.000  			0.500			0.800			79996  		78375  		9180  		67012  		825652  		919396
	
0.000  			0.500			0.800			79996  		78375  		9180  		67108  		825556  		919300
	
0.000  			0.500			0.800			79996  		78375  		9180  		67124  		825540  		919284
	
0.962  			0.500			0.800			79996  		78375  		9180  		67012  		825652  		919396
	
0.000  			0.500			0.800			79996  		78375  		9180  		66728  		825936  		919680
	
0.000  			0.500			0.800			79996  		78375  		9180  		67072  		825592  		919336
	
1.000  			0.500			0.800			79996  		78375  		9180  		67052  		825612  		919356
	
0.000  			0.500			0.800			79996  		78375  		9180  		67028  		825636  		919380
	
0.000  			0.500			0.800			79996  		78375  		9180  		66876  		825788  		919532
	
0.000  			0.500			0.800			79996  		78375  		9180  		66860  		825804  		919548
	
0.000  			0.500			0.800			79996  		78375  		9180  		66812  		825852  		919596
	
0.000  			0.500			0.800			79996  		78375  		9180  		67168  		825496  		919240
	
0.000  			0.500			0.800			79996  		78375  		9180  		67012  		825652  		919396
	
0.000  			0.500			0.800			79996  		78375  		9180  		67112  		825552  		919296
	
0.000  			0.500			0.800			79996  		78375  		9180  		67072  		825592  		919336
	
0.000  			0.500			0.800			79996  		78375  		9180  		66880  		825784  		919528
	
0.000  			0.500			0.800			79996  		78375  		9180  		66888  		825772  		919520
	
0.000  			0.500			0.800			79996  		78375  		9180  		67112  		825548  		919296
	
0.000  			0.500			0.800			79996  		78375  		9180  		66964  		825696  		919444
	
0.000  			0.500			0.800			79996  		78375  		9180  		67008  		825652  		919400
	
1.000  			0.500			0.800			79996  		78375  		9180  		67128  		825532  		919280
	
0.000  			0.500			0.800			79996  		78375  		9180  		67060  		825592  		919348
	
0.000  			0.500			0.800			79996  		78375  		9180  		66836  		825816  		919572
	
0.000  			0.500			0.800			79996  		78375  		9180  		67028  		825624  		919380
	
0.000  			0.500			0.800			79996  		78375  		9180  		67044  		825608  		919364
	
0.000  			0.500			0.800			79996  		78375  		9180  		66932  		825720  		919476
	
0.000  			0.500			0.800			79996  		78375  		9180  		66936  		825716  		919472
	
0.000  			0.500			0.800			79996  		78375  		9180  		66932  		825720  		919476
	
0.000  			0.500			0.800			79996  		78375  		9180  		67092  		825560  		919316
	
0.000  			0.400			0.800			79996  		78375  		9180  		66940  		825712  		919468
	
0.000  			0.400			0.800			79996  		78375  		9180  		66912  		825740  		919496
	
0.000  			0.400			0.800			79996  		78375  		9180  		66980  		825672  		919428
	
0.971  			0.400			0.800			79996  		78375  		9180  		66804  		825848  		919604
	
0.000  			0.400			0.800			79996  		78375  		9180  		67312  		825340  		919096
	
