CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			1.100			0.800			79996  		78375  		9236  		67380  		824836  		919028
	
1.000  			1.100			0.800			79996  		78375  		9236  		67516  		824700  		918892
	
0.000  			1.100			0.800			79996  		78375  		9236  		67624  		824592  		918784
	
0.000  			1.200			0.800			79996  		78375  		9236  		67584  		824632  		918824
	
0.000  			1.100			0.800			79996  		78375  		9236  		67680  		824528  		918728
	
0.000  			1.100			0.800			79996  		78375  		9236  		67480  		824728  		918928
	
0.000  			1.000			0.800			79996  		78375  		9236  		67268  		824940  		919140
	
0.000  			1.000			0.800			79996  		78375  		9236  		67612  		824596  		918796
	
0.000  			1.000			0.800			79996  		78375  		9236  		67520  		824688  		918888
	
0.000  			1.100			0.800			79996  		78375  		9236  		67728  		824480  		918680
	
0.000  			1.000			0.800			79996  		78375  		9236  		67712  		824496  		918696
	
0.000  			1.000			0.800			79996  		78375  		9236  		67532  		824676  		918876
	
0.000  			1.000			0.800			79996  		78375  		9236  		67580  		824628  		918828
	
1.000  			0.900			0.800			79996  		78375  		9236  		67728  		824480  		918680
	
0.971  			0.900			0.800			79996  		78375  		9236  		67660  		824548  		918748
	
0.000  			1.000			0.800			79996  		78375  		9236  		67712  		824496  		918696
	
0.000  			1.000			0.800			79996  		78375  		9236  		67712  		824496  		918696
	
0.000  			0.900			0.800			79996  		78375  		9236  		67684  		824524  		918724
	
0.000  			0.900			0.800			79996  		78375  		9236  		67448  		824760  		918960
	
1.000  			0.900			0.800			79996  		78375  		9236  		67604  		824604  		918804
	
0.962  			0.800			0.800			79996  		78375  		9236  		67688  		824520  		918720
	
0.000  			0.900			0.800			79996  		78375  		9236  		67568  		824640  		918840
	
0.000  			0.900			0.800			79996  		78375  		9236  		67664  		824544  		918744
	
0.962  			0.900			0.800			79996  		78375  		9236  		67652  		824556  		918756
	
0.000  			0.900			0.800			79996  		78375  		9236  		67720  		824488  		918688
	
0.000  			0.900			0.800			79996  		78375  		9236  		67668  		824540  		918740
	
1.962  			0.900			0.800			79996  		78375  		9236  		67580  		824628  		918828
	
0.000  			0.900			0.800			79996  		78375  		9236  		67652  		824556  		918756
	
0.000  			0.800			0.800			79996  		78375  		9236  		67600  		824608  		918808
	
0.000  			0.800			0.800			79996  		78375  		9236  		67644  		824564  		918764
	
0.000  			0.800			0.800			79996  		78375  		9236  		67508  		824700  		918900
	
0.000  			0.800			0.800			79996  		78375  		9236  		67556  		824652  		918852
	
0.000  			0.800			0.800			79996  		78375  		9236  		67644  		824564  		918764
	
0.000  			0.800			0.800			79996  		78375  		9236  		67396  		824812  		919012
	
0.000  			0.800			0.800			79996  		78375  		9236  		67548  		824660  		918860
	
0.000  			0.800			0.800			79996  		78375  		9236  		67220  		824988  		919188
	
0.000  			0.800			0.800			79996  		78375  		9236  		67652  		824556  		918756
	
0.000  			0.800			0.800			79996  		78375  		9236  		67716  		824492  		918692
	
1.000  			0.800			0.800			79996  		78375  		9236  		67464  		824744  		918944
	
0.000  			0.800			0.800			79996  		78375  		9236  		67680  		824528  		918728
	
0.000  			0.800			0.800			79996  		78375  		9236  		67516  		824692  		918892
	
0.000  			0.700			0.800			79996  		78375  		9236  		67840  		824368  		918568
	
0.000  			0.700			0.800			79996  		78375  		9236  		67768  		824440  		918640
	
0.962  			0.700			0.800			79996  		78375  		9236  		67628  		824580  		918780
	
1.000  			0.700			0.800			79996  		78375  		9236  		67748  		824460  		918660
	
0.000  			0.700			0.800			79996  		78375  		9236  		67608  		824600  		918800
	
0.000  			0.700			0.800			79996  		78375  		9236  		67524  		824684  		918884
	
0.000  			0.700			0.800			79996  		78375  		9236  		67696  		824512  		918712
	
0.000  			0.700			0.800			79996  		78375  		9236  		67444  		824764  		918964
	
0.000  			0.700			0.800			79996  		78375  		9236  		67548  		824660  		918860
	
1.000  			0.700			0.800			79996  		78375  		9236  		67644  		824564  		918764
	
0.000  			0.700			0.800			79996  		78375  		9236  		67584  		824624  		918824
	
0.000  			0.700			0.800			79996  		78375  		9236  		67484  		824720  		918924
	
0.000  			0.700			0.800			79996  		78375  		9236  		67652  		824552  		918756
	
0.000  			0.700			0.800			79996  		78375  		9236  		67684  		824520  		918724
	
0.000  			0.700			0.800			79996  		78375  		9236  		67784  		824412  		918624
	
0.000  			0.700			0.800			79996  		78375  		9236  		67436  		824760  		918972
	
0.000  			0.700			0.800			79996  		78375  		9236  		67400  		824796  		919008
	
0.000  			0.700			0.800			79996  		78375  		9236  		67640  		824556  		918768
	
0.000  			0.700			0.800			79996  		78375  		9236  		67492  		824704  		918916
	
0.000  			0.600			0.800			79996  		78375  		9236  		67544  		824652  		918864
	
0.000  			0.600			0.800			79996  		78375  		9236  		67524  		824672  		918884
	
0.000  			0.600			0.800			79996  		78375  		9236  		67548  		824648  		918860
	
0.000  			0.600			0.800			79996  		78375  		9236  		67476  		824720  		918932
	
0.000  			0.600			0.800			79996  		78375  		9236  		67608  		824588  		918800
	
0.000  			0.600			0.800			79996  		78375  		9236  		67504  		824692  		918904
	
0.000  			0.600			0.800			79996  		78375  		9236  		67624  		824572  		918784
	
0.000  			0.600			0.800			79996  		78375  		9236  		67436  		824760  		918972
	
0.000  			0.600			0.800			79996  		78375  		9236  		67520  		824676  		918888
	
1.962  			0.600			0.800			79996  		78375  		9236  		67668  		824528  		918740
	
0.000  			0.600			0.800			79996  		78375  		9236  		67616  		824580  		918792
	
0.000  			0.600			0.800			79996  		78375  		9236  		67608  		824588  		918800
	
0.000  			0.600			0.800			79996  		78375  		9236  		67656  		824540  		918752
	
0.000  			0.600			0.800			79996  		78375  		9236  		67616  		824580  		918792
	
0.000  			0.600			0.800			79996  		78375  		9236  		67700  		824496  		918708
	
1.971  			0.600			0.800			79996  		78375  		9236  		67468  		824728  		918940
	
0.000  			0.600			0.800			79996  		78375  		9236  		67520  		824676  		918888
	
0.971  			0.600			0.800			79996  		78375  		9236  		67768  		824416  		918640
	
0.000  			0.600			0.800			79996  		78375  		9236  		67992  		824192  		918416
	
0.000  			0.600			0.800			79996  		78375  		9236  		67956  		824228  		918452
	
0.000  			0.600			0.800			79996  		78375  		9236  		67952  		824232  		918456
	
1.971  			0.600			0.800			79996  		78375  		9236  		67880  		824304  		918528
	
0.000  			0.600			0.800			79996  		78375  		9236  		67784  		824400  		918624
	
0.000  			0.600			0.800			79996  		78375  		9236  		68036  		824148  		918372
	
0.000  			0.600			0.800			79996  		78375  		9236  		67940  		824244  		918468
	
0.000  			0.600			0.800			79996  		78375  		9236  		67888  		824296  		918520
	
0.000  			0.600			0.800			79996  		78375  		9236  		67644  		824540  		918764
	
1.000  			0.600			0.800			79996  		78375  		9236  		67856  		824328  		918552
	
0.000  			0.600			0.800			79996  		78375  		9236  		67800  		824384  		918608
	
0.000  			0.500			0.800			79996  		78375  		9236  		67620  		824564  		918788
	
0.000  			0.500			0.800			79996  		78375  		9236  		67820  		824364  		918588
	
0.000  			0.500			0.800			79996  		78375  		9236  		67968  		824216  		918440
	
0.000  			0.500			0.800			79996  		78375  		9236  		67900  		824284  		918508
	
1.000  			0.500			0.800			79996  		78375  		9236  		67780  		824404  		918628
	
0.000  			0.500			0.800			79996  		78375  		9236  		67888  		824296  		918520
	
0.000  			0.500			0.800			79996  		78375  		9236  		67944  		824240  		918464
	
0.000  			0.500			0.800			79996  		78375  		9236  		67880  		824304  		918528
	
0.000  			0.500			0.800			79996  		78375  		9236  		67856  		824328  		918552
	
0.971  			0.500			0.800			79996  		78375  		9236  		67808  		824376  		918600
	
0.000  			0.500			0.800			79996  		78375  		9236  		67924  		824260  		918484
	
0.000  			0.500			0.800			79996  		78375  		9236  		67784  		824400  		918624
	
0.000  			0.500			0.800			79996  		78375  		9236  		67868  		824316  		918540
	
