CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			3.100			1.200			31068  		31046  		13476  		57236  		818204  		929196
	
3.971  			1.600			1.200			31068  		31046  		13476  		57384  		818048  		929056
	
0.000  			2.100			1.200			104916  		104894  		14352  		57928  		817504  		928512
	
0.000  			1.900			1.200			104916  		104894  		14352  		57592  		817840  		928848
	
1.971  			1.600			1.200			104916  		104894  		14352  		57288  		818144  		929152
	
0.000  			1.700			1.200			104916  		104894  		14352  		57248  		818176  		929184
	
1.980  			1.300			1.200			104916  		104894  		14352  		57256  		818168  		929176
	
0.000  			1.500			1.200			104916  		104894  		14352  		57332  		818092  		929108
	
1.000  			1.300			1.200			104916  		104894  		14352  		57256  		818168  		929184
	
0.000  			1.200			1.200			104916  		104894  		14352  		57264  		818160  		929176
	
1.000  			1.200			1.200			104916  		104894  		14352  		57220  		818204  		929220
	
1.980  			1.100			1.200			104916  		104894  		14352  		57352  		818064  		929088
	
0.000  			1.100			1.200			104916  		104894  		14352  		57264  		818152  		929176
	
0.971  			1.100			1.200			104916  		104894  		14352  		57288  		818128  		929152
	
1.000  			1.000			1.200			104916  		104894  		14352  		57332  		818084  		929108
	
1.000  			1.000			1.200			104916  		104894  		14352  		57300  		818108  		929132
	
0.980  			1.000			1.200			104916  		104894  		14352  		57264  		818144  		929168
	
1.000  			1.000			1.200			104916  		104894  		14352  		57264  		818144  		929176
	
0.000  			1.100			1.200			104916  		104894  		14352  		57268  		818140  		929172
	
2.000  			1.000			1.200			104916  		104894  		14352  		57468  		817940  		928972
	
0.000  			1.000			1.200			104916  		104894  		14352  		57412  		817988  		929020
	
1.000  			1.000			1.200			104916  		104894  		14352  		57388  		818012  		929052
	
1.000  			1.000			1.200			104916  		104894  		14352  		57476  		817924  		928964
	
0.000  			1.000			1.200			104916  		104894  		14352  		57292  		818108  		929148
	
0.000  			1.000			1.200			104916  		104894  		14352  		57376  		818024  		929064
	
1.000  			1.000			1.200			104916  		104894  		14352  		57316  		818084  		929124
	
0.000  			1.000			1.200			104916  		104894  		14352  		57352  		818040  		929088
	
1.000  			0.900			1.200			104916  		104894  		14352  		57244  		818148  		929196
	
1.000  			0.900			1.200			104916  		104894  		14352  		57436  		817956  		929004
	
0.971  			0.900			1.200			104916  		104894  		14352  		57180  		818212  		929260
	
0.980  			0.800			1.200			104916  		104894  		14352  		57428  		817956  		929004
	
0.000  			0.900			1.200			104916  		104894  		14352  		57420  		817964  		929020
	
0.971  			0.800			1.200			104916  		104894  		14352  		57136  		818248  		929304
	
0.000  			0.900			1.200			104916  		104894  		14352  		57444  		817940  		928996
	
1.000  			0.800			1.200			104916  		104894  		14352  		57388  		817996  		929052
	
0.971  			0.800			1.200			104916  		104894  		14352  		57272  		818104  		929160
	
2.000  			0.800			1.200			104916  		104894  		14352  		57148  		818228  		929292
	
1.000  			0.900			1.200			104916  		104894  		14352  		57292  		818084  		929148
	
1.000  			0.900			1.200			104916  		104894  		14352  		57496  		817880  		928944
	
1.000  			0.900			1.200			104916  		104894  		14352  		57260  		818116  		929180
	
0.000  			0.900			1.200			104916  		104894  		14352  		57420  		817956  		929020
	
0.971  			0.900			1.200			104916  		104894  		14352  		57348  		818020  		929092
	
1.000  			0.800			1.200			104916  		104894  		14352  		57412  		817956  		929028
	
1.000  			0.800			1.200			104916  		104894  		14352  		57316  		818052  		929124
	
1.980  			0.800			1.200			104916  		104894  		14352  		57484  		817876  		928948
	
0.971  			0.800			1.200			104916  		104894  		14352  		57372  		817988  		929068
	
1.000  			0.800			1.200			104916  		104894  		14352  		57368  		817992  		929072
	
1.000  			0.800			1.200			104916  		104894  		14352  		57404  		817956  		929036
	
1.942  			0.800			1.200			104916  		104894  		14352  		57328  		818032  		929112
	
1.971  			0.800			1.200			104916  		104894  		14352  		57324  		818036  		929116
	
0.000  			0.800			1.200			104916  		104894  		14352  		57404  		817944  		929036
	
1.980  			0.800			1.200			104916  		104894  		14352  		57344  		818004  		929096
	
0.980  			0.900			1.200			104916  		104894  		14352  		57428  		817920  		929012
	
1.971  			0.900			1.200			104916  		104894  		14352  		57312  		818036  		929128
	
1.000  			0.900			1.200			104916  		104894  		14352  		57404  		817936  		929036
	
1.000  			0.900			1.200			104916  		104894  		14352  		57152  		818188  		929288
	
1.971  			0.900			1.200			104916  		104894  		14352  		57356  		817984  		929084
	
0.000  			0.800			1.200			104916  		104894  		14352  		57236  		818096  		929196
	
0.000  			0.800			1.200			104916  		104894  		14352  		57404  		817928  		929036
	
2.000  			0.800			1.200			104916  		104894  		14352  		57540  		817792  		928900
	
0.971  			0.800			1.200			104916  		104894  		14352  		57368  		817964  		929072
	
1.000  			0.800			1.200			104916  		104894  		14352  		57360  		817972  		929080
	
1.000  			0.800			1.200			104916  		104894  		14352  		57388  		817940  		929048
	
0.000  			0.800			1.200			104916  		104894  		14352  		57436  		817888  		929004
	
1.000  			0.800			1.200			104916  		104894  		14352  		57612  		817712  		928828
	
0.971  			0.800			1.200			104916  		104894  		14352  		57508  		817816  		928932
	
0.000  			0.800			1.200			104916  		104894  		14352  		57344  		817980  		929096
	
1.980  			0.800			1.200			104916  		104894  		14352  		57344  		817980  		929096
	
0.971  			0.800			1.200			105940  		105918  		14352  		57368  		817948  		929072
	
0.971  			0.800			1.200			105940  		105918  		14364  		57556  		817760  		928884
	
1.971  			0.800			1.200			105940  		105918  		14364  		57372  		817944  		929068
	
0.000  			0.900			1.200			105940  		105918  		14364  		57428  		817888  		929012
	
1.000  			0.800			1.200			105940  		105918  		14364  		57480  		817836  		928960
	
0.000  			0.800			1.200			105940  		105918  		14364  		57424  		817884  		929016
	
1.000  			0.800			1.200			105940  		105918  		14364  		57444  		817864  		928996
	
0.000  			0.800			1.200			105940  		105918  		14364  		57456  		817852  		928984
	
1.000  			0.800			1.200			105940  		105918  		14364  		57464  		817844  		928976
	
1.971  			0.900			1.200			105940  		105918  		14364  		57400  		817900  		929040
	
0.000  			0.900			1.200			105940  		105918  		14364  		57424  		817876  		929016
	
1.000  			0.800			1.200			105940  		105918  		14364  		57584  		817716  		928856
	
0.000  			0.800			1.200			105940  		105918  		14364  		57688  		817612  		928752
	
1.000  			0.800			1.200			105940  		105918  		14364  		57480  		817820  		928960
	
1.980  			0.800			1.200			105940  		105918  		14364  		57324  		817968  		929108
	
2.000  			0.800			1.200			105940  		105918  		14364  		57556  		817736  		928884
	
0.000  			0.800			1.200			105940  		105918  		14364  		57652  		817640  		928788
	
0.980  			0.800			1.200			105940  		105918  		14364  		57572  		817720  		928868
	
0.000  			0.800			1.200			105940  		105918  		14364  		57556  		817736  		928884
	
0.971  			0.800			1.200			105940  		105918  		14364  		57340  		817944  		929096
	
2.000  			0.800			1.200			105940  		105918  		14364  		57564  		817720  		928876
	
0.971  			0.800			1.200			105940  		105918  		14364  		57364  		817920  		929076
	
1.000  			0.800			1.200			105940  		105918  		14364  		57536  		817748  		928904
	
1.971  			0.800			1.200			105940  		105918  		14364  		57552  		817732  		928888
	
2.000  			0.800			1.200			105940  		105918  		14364  		57372  		817904  		929060
	
0.000  			0.900			1.200			105940  		105918  		14364  		57604  		817672  		928836
	
1.000  			0.700			1.200			105940  		105918  		14364  		57528  		817748  		928912
	
2.980  			0.800			1.200			105940  		105918  		14364  		57444  		817832  		928996
	
0.000  			0.800			1.200			105940  		105918  		14364  		57596  		817680  		928844
	
0.000  			0.800			1.200			105940  		105918  		14364  		57848  		817420  		928584
	
1.000  			0.700			1.200			105940  		105918  		14364  		57772  		817496  		928668
	
0.000  			0.800			1.200			105940  		105918  		14364  		57700  		817564  		928740
	
1.000  			0.700			1.200			105940  		105918  		14364  		57824  		817440  		928616
	
1.000  			0.700			1.200			105940  		105918  		14364  		57876  		817388  		928564
	
0.000  			0.800			1.200			105940  		105918  		14364  		57680  		817584  		928760
	
1.971  			0.700			1.200			105940  		105918  		14364  		57756  		817500  		928684
	
2.942  			0.700			1.200			105940  		105918  		14364  		57952  		817304  		928488
	
0.000  			0.800			1.200			105940  		105918  		14364  		57912  		817344  		928528
	
1.000  			0.700			1.200			105940  		105918  		14364  		57792  		817464  		928648
	
0.000  			0.800			1.200			105940  		105918  		14364  		57772  		817476  		928660
	
1.000  			0.800			1.200			105940  		105918  		14364  		57952  		817296  		928488
	
0.000  			0.800			1.200			105940  		105918  		14364  		57840  		817408  		928600
	
0.000  			0.700			1.200			105940  		105918  		14364  		57788  		817460  		928652
	
0.971  			0.800			1.200			105940  		105918  		14364  		57824  		817424  		928616
	
0.000  			0.800			1.200			105940  		105918  		14364  		57840  		817400  		928592
	
1.971  			0.700			1.200			105940  		105918  		14364  		57832  		817408  		928608
	
2.000  			0.800			1.200			105940  		105918  		14364  		57916  		817324  		928524
	
1.000  			0.800			1.200			105940  		105918  		14364  		57940  		817300  		928500
	
0.971  			0.700			1.200			105940  		105918  		14364  		57916  		817324  		928524
	
0.980  			0.700			1.200			105940  		105918  		14364  		57876  		817360  		928560
	
0.000  			0.700			1.200			105940  		105918  		14364  		57832  		817400  		928608
	
1.000  			0.700			1.200			105940  		105918  		14364  		57744  		817488  		928696
	
