CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
103.000  			105.200			0.800			80056  		78435  		9248  		59640  		840568  		926800
	
103.000  			109.500			0.800			80056  		78435  		9248  		59440  		840768  		927000
	
104.000  			114.100			0.800			80056  		78435  		9248  		59692  		840516  		926748
	
103.000  			105.000			0.800			80056  		78435  		9248  		59532  		840676  		926908
	
103.000  			108.700			0.800			80056  		78435  		9248  		59456  		840752  		926984
	
103.000  			103.000			0.800			80056  		78435  		9248  		59660  		840548  		926780
	
104.000  			105.200			0.800			80056  		78435  		9248  		59776  		840432  		926664
	
103.000  			108.000			0.800			80056  		78435  		9248  		59692  		840516  		926748
	
103.000  			103.700			0.800			80056  		78435  		9248  		59592  		840616  		926848
	
103.000  			105.200			0.800			80056  		78435  		9248  		59556  		840652  		926884
	
104.000  			102.500			0.800			80056  		78435  		9248  		59504  		840704  		926936
	
104.000  			103.600			0.800			80056  		78435  		9248  		59692  		840516  		926748
	
104.000  			101.500			0.800			80056  		78435  		9248  		59592  		840616  		926848
	
103.000  			103.100			0.800			80056  		78435  		9248  		59684  		840524  		926756
	
103.000  			104.000			0.800			80056  		78435  		9248  		59484  		840724  		926956
	
104.000  			102.100			0.800			80056  		78435  		9248  		59576  		840632  		926864
	
103.000  			102.700			0.800			80056  		78435  		9248  		59408  		840800  		927032
	
103.000  			101.400			0.800			80056  		78435  		9248  		59560  		840648  		926880
	
103.000  			102.500			0.800			80056  		78435  		9248  		59616  		840592  		926824
	
103.000  			103.400			0.800			80056  		78435  		9248  		59412  		840796  		927028
	
103.000  			102.000			0.800			80056  		78435  		9248  		59532  		840676  		926908
	
103.000  			103.200			0.800			80056  		78435  		9248  		59592  		840616  		926848
	
103.000  			101.400			0.800			80056  		78435  		9248  		59624  		840584  		926816
	
103.971  			102.000			0.800			80056  		78435  		9248  		60052  		840156  		926388
	
104.000  			100.900			0.800			80056  		78435  		9248  		59784  		840424  		926656
	
103.000  			101.900			0.800			80056  		78435  		9248  		59776  		840432  		926664
	
104.000  			102.900			0.800			80056  		78435  		9248  		59616  		840592  		926824
	
103.000  			101.400			0.800			80056  		78435  		9248  		59752  		840456  		926688
	
103.000  			101.800			0.800			80056  		78435  		9248  		59848  		840360  		926592
	
104.000  			101.000			0.800			80056  		78435  		9248  		59820  		840388  		926620
	
104.000  			101.600			0.800			80056  		78435  		9248  		59868  		840340  		926572
	
104.000  			100.600			0.800			80056  		78435  		9248  		59724  		840484  		926716
	
103.000  			101.500			0.800			80056  		78435  		9248  		59784  		840424  		926656
	
103.000  			101.500			0.800			80056  		78435  		9248  		59888  		840320  		926552
	
103.000  			101.100			0.800			80056  		78435  		9248  		59896  		840312  		926544
	
103.000  			101.400			0.800			80056  		78435  		9248  		59800  		840408  		926640
	
104.000  			100.700			0.800			80056  		78435  		9248  		59844  		840364  		926596
	
103.000  			101.400			0.800			80056  		78435  		9248  		59784  		840424  		926656
	
103.000  			101.400			0.800			80056  		78435  		9248  		59732  		840476  		926708
	
103.000  			101.100			0.800			80056  		78435  		9248  		59872  		840336  		926568
	
104.000  			101.300			0.800			80056  		78435  		9248  		59752  		840456  		926688
	
104.000  			100.800			0.800			80056  		78435  		9248  		59892  		840316  		926548
	
104.000  			101.200			0.800			80056  		78435  		9248  		59812  		840396  		926628
	
103.000  			100.500			0.800			80056  		78435  		9248  		59776  		840432  		926664
	
103.000  			101.100			0.800			80056  		78435  		9248  		59832  		840376  		926608
	
