CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			14.200			0.700			80056  		78435  		9040  		62236  		833012  		924204
	
0.000  			11.900			0.700			80056  		78435  		9040  		62436  		832812  		924004
	
0.000  			8.900			0.700			80056  		78435  		9040  		62372  		832876  		924068
	
67.000  			7.900			0.700			80056  		78435  		9040  		62372  		832876  		924068
	
104.000  			15.600			0.700			80056  		78435  		9040  		62376  		832872  		924064
	
104.000  			26.200			0.700			80056  		78435  		9040  		62156  		833084  		924284
	
103.000  			32.900			0.700			80056  		78435  		9040  		62296  		832944  		924144
	
103.000  			39.900			0.700			80056  		78435  		9040  		62304  		832936  		924136
	
103.000  			43.800			0.700			80056  		78435  		9040  		62204  		833036  		924236
	
103.000  			49.000			0.700			80056  		78435  		9040  		62344  		832888  		924096
	
103.000  			53.900			0.700			80056  		78435  		9040  		62132  		833100  		924308
	
103.000  			55.500			0.700			80056  		78435  		9040  		62204  		833028  		924236
	
103.000  			59.500			0.700			80056  		78435  		9040  		62188  		833044  		924252
	
104.000  			60.500			0.700			80056  		78435  		9040  		62232  		832992  		924208
	
104.000  			63.700			0.700			80056  		78435  		9040  		62168  		833056  		924272
	
104.000  			64.300			0.700			80056  		78435  		9040  		62272  		832952  		924168
	
104.000  			67.000			0.700			80056  		78435  		9040  		62264  		832960  		924176
	
103.971  			69.600			0.700			80056  		78435  		9040  		62204  		833020  		924236
	
103.000  			69.700			0.700			80056  		78435  		9040  		62164  		833052  		924276
	
103.000  			72.000			0.700			80056  		78435  		9040  		62292  		832924  		924148
	
103.000  			71.900			0.700			80056  		78435  		9040  		62264  		832952  		924176
	
103.000  			73.900			0.700			80056  		78435  		9040  		62256  		832960  		924184
	
103.000  			75.800			0.700			80056  		78435  		9040  		62300  		832916  		924140
	
103.000  			75.500			0.700			80056  		78435  		9040  		62316  		832892  		924124
	
104.000  			77.200			0.700			80056  		78435  		9040  		62168  		833040  		924272
	
104.000  			77.000			0.700			80056  		78435  		9040  		62224  		832984  		924216
	
104.000  			78.500			0.700			80056  		78435  		9040  		62184  		833024  		924256
	
103.000  			78.100			0.700			80056  		78435  		9040  		62240  		832960  		924200
	
103.000  			79.600			0.700			80056  		78435  		9040  		62028  		833172  		924412
	
103.000  			80.900			0.700			80056  		78435  		9040  		62160  		833040  		924280
	
103.000  			80.500			0.700			80056  		78435  		9040  		62292  		832908  		924148
	
103.000  			81.700			0.700			80056  		78435  		9040  		62256  		832944  		924184
	
103.000  			81.400			0.700			80056  		78435  		9040  		62324  		832868  		924116
	
103.000  			82.500			0.700			80056  		78435  		9040  		62092  		833100  		924348
	
103.000  			82.100			0.700			80056  		78435  		9040  		62164  		833028  		924276
	
103.000  			83.200			0.700			80056  		78435  		9040  		62216  		832976  		924224
	
103.000  			84.200			0.700			80056  		78435  		9040  		62240  		832952  		924200
	
