CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			0.900			0.700			79996  		78375  		9136  		68364  		823316  		918044
	
1.962  			0.700			0.700			79996  		78375  		9136  		68596  		823084  		917812
	
0.000  			0.800			0.700			79996  		78375  		9136  		68636  		823044  		917772
	
1.000  			0.700			0.700			79996  		78375  		9136  		68552  		823128  		917856
	
0.971  			0.700			0.700			79996  		78375  		9136  		68496  		823184  		917912
	
0.000  			0.800			0.700			79996  		78375  		9136  		68484  		823188  		917924
	
1.000  			0.800			0.700			79996  		78375  		9136  		68460  		823212  		917948
	
0.000  			0.800			0.700			79996  		78375  		9136  		68204  		823468  		918204
	
0.000  			0.700			0.700			79996  		78375  		9136  		68520  		823152  		917888
	
1.923  			0.700			0.700			79996  		78375  		9136  		68576  		823096  		917832
	
0.962  			0.700			0.700			79996  		78375  		9136  		68448  		823224  		917960
	
0.000  			0.800			0.700			79996  		78375  		9136  		68640  		823032  		917768
	
1.000  			0.800			0.700			79996  		78375  		9136  		68320  		823352  		918088
	
0.000  			0.800			0.700			79996  		78375  		9136  		68668  		823004  		917740
	
0.971  			0.800			0.700			79996  		78375  		9136  		68136  		823528  		918272
	
1.000  			0.700			0.700			79996  		78375  		9136  		68444  		823220  		917964
	
0.971  			0.700			0.700			79996  		78375  		9136  		68400  		823264  		918008
	
0.971  			0.800			0.700			79996  		78375  		9136  		68444  		823220  		917964
	
0.000  			0.800			0.700			79996  		78375  		9136  		68516  		823148  		917892
	
0.971  			0.800			0.700			79996  		78375  		9136  		68320  		823344  		918088
	
1.000  			0.800			0.700			79996  		78375  		9136  		68308  		823356  		918100
	
0.971  			0.800			0.700			79996  		78375  		9136  		68416  		823248  		917992
	
0.971  			0.800			0.700			79996  		78375  		9136  		68352  		823312  		918056
	
1.000  			0.800			0.700			79996  		78375  		9136  		68560  		823104  		917848
	
0.971  			0.800			0.700			79996  		78375  		9136  		68648  		823016  		917760
	
0.000  			0.800			0.700			79996  		78375  		9136  		68356  		823308  		918052
	
0.962  			0.800			0.700			79996  		78375  		9136  		68468  		823196  		917940
	
0.962  			0.800			0.700			79996  		78375  		9136  		68476  		823188  		917932
	
0.000  			0.800			0.700			79996  		78375  		9136  		68428  		823236  		917980
	
0.000  			0.800			0.700			79996  		78375  		9136  		68536  		823128  		917872
	
1.000  			0.800			0.700			79996  		78375  		9136  		68528  		823136  		917880
	
0.000  			0.800			0.700			79996  		78375  		9136  		68756  		822908  		917652
	
1.000  			0.800			0.700			79996  		78375  		9136  		68620  		823044  		917788
	
0.971  			0.800			0.700			79996  		78375  		9136  		68540  		823124  		917868
	
0.000  			0.800			0.700			79996  		78375  		9136  		68620  		823044  		917788
	
0.000  			0.800			0.700			79996  		78375  		9136  		68344  		823320  		918064
	
1.971  			0.800			0.700			79996  		78375  		9136  		68504  		823160  		917904
	
0.000  			0.800			0.700			79996  		78375  		9136  		68488  		823176  		917920
	
1.000  			0.800			0.700			79996  		78375  		9136  		68464  		823200  		917944
	
0.000  			0.800			0.700			79996  		78375  		9136  		68500  		823164  		917908
	
1.971  			0.800			0.700			79996  		78375  		9136  		68480  		823184  		917928
	
0.000  			0.800			0.700			79996  		78375  		9136  		68560  		823104  		917848
	
1.000  			0.800			0.700			79996  		78375  		9136  		68540  		823124  		917868
	
0.000  			0.800			0.700			79996  		78375  		9136  		68500  		823164  		917908
	
0.962  			0.700			0.700			79996  		78375  		9136  		68428  		823236  		917980
	
0.000  			0.700			0.700			79996  		78375  		9136  		68484  		823180  		917924
	
0.971  			0.700			0.700			79996  		78375  		9136  		68596  		823068  		917812
	
1.000  			0.700			0.700			79996  		78375  		9136  		68464  		823200  		917944
	
0.000  			0.700			0.700			79996  		78375  		9136  		68644  		823020  		917764
	
0.962  			0.700			0.700			79996  		78375  		9136  		68512  		823152  		917896
	
1.962  			0.700			0.700			79996  		78375  		9136  		68412  		823252  		917996
	
0.000  			0.700			0.700			79996  		78375  		9136  		68644  		823020  		917764
	
0.000  			0.700			0.700			79996  		78375  		9136  		68668  		822992  		917740
	
0.000  			0.700			0.700			79996  		78375  		9136  		68540  		823120  		917868
	
0.962  			0.700			0.700			79996  		78375  		9136  		68540  		823120  		917868
	
0.000  			0.700			0.700			79996  		78375  		9136  		68408  		823244  		917992
	
0.000  			0.700			0.700			79996  		78375  		9136  		68592  		823060  		917816
	
1.000  			0.700			0.700			79996  		78375  		9136  		68668  		822984  		917740
	
0.971  			0.700			0.700			79996  		78375  		9136  		68468  		823184  		917940
	
1.000  			0.700			0.700			79996  		78375  		9136  		68548  		823104  		917860
	
0.971  			0.700			0.700			79996  		78375  		9136  		68452  		823200  		917956
	
0.000  			0.700			0.700			79996  		78375  		9136  		68480  		823172  		917928
	
0.971  			0.700			0.700			79996  		78375  		9136  		68452  		823200  		917956
	
0.000  			0.700			0.700			79996  		78375  		9136  		68608  		823044  		917800
	
0.000  			0.700			0.700			79996  		78375  		9136  		68620  		823032  		917788
	
1.000  			0.700			0.700			79996  		78375  		9136  		68652  		823000  		917756
	
0.000  			0.700			0.700			79996  		78375  		9136  		68588  		823064  		917820
	
1.000  			0.700			0.700			79996  		78375  		9136  		68368  		823284  		918040
	
0.000  			0.700			0.700			79996  		78375  		9136  		68608  		823044  		917800
	
0.000  			0.700			0.700			79996  		78375  		9136  		68600  		823052  		917808
	
0.962  			0.700			0.700			79996  		78375  		9136  		68612  		823040  		917796
	
1.000  			0.700			0.700			79996  		78375  		9136  		68720  		822932  		917688
	
0.000  			0.700			0.700			79996  		78375  		9136  		68544  		823108  		917864
	
1.000  			0.700			0.700			79996  		78375  		9136  		68624  		823028  		917784
	
0.000  			0.700			0.700			79996  		78375  		9136  		68532  		823120  		917876
	
1.000  			0.700			0.700			79996  		78375  		9136  		68500  		823152  		917908
	
0.971  			0.700			0.700			79996  		78375  		9136  		68516  		823136  		917892
	
0.000  			0.700			0.700			79996  		78375  		9136  		68652  		822992  		917756
	
0.000  			0.700			0.700			79996  		78375  		9136  		68588  		823056  		917820
	
0.000  			0.700			0.700			79996  		78375  		9136  		68508  		823136  		917900
	
0.971  			0.700			0.700			79996  		78375  		9136  		68576  		823068  		917832
	
1.971  			0.700			0.700			79996  		78375  		9136  		68532  		823112  		917876
	
0.000  			0.700			0.700			79996  		78375  		9136  		68468  		823176  		917940
	
0.000  			0.700			0.700			79996  		78375  		9136  		68524  		823120  		917884
	
0.971  			0.700			0.700			79996  		78375  		9136  		68492  		823152  		917916
	
0.000  			0.700			0.700			79996  		78375  		9136  		68540  		823104  		917868
	
0.000  			0.700			0.700			79996  		78375  		9136  		68564  		823080  		917844
	
2.913  			0.700			0.700			79996  		78375  		9136  		68504  		823140  		917904
	
1.000  			0.700			0.700			79996  		78375  		9136  		68664  		822980  		917744
	
0.000  			0.700			0.700			79996  		78375  		9136  		68452  		823192  		917956
	
0.000  			0.700			0.700			79996  		78375  		9136  		68532  		823112  		917876
	
1.000  			0.700			0.700			79996  		78375  		9136  		68468  		823176  		917940
	
0.971  			0.700			0.700			79996  		78375  		9136  		68584  		823060  		917824
	
0.000  			0.700			0.700			79996  		78375  		9136  		68396  		823248  		918012
	
0.000  			0.700			0.700			79996  		78375  		9136  		68492  		823152  		917916
	
1.000  			0.700			0.700			79996  		78375  		9136  		68520  		823124  		917888
	
0.971  			0.700			0.700			79996  		78375  		9136  		68260  		823384  		918148
	
0.000  			0.700			0.700			79996  		78375  		9136  		68564  		823080  		917844
	
0.962  			0.700			0.700			79996  		78375  		9136  		68444  		823200  		917964
	
0.000  			0.700			0.700			79996  		78375  		9136  		68488  		823156  		917920
	
