CPU		MEM		VSZ		DRS		RSS		USED		FREE		AVAILABLE	
0.000000		0.000000		0		0		0		1092452		5483468		6693848
	
0.000000		0.000000		0		0		0		1092352		5483568		6693948
	
0.000000		0.000000		0		0		0		1092184		5483736		6694116
	
0.000000		0.000000		0		0		0		1091848		5484072		6694452
	
0.000000		0.000000		0		0		0		1091676		5484244		6694624
	
0.000000		0.000000		0		0		0		1091828		5484100		6694472
	
0.000000		0.000000		0		0		0		1092152		5483776		6694148
	
0.000000		0.000000		0		0		0		1092124		5483804		6694176
	
0.000000		0.000000		0		0		0		1091824		5484068		6694476
	
0.000000		0.000000		0		0		0		1091968		5483924		6694332
	
0.000000		0.000000		0		0		0		1092256		5483636		6694044
	
0.000000		0.000000		0		0		0		1091912		5483980		6694388
	
0.000000		0.000000		0		0		0		1092128		5483764		6694172
	
0.000000		0.000000		0		0		0		1091880		5484012		6694420
	
0.000000		0.000000		0		0		0		1091824		5484068		6694476
	
0.000000		0.000000		0		0		0		1091940		5483952		6694360
	
0.000000		0.000000		0		0		0		1091876		5484016		6694424
	
0.000000		0.000000		0		0		0		1091796		5484096		6694504
	
0.000000		0.000000		0		0		0		1092036		5483856		6694264
	
0.000000		0.000000		0		0		0		1092124		5483768		6694176
	
0.000000		0.000000		0		0		0		1091880		5484000		6694420
	
0.000000		0.000000		0		0		0		1092056		5483824		6694244
	
0.000000		0.000000		0		0		0		1092056		5483824		6694244
	
0.000000		0.000000		0		0		0		1092020		5483860		6694280
	
0.000000		0.000000		0		0		0		1092248		5483632		6694052
	
0.000000		0.000000		0		0		0		1092396		5483484		6693904
	
0.000000		0.000000		0		0		0		1091948		5483932		6694352
	
0.000000		0.000000		0		0		0		1091880		5484000		6694420
	
0.000000		0.000000		0		0		0		1092528		5483336		6693772
	
0.000000		0.000000		0		0		0		1092012		5483852		6694288
	
0.000000		0.000000		0		0		0		1091844		5484020		6694456
	
0.000000		0.000000		0		0		0		1092080		5483784		6694220
	
0.000000		0.000000		0		0		0		1092080		5483784		6694220
	
0.000000		0.000000		0		0		0		1092420		5483444		6693880
	
0.000000		0.000000		0		0		0		1091844		5484064		6694456
	
0.000000		0.000000		0		0		0		1092028		5483880		6694272
	
0.000000		0.000000		0		0		0		1092732		5483176		6693568
	
0.000000		0.000000		0		0		0		1092156		5483752		6694144
	
0.000000		0.000000		0		0		0		1092192		5483716		6694108
	
0.000000		0.000000		0		0		0		1092456		5483452		6693844
	
0.000000		0.000000		0		0		0		1092112		5483796		6694188
	
0.000000		0.000000		0		0		0		1092512		5483396		6693788
	
0.000000		0.000000		0		0		0		1092208		5483700		6694092
	
0.000000		0.000000		0		0		0		1092084		5483824		6694216
	
0.000000		0.000000		0		0		0		1091828		5484016		6694472
	
0.000000		0.000000		0		0		0		1091820		5484024		6694480
	
0.000000		0.000000		0		0		0		1092308		5483536		6693992
	
0.000000		0.000000		0		0		0		1091884		5483960		6694416
	
0.000000		0.000000		0		0		0		1091908		5483936		6694392
	
0.000000		0.000000		0		0		0		1092240		5483604		6694060
	
0.000000		0.000000		0		0		0		1092184		5483660		6694116
	
0.000000		0.000000		0		0		0		1091964		5483880		6694336
	
0.000000		0.000000		0		0		0		1092368		5483476		6693932
	
0.000000		0.000000		0		0		0		1092060		5483752		6694240
	
0.000000		0.000000		0		0		0		1092152		5483660		6694148
	
0.000000		0.000000		0		0		0		1091896		5483916		6694404
	
0.000000		0.000000		0		0		0		1091980		5483832		6694320
	
0.000000		0.000000		0		0		0		1092012		5483800		6694288
	
0.000000		0.000000		0		0		0		1092236		5483576		6694064
	
0.000000		0.000000		0		0		0		1092084		5483728		6694216
	
0.000000		0.000000		0		0		0		1092260		5483552		6694040
	
0.000000		0.000000		0		0		0		1092236		5483576		6694064
	
0.000000		0.000000		0		0		0		1092152		5483660		6694148
	
0.000000		0.000000		0		0		0		1092344		5483468		6693956
	
0.000000		0.000000		0		0		0		1091900		5483912		6694400
	
0.000000		0.000000		0		0		0		1091840		5483972		6694460
	
0.000000		0.000000		0		0		0		1092656		5483156		6693644
	
0.000000		0.000000		0		0		0		1092584		5483228		6693716
	
0.000000		0.000000		0		0		0		1092068		5483744		6694232
	
0.000000		0.000000		0		0		0		1091900		5483892		6694400
	
0.000000		0.000000		0		0		0		1091900		5483892		6694400
	
0.000000		0.000000		0		0		0		1091900		5483892		6694400
	
0.000000		0.000000		0		0		0		1091924		5483868		6694376
	
0.000000		0.000000		0		0		0		1091752		5484040		6694548
	
0.000000		0.000000		0		0		0		1091836		5483956		6694464
	
0.000000		0.000000		0		0		0		1092020		5483772		6694280
	
0.000000		0.000000		0		0		0		1092084		5483708		6694216
	
0.000000		0.000000		0		0		0		1091740		5484052		6694560
	
0.000000		0.000000		0		0		0		1092272		5483520		6694028
	
0.000000		0.000000		0		0		0		1091920		5483872		6694380
	
0.000000		0.000000		0		0		0		1092156		5483636		6694144
	
0.000000		0.000000		0		0		0		1091852		5483940		6694448
	
0.000000		0.000000		0		0		0		1092072		5483720		6694228
	
0.000000		0.000000		0		0		0		1091852		5483940		6694448
	
0.000000		0.000000		0		0		0		1092072		5483720		6694228
	
0.000000		0.000000		0		0		0		1092024		5483768		6694276
	
0.000000		0.000000		0		0		0		1091516		5484276		6694784
	
0.000000		0.000000		0		0		0		1091480		5484312		6694820
	
0.000000		0.000000		0		0		0		1091564		5484228		6694736
	
0.000000		0.000000		0		0		0		1091564		5484228		6694736
	
0.000000		0.000000		0		0		0		1091556		5484236		6694744
	
0.000000		0.000000		0		0		0		1091672		5484120		6694628
	
0.000000		0.000000		0		0		0		1091644		5484148		6694656
	
0.000000		0.000000		0		0		0		1091508		5484284		6694792
	
0.000000		0.000000		0		0		0		1091972		5483816		6694328
	
0.000000		0.000000		0		0		0		1091840		5483948		6694460
	
0.000000		0.000000		0		0		0		1091448		5484340		6694852
	
0.000000		0.000000		0		0		0		1091676		5484112		6694624
	
0.000000		0.000000		0		0		0		1091408		5484380		6694892
	
0.000000		0.000000		0		0		0		1091408		5484380		6694892
	
0.000000		0.000000		0		0		0		1091620		5484168		6694680
	
0.000000		0.000000		0		0		0		1091668		5484120		6694632
	
0.000000		0.000000		0		0		0		1091544		5484244		6694756
	
0.000000		0.000000		0		0		0		1091764		5484024		6694536
	
0.000000		0.000000		0		0		0		1091764		5484024		6694536
	
0.000000		0.000000		0		0		0		1092012		5483776		6694288
	
0.000000		0.000000		0		0		0		1092052		5483736		6694248
	
0.000000		0.000000		0		0		0		1091612		5484176		6694688
	
0.000000		0.000000		0		0		0		1092068		5483712		6694232
	
0.000000		0.000000		0		0		0		1091800		5483980		6694500
	
0.000000		0.000000		0		0		0		1092032		5483748		6694268
	
0.000000		0.000000		0		0		0		1092004		5483776		6694296
	
0.000000		0.000000		0		0		0		1091768		5484012		6694532
	
0.000000		0.000000		0		0		0		1092028		5483752		6694272
	
0.000000		0.000000		0		0		0		1091712		5484072		6694588
	
0.000000		0.000000		0		0		0		1092380		5483404		6693920
	
0.000000		0.000000		0		0		0		1091600		5484180		6694700
	
0.000000		0.000000		0		0		0		1091804		5483976		6694496
	
0.000000		0.000000		0		0		0		1091664		5484140		6694636
	
0.000000		0.000000		0		0		0		1091784		5484020		6694516
	
0.000000		0.000000		0		0		0		1091568		5484236		6694732
	
0.000000		0.000000		0		0		0		1091864		5483940		6694436
	
0.000000		0.000000		0		0		0		1092088		5483716		6694212
	
0.000000		0.000000		0		0		0		1092368		5483436		6693932
	
0.000000		0.000000		0		0		0		1092328		5483476		6693972
	
0.000000		0.000000		0		0		0		1091992		5483812		6694308
	
0.000000		0.000000		0		0		0		1091628		5484176		6694672
	
0.000000		0.000000		0		0		0		1091668		5484136		6694632
	
0.000000		0.000000		0		0		0		1091668		5484136		6694632
	
0.000000		0.000000		0		0		0		1091956		5483848		6694344
	
0.000000		0.000000		0		0		0		1092236		5483568		6694064
	
0.000000		0.000000		0		0		0		1092044		5483760		6694256
	
0.000000		0.000000		0		0		0		1091948		5483856		6694352
	
0.000000		0.000000		0		0		0		1092088		5483716		6694212
	
0.000000		0.000000		0		0		0		1092116		5483684		6694184
	
0.000000		0.000000		0		0		0		1091944		5483856		6694356
	
0.000000		0.000000		0		0		0		1092144		5483656		6694156
	
0.000000		0.000000		0		0		0		1092076		5483724		6694224
	
0.000000		0.000000		0		0		0		1092000		5483800		6694300
	
0.000000		0.000000		0		0		0		1092024		5483776		6694276
	
0.000000		0.000000		0		0		0		1091816		5483984		6694484
	
0.000000		0.000000		0		0		0		1091924		5483876		6694376
	
0.000000		0.000000		0		0		0		1091920		5483896		6694380
	
0.000000		0.000000		0		0		0		1091896		5483920		6694404
	
0.000000		0.000000		0		0		0		1091660		5484156		6694640
	
0.000000		0.000000		0		0		0		1092016		5483800		6694284
	
0.000000		0.000000		0		0		0		1091716		5484100		6694584
	
0.000000		0.000000		0		0		0		1092112		5483704		6694188
	
0.000000		0.000000		0		0		0		1092160		5483656		6694140
	
0.000000		0.000000		0		0		0		1092308		5483508		6693992
	
0.000000		0.000000		0		0		0		1092440		5483376		6693860
	
0.000000		0.000000		0		0		0		1091880		5483936		6694420
	
0.000000		0.000000		0		0		0		1092112		5483704		6694188
	
0.000000		0.000000		0		0		0		1092184		5483632		6694116
	
0.000000		0.000000		0		0		0		1091948		5483868		6694352
	
0.000000		0.000000		0		0		0		1091952		5483864		6694348
	
0.000000		0.000000		0		0		0		1091916		5483900		6694384
	
0.000000		0.000000		0		0		0		1092388		5483428		6693912
	
0.000000		0.000000		0		0		0		1092136		5483680		6694164
	
0.000000		0.000000		0		0		0		1092116		5483700		6694184
	
0.000000		0.000000		0		0		0		1092084		5483732		6694216
	
0.000000		0.000000		0		0		0		1091912		5483904		6694388
	
0.000000		0.000000		0		0		0		1091960		5483856		6694340
	
0.000000		0.000000		0		0		0		1092136		5483680		6694164
	
0.000000		0.000000		0		0		0		1092288		5483528		6694012
	
0.000000		0.000000		0		0		0		1092128		5483756		6694172
	
0.000000		0.000000		0		0		0		1092220		5483664		6694080
	
0.000000		0.000000		0		0		0		1092296		5483588		6694004
	
0.000000		0.000000		0		0		0		1091876		5484008		6694424
	
0.000000		0.000000		0		0		0		1092152		5483732		6694148
	
0.000000		0.000000		0		0		0		1092016		5483868		6694284
	
0.000000		0.000000		0		0		0		1092368		5483516		6693932
	
0.000000		0.000000		0		0		0		1091932		5483952		6694368
	
0.000000		0.000000		0		0		0		1092284		5483600		6694016
	
0.000000		0.000000		0		0		0		1092352		5483532		6693948
	
0.000000		0.000000		0		0		0		1091932		5483952		6694368
	
0.000000		0.000000		0		0		0		1091912		5483908		6694388
	
0.000000		0.000000		0		0		0		1091972		5483840		6694328
	
0.000000		0.000000		0		0		0		1091908		5483904		6694392
	
0.000000		0.000000		0		0		0		1091956		5483856		6694344
	
0.000000		0.000000		0		0		0		1092208		5483604		6694092
	
0.000000		0.000000		0		0		0		1092544		5483268		6693756
	
0.000000		0.000000		0		0		0		1092028		5483784		6694272
	
0.000000		0.000000		0		0		0		1092344		5483468		6693956
	
0.000000		0.000000		0		0		0		1092468		5483344		6693832
	
0.000000		0.000000		0		0		0		1092204		5483672		6694096
	
0.000000		0.000000		0		0		0		1091772		5484104		6694528
	
0.000000		0.000000		0		0		0		1092240		5483636		6694060
	
0.000000		0.000000		0		0		0		1092272		5483604		6694028
	
0.000000		0.000000		0		0		0		1092196		5483660		6694104
	
0.000000		0.000000		0		0		0		1092080		5483776		6694220
	
0.000000		0.000000		0		0		0		1092328		5483528		6693972
	
0.000000		0.000000		0		0		0		1092328		5483528		6693972
	
0.000000		0.000000		0		0		0		1092240		5483616		6694060
	
0.000000		0.000000		0		0		0		1091828		5484028		6694472
	
0.000000		0.000000		0		0		0		1092040		5483816		6694260
	
0.000000		0.000000		0		0		0		1091836		5484032		6694464
	
0.000000		0.000000		0		0		0		1091640		5484228		6694660
	
0.000000		0.000000		0		0		0		1092180		5483688		6694120
	
0.000000		0.000000		0		0		0		1092112		5483756		6694188
	
0.000000		0.000000		0		0		0		1091968		5483820		6694332
	
0.000000		0.000000		0		0		0		1092408		5483380		6693892
	
0.000000		0.000000		0		0		0		1091968		5483804		6694332
	
0.000000		0.000000		0		0		0		1091920		5483852		6694380
	
0.000000		0.000000		0		0		0		1091824		5483948		6694476
	
0.000000		0.000000		0		0		0		1091896		5483876		6694404
	
0.000000		0.000000		0		0		0		1091844		5483928		6694456
	
0.000000		0.000000		0		0		0		1091796		5483976		6694504
	
0.000000		0.000000		0		0		0		1091624		5484148		6694676
	
0.000000		0.000000		0		0		0		1092064		5483708		6694236
	
0.000000		0.000000		0		0		0		1091768		5484004		6694532
	
0.000000		0.000000		0		0		0		1091716		5484052		6694584
	
0.000000		0.000000		0		0		0		1092060		5483708		6694240
	
0.000000		0.000000		0		0		0		1092388		5483380		6693912
	
0.000000		0.000000		0		0		0		1092548		5483220		6693752
	
0.000000		0.000000		0		0		0		1092316		5483452		6693984
	
0.000000		0.000000		0		0		0		1092408		5483360		6693892
	
0.000000		0.000000		0		0		0		1092120		5483648		6694180
	
0.000000		0.000000		0		0		0		1092296		5483472		6694004
	
0.000000		0.000000		0		0		0		1092352		5483416		6693948
	
0.000000		0.000000		0		0		0		1092304		5483464		6693996
	
0.000000		0.000000		0		0		0		1092396		5483372		6693904
	
0.000000		0.000000		0		0		0		1092280		5483488		6694020
	
0.000000		0.000000		0		0		0		1092140		5483636		6694160
	
0.000000		0.000000		0		0		0		1092024		5483752		6694276
	
0.000000		0.000000		0		0		0		1091968		5483808		6694332
	
0.000000		0.000000		0		0		0		1091976		5483800		6694324
	
0.000000		0.000000		0		0		0		1091976		5483800		6694324
	
0.000000		0.000000		0		0		0		1092144		5483632		6694156
	
0.000000		0.000000		0		0		0		1092020		5483756		6694280
	
0.000000		0.000000		0		0		0		1091956		5483820		6694344
	
0.000000		0.000000		0		0		0		1092312		5483464		6693988
	
0.000000		0.000000		0		0		0		1092100		5483676		6694200
	
0.000000		0.000000		0		0		0		1091880		5483896		6694420
	
0.000000		0.000000		0		0		0		1092116		5483660		6694184
	
0.000000		0.000000		0		0		0		1092120		5483736		6694180
	
0.000000		0.000000		0		0		0		1092232		5483488		6694068
	
0.000000		0.000000		0		0		0		1091992		5483728		6694308
	
0.000000		0.000000		0		0		0		1092060		5483660		6694240
	
0.000000		0.000000		0		0		0		1091924		5483796		6694376
	
0.000000		0.000000		0		0		0		1091656		5484064		6694644
	
0.000000		0.000000		0		0		0		1091888		5483832		6694412
	
0.000000		0.000000		0		0		0		1091640		5484080		6694660
	
0.000000		0.000000		0		0		0		1091732		5483988		6694568
	
0.000000		0.000000		0		0		0		1091720		5484000		6694580
	
0.000000		0.000000		0		0		0		1091488		5484184		6694812
	
0.000000		0.000000		0		0		0		1091584		5484132		6694716
	
0.000000		0.000000		0		0		0		1091372		5484436		6694928
	
0.000000		0.000000		0		0		0		1091388		5484420		6694912
	
0.000000		0.000000		0		0		0		1091932		5483876		6694368
	
0.000000		0.000000		0		0		0		1091912		5483896		6694388
	
0.000000		0.000000		0		0		0		1091664		5484136		6694636
	
0.000000		0.000000		0		0		0		1091856		5483944		6694444
	
0.000000		0.000000		0		0		0		1091432		5484416		6694868
	
0.000000		0.000000		0		0		0		1091624		5484224		6694676
	
0.000000		0.000000		0		0		0		1091900		5483948		6694400
	
0.000000		0.000000		0		0		0		1091604		5484244		6694696
	
0.000000		0.000000		0		0		0		1092100		5483748		6694200
	
0.000000		0.000000		0		0		0		1091928		5483920		6694372
	
0.000000		0.000000		0		0		0		1091780		5484064		6694520
	
0.000000		0.000000		0		0		0		1092072		5483772		6694228
	
0.000000		0.000000		0		0		0		1092000		5483844		6694300
	
0.000000		0.000000		0		0		0		1092080		5483764		6694220
	
0.000000		0.000000		0		0		0		1092224		5483620		6694076
	
0.000000		0.000000		0		0		0		1092108		5483736		6694192
	
0.000000		0.000000		0		0		0		1092520		5483324		6693780
	
0.000000		0.000000		0		0		0		1091872		5483972		6694428
	
0.000000		0.000000		0		0		0		1091816		5484024		6694484
	
0.000000		0.000000		0		0		0		1092004		5483836		6694296
	
0.000000		0.000000		0		0		0		1092160		5483680		6694140
	
0.000000		0.000000		0		0		0		1091892		5483916		6694408
	
0.000000		0.000000		0		0		0		1092156		5483652		6694144
	
0.000000		0.000000		0		0		0		1091920		5483888		6694380
	
0.000000		0.000000		0		0		0		1091828		5483980		6694472
	
0.000000		0.000000		0		0		0		1091800		5484008		6694500
	
0.000000		0.000000		0		0		0		1091964		5483844		6694336
	
0.000000		0.000000		0		0		0		1092200		5483608		6694100
	
0.000000		0.000000		0		0		0		1091864		5483944		6694436
	
0.000000		0.000000		0		0		0		1092368		5483440		6693932
	
0.000000		0.000000		0		0		0		1092000		5483808		6694300
	
0.000000		0.000000		0		0		0		1091888		5483916		6694412
	
0.000000		0.000000		0		0		0		1092400		5483404		6693900
	
0.000000		0.000000		0		0		0		1092140		5483708		6694160
	
0.000000		0.000000		0		0		0		1092300		5483548		6694000
	
0.000000		0.000000		0		0		0		1091892		5483956		6694408
	
0.000000		0.000000		0		0		0		1092012		5483836		6694288
	
0.000000		0.000000		0		0		0		1092632		5483216		6693668
	
0.000000		0.000000		0		0		0		1092240		5483608		6694060
	
0.000000		0.000000		0		0		0		1092036		5483812		6694264
	
0.000000		0.000000		0		0		0		1092208		5483640		6694092
	
0.000000		0.000000		0		0		0		1092288		5483560		6694012
	
0.000000		0.000000		0		0		0		1091952		5483896		6694348
	
0.000000		0.000000		0		0		0		1092060		5483788		6694240
	
0.000000		0.000000		0		0		0		1092176		5483672		6694124
	
0.000000		0.000000		0		0		0		1092148		5483716		6694152
	
0.000000		0.000000		0		0		0		1092052		5483812		6694248
	
0.000000		0.000000		0		0		0		1092100		5483764		6694200
	
0.000000		0.000000		0		0		0		1092060		5483804		6694240
	
0.000000		0.000000		0		0		0		1092160		5483704		6694140
	
0.000000		0.000000		0		0		0		1092236		5483628		6694064
	
0.000000		0.000000		0		0		0		1092156		5483708		6694144
	
0.000000		0.000000		0		0		0		1092100		5483764		6694200
	
0.000000		0.000000		0		0		0		1092164		5483700		6694136
	
0.000000		0.000000		0		0		0		1091992		5483872		6694308
	
0.000000		0.000000		0		0		0		1091992		5483872		6694308
	
0.000000		0.000000		0		0		0		1092008		5483856		6694292
	
0.000000		0.000000		0		0		0		1091788		5484052		6694512
	
0.000000		0.000000		0		0		0		1092216		5483624		6694084
	
0.000000		0.000000		0		0		0		1092060		5483780		6694240
	
0.000000		0.000000		0		0		0		1091804		5484036		6694496
	
0.000000		0.000000		0		0		0		1091924		5483916		6694376
	
0.000000		0.000000		0		0		0		1092148		5483692		6694152
	
0.000000		0.000000		0		0		0		1092380		5483460		6693920
	
0.000000		0.000000		0		0		0		1091864		5483976		6694436
	
0.000000		0.000000		0		0		0		1091952		5483888		6694348
	
0.000000		0.000000		0		0		0		1091888		5483952		6694412
	
0.000000		0.000000		0		0		0		1091772		5484068		6694528
	
0.000000		0.000000		0		0		0		1092164		5483676		6694136
	
0.000000		0.000000		0		0		0		1092000		5483840		6694300
	
0.000000		0.000000		0		0		0		1092128		5483552		6694172
	
0.000000		0.000000		0		0		0		1091928		5483744		6694372
	
0.000000		0.000000		0		0		0		1092224		5483448		6694076
	
0.000000		0.000000		0		0		0		1092084		5483588		6694216
	
0.000000		0.000000		0		0		0		1091708		5483964		6694592
	
0.000000		0.000000		0		0		0		1092080		5483592		6694220
	
0.000000		0.000000		0		0		0		1091880		5483792		6694420
	
0.000000		0.000000		0		0		0		1092300		5483372		6694000
	
0.000000		0.000000		0		0		0		1091916		5483756		6694384
	
0.000000		0.000000		0		0		0		1091816		5483856		6694484
	
0.000000		0.000000		0		0		0		1091936		5483736		6694364
	
0.000000		0.000000		0		0		0		1091996		5483676		6694304
	
0.000000		0.000000		0		0		0		1092040		5483628		6694260
	
0.000000		0.000000		0		0		0		1092280		5483388		6694020
	
0.000000		0.000000		0		0		0		1091800		5483868		6694500
	
0.000000		0.000000		0		0		0		1092396		5483272		6693904
	
0.000000		0.000000		0		0		0		1092248		5483420		6694052
	
0.000000		0.000000		0		0		0		1092312		5483356		6693988
	
0.000000		0.000000		0		0		0		1092172		5483496		6694128
	
0.000000		0.000000		0		0		0		1092168		5483500		6694132
	
0.000000		0.000000		0		0		0		1092152		5483516		6694148
	
0.000000		0.000000		0		0		0		1092236		5483432		6694064
	
0.000000		0.000000		0		0		0		1092492		5483176		6693808
	
0.000000		0.000000		0		0		0		1092596		5483072		6693704
	
0.000000		0.000000		0		0		0		1091708		5483972		6694592
	
0.000000		0.000000		0		0		0		1092312		5483368		6693988
	
0.000000		0.000000		0		0		0		1092448		5483232		6693852
	
0.000000		0.000000		0		0		0		1092360		5483320		6693940
	
0.000000		0.000000		0		0		0		1091956		5483724		6694344
	
0.000000		0.000000		0		0		0		1092108		5483572		6694192
	
0.000000		0.000000		0		0		0		1092164		5483516		6694136
	
0.000000		0.000000		0		0		0		1092076		5483604		6694224
	
0.000000		0.000000		0		0		0		1092192		5483488		6694108
	
0.000000		0.000000		0		0		0		1091836		5483844		6694464
	
0.000000		0.000000		0		0		0		1092000		5483680		6694300
	
0.000000		0.000000		0		0		0		1092084		5483596		6694216
	
0.000000		0.000000		0		0		0		1091700		5483980		6694600
	
0.000000		0.000000		0		0		0		1092044		5483636		6694256
	
0.000000		0.000000		0		0		0		1091896		5483784		6694404
	
0.000000		0.000000		0		0		0		1091700		5483980		6694600
	
0.000000		0.000000		0		0		0		1092204		5483476		6694096
	
0.000000		0.000000		0		0		0		1092444		5483236		6693856
	
0.000000		0.000000		0		0		0		1092272		5483408		6694028
	
0.000000		0.000000		0		0		0		1092440		5483240		6693860
	
0.000000		0.000000		0		0		0		1092292		5483388		6694008
	
0.000000		0.000000		0		0		0		1092244		5483436		6694056
	
0.000000		0.000000		0		0		0		1091832		5483832		6694468
	
0.000000		0.000000		0		0		0		1092056		5483608		6694244
	
0.000000		0.000000		0		0		0		1092112		5483568		6694188
	
0.000000		0.000000		0		0		0		1092080		5483600		6694220
	
0.000000		0.000000		0		0		0		1091124		5484556		6695176
	
0.000000		0.000000		0		0		0		1091932		5483748		6694368
	
0.000000		0.000000		0		0		0		1091384		5484296		6694916
	
0.000000		0.000000		0		0		0		1091732		5483980		6694568
	
0.000000		0.000000		0		0		0		1092148		5483564		6694152
	
0.000000		0.000000		0		0		0		1092200		5483512		6694100
	
0.000000		0.000000		0		0		0		1092160		5483552		6694140
	
0.000000		0.000000		0		0		0		1091880		5483832		6694420
	
0.000000		0.000000		0		0		0		1092128		5483584		6694172
	
0.000000		0.000000		0		0		0		1092100		5483612		6694200
	
0.000000		0.000000		0		0		0		1092136		5483560		6694164
	
0.000000		0.000000		0		0		0		1092152		5483544		6694148
	
0.000000		0.000000		0		0		0		1092300		5483396		6694000
	
0.000000		0.000000		0		0		0		1092384		5483312		6693916
	
0.000000		0.000000		0		0		0		1092392		5483304		6693908
	
0.000000		0.000000		0		0		0		1092008		5483680		6694292
	
0.000000		0.000000		0		0		0		1092004		5483684		6694296
	
0.000000		0.000000		0		0		0		1091780		5483908		6694520
	
0.000000		0.000000		0		0		0		1092176		5483512		6694124
	
0.000000		0.000000		0		0		0		1092080		5483608		6694220
	
0.000000		0.000000		0		0		0		1092352		5483336		6693948
	
0.000000		0.000000		0		0		0		1091672		5484016		6694628
	
0.000000		0.000000		0		0		0		1092144		5483544		6694156
	
0.000000		0.000000		0		0		0		1091768		5483920		6694532
	
0.000000		0.000000		0		0		0		1092008		5483672		6694284
	
0.000000		0.000000		0		0		0		1091976		5483704		6694316
	
0.000000		0.000000		0		0		0		1091804		5483876		6694488
	
0.000000		0.000000		0		0		0		1091676		5484004		6694616
	
0.000000		0.000000		0		0		0		1091408		5484272		6694892
	
0.000000		0.000000		0		0		0		1091688		5483988		6694612
	
0.000000		0.000000		0		0		0		1092100		5483576		6694200
	
0.000000		0.000000		0		0		0		1092140		5483536		6694160
	
0.000000		0.000000		0		0		0		1092024		5483652		6694276
	
0.000000		0.000000		0		0		0		1092024		5483652		6694276
	
0.000000		0.000000		0		0		0		1092040		5483636		6694260
	
0.000000		0.000000		0		0		0		1092040		5483636		6694260
	
0.000000		0.000000		0		0		0		1092116		5483560		6694184
	
0.000000		0.000000		0		0		0		1091860		5483816		6694440
	
0.000000		0.000000		0		0		0		1091860		5483816		6694440
	
0.000000		0.000000		0		0		0		1091704		5483972		6694596
	
0.000000		0.000000		0		0		0		1091704		5483972		6694596
	
0.000000		0.000000		0		0		0		1091780		5483896		6694520
	
0.000000		0.000000		0		0		0		1091812		5483864		6694488
	
0.000000		0.000000		0		0		0		1091784		5483924		6694516
	
0.000000		0.000000		0		0		0		1092032		5483676		6694268
	
0.000000		0.000000		0		0		0		1092032		5483676		6694268
	
0.000000		0.000000		0		0		0		1091772		5483936		6694528
	
0.000000		0.000000		0		0		0		1092060		5483648		6694240
	
0.000000		0.000000		0		0		0		1092132		5483576		6694168
	
0.000000		0.000000		0		0		0		1091788		5483920		6694512
	
0.000000		0.000000		0		0		0		1092132		5483576		6694168
	
0.000000		0.000000		0		0		0		1092172		5483536		6694128
	
0.000000		0.000000		0		0		0		1092060		5483648		6694240
	
0.000000		0.000000		0		0		0		1092060		5483648		6694240
	
0.000000		0.000000		0		0		0		1091972		5483736		6694328
	
0.000000		0.000000		0		0		0		1092044		5483668		6694256
	
0.000000		0.000000		0		0		0		1091920		5483792		6694380
	
0.000000		0.000000		0		0		0		1091920		5483792		6694380
	
0.000000		0.000000		0		0		0		1091952		5483760		6694348
	
0.000000		0.000000		0		0		0		1091912		5483800		6694388
	
0.000000		0.000000		0		0		0		1091748		5483964		6694552
	
0.000000		0.000000		0		0		0		1092064		5483648		6694236
	
0.000000		0.000000		0		0		0		1092160		5483552		6694140
	
0.000000		0.000000		0		0		0		1092160		5483552		6694140
	
0.000000		0.000000		0		0		0		1092096		5483616		6694204
	
0.000000		0.000000		0		0		0		1092080		5483632		6694220
	
0.000000		0.000000		0		0		0		1091832		5483880		6694468
	
0.000000		0.000000		0		0		0		1091996		5483700		6694304
	
0.000000		0.000000		0		0		0		1091652		5484044		6694648
	
0.000000		0.000000		0		0		0		1092140		5483556		6694160
	
0.000000		0.000000		0		0		0		1092228		5483468		6694072
	
0.000000		0.000000		0		0		0		1092152		5483544		6694148
	
0.000000		0.000000		0		0		0		1091944		5483752		6694356
	
0.000000		0.000000		0		0		0		1092220		5483476		6694080
	
0.000000		0.000000		0		0		0		1092456		5483240		6693844
	
0.000000		0.000000		0		0		0		1092272		5483424		6694028
	
0.000000		0.000000		0		0		0		1092348		5483348		6693952
	
0.000000		0.000000		0		0		0		1092004		5483692		6694296
	
0.000000		0.000000		0		0		0		1092244		5483452		6694056
	
0.000000		0.000000		0		0		0		1092168		5483528		6694132
	
0.000000		0.000000		0		0		0		1092196		5483500		6694104
	
0.000000		0.000000		0		0		0		1092432		5483264		6693868
	
0.000000		0.000000		0		0		0		1092048		5483648		6694252
	
0.000000		0.000000		0		0		0		1091732		5483964		6694568
	
0.000000		0.000000		0		0		0		1092284		5483412		6694016
	
0.000000		0.000000		0		0		0		1091852		5483844		6694448
	
0.000000		0.000000		0		0		0		1091976		5483720		6694324
	
0.000000		0.000000		0		0		0		1092144		5483552		6694156
	
0.000000		0.000000		0		0		0		1092416		5483280		6693884
	
0.000000		0.000000		0		0		0		1092120		5483576		6694180
	
0.000000		0.000000		0		0		0		1092288		5483408		6694012
	
0.000000		0.000000		0		0		0		1091576		5484188		6694724
	
0.000000		0.000000		0		0		0		1092164		5483600		6694136
	
0.000000		0.000000		0		0		0		1092072		5483684		6694228
	
0.000000		0.000000		0		0		0		1091660		5484096		6694640
	
0.000000		0.000000		0		0		0		1092232		5483524		6694068
	
