CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			2.200			0.900			30940  		30918  		10920  		56752  		863732  		929688
	
1.980  			1.600			0.900			30940  		30918  		10920  		56880  		863604  		929560
	
0.000  			1.700			0.900			68376  		68354  		11320  		56792  		863700  		929648
	
0.980  			1.100			0.900			68376  		68354  		11320  		56852  		863640  		929588
	
0.000  			0.900			1.200			68504  		68482  		13796  		57060  		863432  		929380
	
1.980  			0.700			1.200			68504  		68482  		13796  		57076  		863408  		929364
	
0.000  			0.900			1.200			104916  		104894  		14244  		57136  		863348  		929304
	
0.000  			0.800			1.200			104916  		104894  		14244  		57024  		863460  		929416
	
0.000  			0.700			1.200			104916  		104894  		14244  		56964  		863520  		929476
	
0.000  			0.700			1.200			104916  		104894  		14244  		57016  		863468  		929424
	
0.000  			0.500			1.200			104916  		104894  		14244  		57004  		863472  		929436
	
1.000  			0.500			1.200			104916  		104894  		14244  		56868  		863608  		929572
	
0.000  			0.500			1.200			104916  		104894  		14244  		56856  		863620  		929584
	
0.000  			0.500			1.200			104916  		104894  		14244  		56980  		863496  		929460
	
0.000  			0.500			1.200			104916  		104894  		14244  		57220  		863256  		929220
	
0.000  			0.500			1.200			104916  		104894  		14244  		57004  		863472  		929436
	
0.000  			0.300			1.200			104916  		104894  		14244  		56844  		863632  		929596
	
0.971  			0.300			1.200			104916  		104894  		14244  		57192  		863284  		929248
	
0.000  			0.300			1.200			104916  		104894  		14244  		56728  		863748  		929712
	
0.000  			0.300			1.200			104916  		104894  		14244  		57124  		863344  		929316
	
0.000  			0.300			1.200			104916  		104894  		14244  		57228  		863240  		929212
	
0.000  			0.300			1.200			104916  		104894  		14244  		56844  		863632  		929596
	
0.000  			0.300			1.200			104916  		104894  		14244  		56804  		863664  		929636
	
0.000  			0.300			1.200			104916  		104894  		14244  		56932  		863536  		929508
	
0.000  			0.300			1.200			104916  		104894  		14244  		56852  		863616  		929588
	
0.000  			0.300			1.200			104916  		104894  		14244  		57016  		863452  		929424
	
0.971  			0.300			1.200			104916  		104894  		14244  		56988  		863472  		929452
	
0.000  			0.300			1.200			104916  		104894  		14244  		57104  		863356  		929336
	
0.000  			0.300			1.200			104916  		104894  		14244  		56948  		863512  		929492
	
0.000  			0.300			1.200			104916  		104894  		14244  		57048  		863412  		929392
	
0.000  			0.300			1.200			104916  		104894  		14244  		57068  		863392  		929372
	
0.000  			0.200			1.200			104916  		104894  		14244  		57052  		863400  		929380
	
0.000  			0.200			1.200			104916  		104894  		14244  		57088  		863364  		929352
	
1.000  			0.200			1.200			104916  		104894  		14244  		57004  		863448  		929436
	
0.000  			0.200			1.200			104916  		104894  		14244  		56976  		863476  		929464
	
0.000  			0.200			1.200			104916  		104894  		14244  		56940  		863504  		929500
	
0.971  			0.200			1.200			104916  		104894  		14244  		57024  		863420  		929416
	
0.000  			0.200			1.200			104916  		104894  		14244  		57004  		863432  		929436
	
0.000  			0.200			1.200			104916  		104894  		14244  		56992  		863444  		929448
	
0.000  			0.300			1.200			104916  		104894  		14244  		57060  		863376  		929380
	
