CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
1.000  			1.000			0.900			68408  		68387  		11164  		62464  		829712  		923944
	
1.000  			0.900			0.900			68408  		68387  		11164  		62404  		829772  		924004
	
2.942  			0.900			0.900			68408  		68387  		11164  		62232  		829944  		924176
	
1.000  			1.000			0.900			68408  		68387  		11164  		62388  		829788  		924020
	
1.000  			1.100			0.900			68408  		68387  		11164  		62296  		829880  		924112
	
1.000  			1.000			0.900			68408  		68387  		11164  		62156  		830012  		924252
	
2.000  			1.000			0.900			68408  		68387  		11164  		62284  		829884  		924124
	
1.000  			1.100			0.900			68408  		68387  		11164  		62324  		829844  		924084
	
1.000  			0.900			0.900			68408  		68387  		11164  		62164  		830004  		924244
	
0.971  			0.900			0.900			68408  		68387  		11164  		62488  		829680  		923920
	
0.000  			1.100			0.900			68408  		68387  		11164  		62408  		829760  		924000
	
1.000  			1.000			0.900			68408  		68387  		11164  		62320  		829848  		924088
	
0.000  			1.100			0.900			68408  		68387  		11164  		62428  		829740  		923980
	
1.000  			1.000			0.900			68408  		68387  		11164  		62532  		829636  		923876
	
0.980  			1.000			0.900			68408  		68387  		11164  		62496  		829672  		923912
	
0.000  			1.100			0.900			68408  		68387  		11164  		62420  		829748  		923988
	
0.971  			1.100			0.900			68408  		68387  		11164  		62352  		829816  		924056
	
0.971  			1.000			0.900			68408  		68387  		11164  		62496  		829672  		923912
	
1.980  			1.000			0.900			68408  		68387  		11164  		62264  		829904  		924144
	
1.971  			1.100			0.900			68408  		68387  		11164  		62348  		829820  		924060
	
1.000  			1.000			0.900			68408  		68387  		11164  		62412  		829748  		923996
	
0.971  			1.000			0.900			68408  		68387  		11164  		62416  		829744  		923992
	
1.980  			1.000			0.900			68408  		68387  		11164  		62556  		829604  		923852
	
1.000  			1.000			0.900			68408  		68387  		11164  		62468  		829692  		923940
	
1.000  			1.000			0.900			68408  		68387  		11164  		62280  		829880  		924128
	
2.000  			1.100			0.900			68408  		68387  		11164  		62352  		829808  		924056
	
0.000  			1.100			0.900			68408  		68387  		11164  		62132  		830028  		924276
	
0.000  			1.100			0.900			68408  		68387  		11164  		62344  		829816  		924064
	
1.000  			1.000			0.900			68408  		68387  		11164  		62380  		829780  		924028
	
0.980  			1.000			0.900			68408  		68387  		11164  		62352  		829808  		924056
	
1.000  			1.000			0.900			68408  		68387  		11164  		62432  		829720  		923976
	
1.000  			1.100			0.900			68408  		68387  		11164  		62328  		829824  		924080
	
0.971  			1.000			0.900			68408  		68387  		11164  		62316  		829836  		924092
	
1.971  			1.000			0.900			68408  		68387  		11164  		62488  		829664  		923920
	
0.000  			1.100			0.900			68408  		68387  		11164  		62512  		829640  		923896
	
1.000  			1.000			0.900			68408  		68387  		11164  		62500  		829652  		923908
	
1.000  			1.000			0.900			68408  		68387  		11256  		62544  		829608  		923864
	
