CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.962  			15.800			0.700			79996  		78375  		8476  		60076  		874040  		926364
	
0.000  			11.400			0.700			79996  		78375  		8476  		60036  		874080  		926404
	
1.942  			10.100			0.700			79996  		78375  		8476  		59832  		874284  		926608
	
1.962  			8.400			0.700			79996  		78375  		8476  		60016  		874100  		926424
	
0.000  			7.900			0.700			79996  		78375  		8736  		60148  		873968  		926292
	
0.971  			7.100			0.700			79996  		78375  		8736  		60100  		874016  		926340
	
0.000  			6.200			0.700			79996  		78375  		8736  		60048  		874068  		926392
	
0.000  			5.900			0.700			79996  		78375  		8736  		59920  		874196  		926520
	
1.971  			5.200			0.700			79996  		78375  		8736  		59848  		874268  		926592
	
1.000  			5.100			0.700			79996  		78375  		8736  		60016  		874100  		926424
	
0.000  			4.600			0.700			79996  		78375  		8736  		60188  		873920  		926252
	
0.962  			4.600			0.700			79996  		78375  		8736  		60160  		873948  		926280
	
1.971  			4.300			0.700			79996  		78375  		8736  		60220  		873888  		926220
	
1.000  			4.000			0.700			79996  		78375  		8736  		60296  		873812  		926144
	
1.000  			3.900			0.700			79996  		78375  		8736  		60012  		874096  		926428
	
2.000  			3.700			0.700			79996  		78375  		8736  		60288  		873820  		926152
	
2.000  			3.600			0.700			79996  		78375  		8736  		60136  		873972  		926304
	
2.971  			3.500			0.700			79996  		78375  		8736  		60096  		874012  		926344
	
2.000  			3.500			0.700			79996  		78375  		8736  		60104  		874004  		926336
	
1.923  			3.400			0.700			79996  		78375  		8736  		60212  		873896  		926228
	
2.942  			3.300			0.700			79996  		78375  		8736  		60168  		873940  		926272
	
2.913  			3.300			0.700			79996  		78375  		8736  		60144  		873964  		926296
	
2.962  			3.200			0.700			79996  		78375  		8736  		60180  		873928  		926260
	
1.962  			3.200			0.700			79996  		78375  		8736  		60296  		873812  		926144
	
1.942  			3.100			0.700			79996  		78375  		8736  		60080  		874028  		926360
	
0.971  			3.000			0.700			79996  		78375  		8736  		60312  		873796  		926128
	
0.971  			3.000			0.700			79996  		78375  		8736  		60160  		873948  		926280
	
1.000  			2.900			0.700			79996  		78375  		8736  		60332  		873776  		926108
	
0.971  			2.900			0.700			79996  		78375  		8736  		60076  		874032  		926364
	
0.971  			2.800			0.700			79996  		78375  		8736  		60160  		873948  		926280
	
0.962  			2.700			0.700			79996  		78375  		8736  		60004  		874104  		926436
	
