CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
1.980  			1.900			0.900			59188  		59167  		11200  		62432  		829308  		923976
	
3.000  			1.900			0.900			59188  		59167  		11200  		62660  		829076  		923748
	
2.000  			1.900			0.900			59188  		59167  		11200  		62608  		829128  		923800
	
1.971  			1.900			0.900			59188  		59167  		11200  		62744  		829024  		923664
	
2.000  			1.900			0.900			59188  		59167  		11200  		63036  		828724  		923372
	
2.971  			1.900			0.900			59188  		59167  		11200  		62764  		828996  		923644
	
2.000  			2.000			0.900			59188  		59167  		11200  		62792  		828968  		923616
	
2.000  			1.900			0.900			59188  		59167  		11200  		63012  		828740  		923396
	
4.913  			1.900			0.900			59188  		59167  		11200  		62948  		828804  		923460
	
1.971  			1.900			0.900			59188  		59167  		11200  		63032  		828712  		923376
	
1.980  			1.900			0.900			59188  		59167  		11200  		63116  		828628  		923292
	
2.971  			1.900			0.900			59188  		59167  		11200  		62828  		828908  		923580
	
2.000  			1.900			0.900			59188  		59167  		11200  		63080  		828664  		923328
	
2.000  			1.900			0.900			59188  		59167  		11200  		63144  		828600  		923264
	
3.000  			2.000			0.900			59188  		59167  		11200  		63240  		828496  		923168
	
2.942  			2.000			0.900			59188  		59167  		11200  		63224  		828512  		923184
	
1.000  			2.000			0.900			59188  		59167  		11200  		63416  		828312  		922992
	
1.971  			2.000			0.900			59188  		59167  		11200  		63260  		828468  		923148
	
1.000  			2.000			0.900			59188  		59167  		11200  		63164  		828556  		923244
	
2.942  			2.000			0.900			59188  		59167  		11200  		63404  		828316  		923004
	
2.000  			2.100			0.900			59188  		59167  		11200  		63272  		828448  		923136
	
2.980  			2.000			0.900			59188  		59167  		11200  		63308  		828404  		923100
	
1.971  			2.000			0.900			59320  		59299  		11200  		63408  		828304  		923000
	
1.971  			2.100			0.900			59320  		59299  		11200  		63384  		828328  		923024
	
1.980  			2.000			0.900			59320  		59299  		11200  		63508  		828196  		922900
	
1.971  			2.000			0.900			59320  		59299  		11200  		63784  		827920  		922624
	
2.000  			2.100			0.900			59320  		59299  		11200  		63684  		828012  		922724
	
2.971  			2.000			0.900			59320  		59299  		11200  		63680  		828016  		922728
	
1.971  			2.000			0.900			59320  		59299  		11200  		63776  		827912  		922632
	
2.961  			2.100			0.900			59320  		59299  		11200  		63872  		827816  		922536
	
1.971  			2.000			1.000			59320  		59299  		11484  		63872  		827808  		922536
	
2.000  			2.100			1.000			59320  		59299  		11484  		63780  		827900  		922628
	
2.971  			2.100			1.000			59320  		59299  		11484  		63840  		827840  		922568
	
2.971  			2.000			1.000			59320  		59299  		11484  		63892  		827780  		922516
	
2.971  			2.000			1.000			59320  		59299  		11484  		64124  		827548  		922284
	
2.980  			2.100			1.000			59320  		59299  		11484  		64036  		827628  		922372
	
1.971  			2.100			1.000			59320  		59299  		11484  		64184  		827480  		922224
	
1.980  			2.100			1.000			59320  		59299  		11484  		63964  		827700  		922444
	
3.000  			2.100			1.000			59320  		59299  		11484  		64048  		827608  		922360
	
2.942  			2.000			1.000			59320  		59299  		11484  		63908  		827748  		922500
	
1.942  			2.100			1.000			59320  		59299  		11484  		64044  		827604  		922364
	
1.000  			2.100			1.000			59320  		59299  		11484  		64080  		827568  		922328
	
2.971  			2.100			1.000			59320  		59299  		11484  		63936  		827704  		922472
	
2.000  			2.100			1.000			59320  		59299  		11484  		63980  		827660  		922428
	
1.971  			2.000			1.000			59320  		59299  		11484  		63960  		827680  		922448
	
1.971  			2.100			1.000			59320  		59299  		11484  		64352  		827280  		922056
	
1.000  			2.100			1.000			59320  		59299  		11484  		64420  		827212  		921988
	
1.971  			2.000			1.000			59320  		59299  		11484  		64520  		827104  		921888
	
2.000  			2.100			1.000			68540  		68519  		11484  		64436  		827188  		921972
	
2.000  			2.100			1.000			68668  		68647  		11584  		64464  		827160  		921944
	
1.942  			2.100			1.000			68668  		68647  		11584  		64664  		826948  		921744
	
2.980  			2.100			1.000			68668  		68647  		11584  		64448  		827160  		921960
	
1.971  			2.100			1.000			68668  		68647  		11584  		64700  		826900  		921708
	
2.000  			2.100			1.000			68668  		68647  		11584  		64708  		826892  		921700
	
2.000  			2.100			1.000			68668  		68647  		11584  		64808  		826792  		921600
	
1.980  			2.100			1.000			68668  		68647  		11584  		64660  		826920  		921748
	
1.000  			2.100			1.000			68668  		68647  		11584  		64680  		826900  		921728
	
3.942  			2.100			1.000			68668  		68647  		11584  		64712  		826868  		921696
	
1.971  			2.100			1.000			68668  		68647  		11584  		64548  		827032  		921860
	
1.971  			2.100			1.000			68668  		68647  		11584  		64712  		826868  		921696
	
2.961  			2.100			1.000			68668  		68647  		11584  		64656  		826924  		921752
	
2.971  			2.100			1.000			68668  		68647  		11584  		64664  		826916  		921744
	
2.000  			2.100			1.000			68668  		68647  		11584  		64864  		826716  		921544
	
2.971  			2.100			1.000			68668  		68647  		11584  		64792  		826788  		921616
	
2.000  			2.100			1.000			68668  		68647  		11584  		64788  		826792  		921620
	
1.000  			2.100			1.000			68668  		68647  		11584  		64936  		826636  		921472
	
1.971  			2.100			1.000			68668  		68647  		11584  		64828  		826744  		921580
	
2.000  			2.100			1.000			68668  		68647  		11584  		64936  		826632  		921472
	
2.942  			2.100			1.000			68668  		68647  		11584  		64972  		826588  		921436
	
1.000  			2.100			1.000			68668  		68647  		11584  		64828  		826724  		921580
	
2.000  			2.100			1.000			68668  		68647  		11584  		64984  		826556  		921424
	
1.980  			2.100			1.000			68668  		68647  		11584  		64932  		826608  		921476
	
1.000  			2.100			1.000			68668  		68647  		11584  		65064  		826476  		921344
	
2.942  			2.100			1.000			68668  		68647  		11584  		64960  		826568  		921448
	
4.000  			2.100			1.000			68668  		68647  		11584  		65000  		826528  		921408
	
1.980  			2.100			1.000			68800  		68779  		11584  		65068  		826452  		921340
	
1.000  			2.100			1.000			68800  		68779  		11584  		65152  		826368  		921256
	
3.000  			2.100			1.000			68800  		68779  		11584  		65172  		826328  		921228
	
2.000  			2.100			1.000			68800  		68779  		11584  		65092  		826408  		921308
	
2.000  			2.100			1.000			68800  		68779  		11584  		65152  		826396  		921256
	
2.980  			2.100			1.000			68800  		68779  		11584  		65284  		826256  		921124
	
0.971  			2.100			1.000			68800  		68779  		11584  		65284  		826256  		921124
	
2.971  			2.100			1.000			68800  		68779  		11584  		65308  		826224  		921100
	
1.980  			2.100			1.000			68800  		68779  		11584  		65376  		826156  		921032
	
2.000  			2.100			1.000			68800  		68779  		11584  		65356  		826176  		921052
	
1.980  			2.100			1.000			68800  		68779  		11584  		65372  		826152  		921036
	
1.980  			2.100			1.000			68800  		68779  		11584  		65396  		826128  		921012
	
3.971  			2.100			1.000			68800  		68779  		11584  		65480  		826044  		920928
	
1.971  			2.100			1.000			68800  		68779  		11584  		65488  		826036  		920920
	
2.000  			2.100			1.000			68800  		68779  		11584  		65412  		826112  		920996
	
1.971  			2.100			1.000			68800  		68779  		11584  		65512  		826004  		920896
	
1.971  			2.100			1.000			68800  		68779  		11584  		65468  		826048  		920940
	
1.000  			2.100			1.000			68800  		68779  		11584  		65528  		825988  		920880
	
1.980  			2.200			1.000			68800  		68779  		11584  		65380  		826128  		921028
	
1.971  			2.100			1.000			68800  		68779  		11584  		65608  		825900  		920800
	
3.000  			2.100			1.000			68800  		68779  		11584  		65656  		825852  		920752
	
0.971  			2.200			1.000			68800  		68779  		11584  		65480  		826028  		920928
	
1.980  			2.200			1.000			68800  		68779  		11584  		65588  		825920  		920820
	
3.971  			2.100			1.000			68800  		68779  		11584  		65636  		825872  		920772
	
1.971  			2.200			1.000			68800  		68779  		11584  		65628  		825876  		920780
	
1.971  			2.200			1.000			68800  		68779  		11584  		65632  		825872  		920776
	
3.913  			2.200			1.000			68932  		68911  		11844  		65688  		825812  		920720
	
2.000  			2.200			1.000			68932  		68911  		11844  		65460  		826040  		920948
	
3.000  			2.200			1.000			68932  		68911  		11844  		65736  		825756  		920672
	
1.971  			2.200			1.000			68932  		68911  		11844  		65592  		825900  		920816
	
1.971  			2.200			1.000			68932  		68911  		11844  		65848  		825644  		920560
	
1.980  			2.200			1.000			68932  		68911  		11844  		65836  		825640  		920564
	
3.000  			2.200			1.000			68932  		68911  		11844  		65880  		825596  		920528
	
1.971  			2.200			1.000			68932  		68911  		11844  		65808  		825668  		920600
	
2.000  			2.200			1.000			68932  		68911  		11844  		65872  		825604  		920536
	
2.942  			2.200			1.000			68932  		68911  		11844  		65916  		825556  		920492
	
2.971  			2.200			1.000			68932  		68911  		11844  		65900  		825568  		920508
	
1.980  			2.200			1.000			68932  		68911  		11844  		65944  		825524  		920464
	
2.971  			2.200			1.000			68932  		68911  		11844  		65924  		825544  		920484
	
2.000  			2.200			1.000			68932  		68911  		11844  		65904  		825560  		920504
	
2.942  			2.200			1.000			68932  		68911  		11844  		66132  		825324  		920276
	
2.971  			2.200			1.000			68932  		68911  		11844  		66028  		825428  		920380
	
3.000  			2.200			1.000			68932  		68911  		11844  		65984  		825472  		920424
	
1.000  			2.200			1.000			68932  		68911  		11844  		65828  		825620  		920580
	
0.971  			2.200			1.000			68932  		68911  		11844  		66020  		825424  		920388
	
