CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			0.200			0.600			30940  		30918  		8452  		56228  		870336  		930212
	
1.000  			1.600			0.600			30940  		30918  		8452  		56176  		870380  		930264
	
0.000  			1.400			0.900			67352  		67330  		11144  		56320  		870236  		930120
	
0.971  			1.000			0.900			67352  		67330  		11144  		55948  		870608  		930492
	
0.000  			0.800			1.200			67480  		67458  		13800  		56176  		870380  		930264
	
2.000  			0.600			1.200			67480  		67458  		13800  		56380  		870172  		930056
	
0.000  			0.800			1.200			103892  		103870  		14216  		56476  		870072  		929964
	
0.000  			0.700			1.200			103892  		103870  		14216  		56116  		870432  		930324
	
0.000  			0.500			1.200			103892  		103870  		14216  		56264  		870284  		930176
	
0.000  			0.600			1.200			103892  		103870  		14216  		56340  		870200  		930092
	
0.000  			0.400			1.200			103892  		103870  		14216  		56204  		870336  		930236
	
1.000  			0.400			1.200			103892  		103870  		14216  		56228  		870312  		930212
	
0.000  			0.500			1.200			103892  		103870  		14216  		56168  		870372  		930272
	
0.000  			0.500			1.200			103892  		103870  		14216  		56280  		870260  		930160
	
0.000  			0.500			1.200			103892  		103870  		14216  		56196  		870336  		930236
	
0.000  			0.500			1.200			103892  		103870  		14216  		56136  		870396  		930304
	
1.000  			0.300			1.200			103892  		103870  		14216  		56236  		870296  		930204
	
0.000  			0.300			1.200			103892  		103870  		14216  		56232  		870300  		930208
	
0.980  			0.300			1.200			103892  		103870  		14216  		56304  		870220  		930128
	
0.000  			0.300			1.200			103892  		103870  		14216  		56364  		870160  		930076
	
0.000  			0.300			1.200			103892  		103870  		14216  		56248  		870276  		930192
	
0.000  			0.300			1.200			103892  		103870  		14216  		56348  		870176  		930092
	
0.000  			0.300			1.200			103892  		103870  		14216  		56256  		870268  		930184
	
0.980  			0.300			1.200			103892  		103870  		14216  		56048  		870468  		930384
	
0.000  			0.300			1.200			103892  		103870  		14216  		56144  		870372  		930296
	
0.000  			0.300			1.200			103892  		103870  		14216  		56216  		870300  		930224
	
0.000  			0.300			1.200			103892  		103870  		14216  		56088  		870428  		930352
	
0.000  			0.300			1.200			103892  		103870  		14216  		56204  		870304  		930228
	
0.000  			0.300			1.200			103892  		103870  		14216  		56180  		870328  		930260
	
0.000  			0.300			1.200			103892  		103870  		14216  		56308  		870200  		930132
	
1.971  			0.300			1.200			103892  		103870  		14216  		56256  		870252  		930184
	
0.971  			0.200			1.200			103892  		103870  		14216  		56180  		870328  		930260
	
0.000  			0.300			1.200			103892  		103870  		14216  		56272  		870232  		930164
	
0.000  			0.300			1.200			103892  		103870  		14216  		56288  		870212  		930152
	
0.000  			0.300			1.200			103892  		103870  		14216  		56164  		870336  		930276
	
