CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.962  			13.100			0.700			79996  		78375  		9048  		61712  		811484  		924728
	
1.000  			11.600			0.700			79996  		78375  		9048  		61700  		811496  		924740
	
1.971  			10.400			0.700			79996  		78375  		9048  		61732  		811464  		924708
	
0.962  			8.700			0.700			79996  		78375  		9048  		61904  		811292  		924536
	
1.000  			8.000			0.700			79996  		78375  		9048  		61752  		811444  		924688
	
1.000  			6.800			0.700			79996  		78375  		9048  		61736  		811452  		924704
	
2.000  			6.500			0.700			79996  		78375  		9048  		61796  		811392  		924644
	
0.971  			5.800			0.700			79996  		78375  		9048  		61836  		811352  		924604
	
1.962  			5.600			0.700			79996  		78375  		9048  		61772  		811416  		924668
	
1.942  			5.400			0.700			79996  		78375  		9048  		61776  		811404  		924664
	
1.942  			5.000			0.700			79996  		78375  		9048  		61632  		811548  		924808
	
1.000  			4.900			0.700			79996  		78375  		9048  		61640  		811540  		924800
	
1.962  			4.400			0.700			79996  		78375  		9048  		61656  		811524  		924784
	
1.942  			4.300			0.700			79996  		78375  		9048  		61724  		811456  		924716
	
1.971  			4.200			0.700			79996  		78375  		9048  		61856  		811316  		924584
	
1.962  			4.100			0.700			79996  		78375  		9048  		61972  		811200  		924468
	
1.971  			4.000			0.700			79996  		78375  		9048  		61912  		811260  		924528
	
0.971  			3.800			0.700			79996  		78375  		9048  		62008  		811164  		924432
	
1.962  			3.800			0.700			79996  		78375  		9048  		61912  		811252  		924520
	
1.942  			3.500			0.700			79996  		78375  		9048  		61996  		811168  		924444
	
1.971  			3.600			0.700			79996  		78375  		9048  		62040  		811124  		924400
	
1.962  			3.400			0.700			79996  		78375  		9048  		61916  		811248  		924524
	
1.000  			3.400			0.700			79996  		78375  		9048  		62020  		811144  		924420
	
2.942  			3.300			0.700			79996  		78375  		9048  		61872  		811284  		924560
	
1.000  			3.200			0.700			79996  		78375  		9048  		62040  		811116  		924400
	
2.000  			3.200			0.700			79996  		78375  		9048  		62004  		811152  		924436
	
1.000  			3.100			0.700			79996  		78375  		9048  		61908  		811248  		924532
	
1.962  			3.100			0.700			79996  		78375  		9048  		61872  		811284  		924568
	
1.000  			3.000			0.700			79996  		78375  		9048  		62008  		811140  		924424
	
1.000  			3.000			0.700			79996  		78375  		9048  		61788  		811360  		924652
	
0.971  			3.000			0.700			79996  		78375  		9048  		61940  		811208  		924500
	
1.942  			2.900			0.700			79996  		78375  		9048  		62036  		811112  		924404
	
1.923  			2.900			0.700			79996  		78375  		9048  		61844  		811304  		924596
	
1.971  			2.800			0.700			79996  		78375  		9048  		61972  		811168  		924468
	
1.000  			2.800			0.700			79996  		78375  		9048  		62116  		811016  		924324
	
1.962  			2.700			0.700			79996  		78375  		9048  		62216  		810916  		924224
	
1.971  			2.700			0.700			79996  		78375  		9048  		62108  		811024  		924332
	
1.971  			2.700			0.700			79996  		78375  		9048  		62252  		810872  		924180
	
1.962  			2.700			0.700			79996  		78375  		9048  		62104  		811020  		924328
	
0.971  			2.600			0.700			79996  		78375  		9048  		62208  		810916  		924232
	
1.962  			2.600			0.700			79996  		78375  		9048  		62304  		810820  		924136
	
1.962  			2.600			0.700			79996  		78375  		9048  		62268  		810856  		924172
	
1.971  			2.600			0.700			79996  		78375  		9048  		62332  		810784  		924108
	
0.000  			2.500			0.700			79996  		78375  		9048  		62320  		810796  		924120
	
0.000  			2.500			0.700			79996  		78375  		9048  		62256  		810860  		924184
	
2.000  			2.500			0.700			79996  		78375  		9048  		62072  		811044  		924368
	
2.000  			2.500			0.700			79996  		78375  		9048  		61900  		811216  		924540
	
2.923  			2.400			0.700			79996  		78375  		9048  		62060  		811048  		924380
	
1.000  			2.500			0.700			79996  		78375  		9048  		62188  		810920  		924252
	
0.971  			2.400			0.700			79996  		78375  		9048  		62072  		811036  		924368
	
1.000  			2.400			0.700			79996  		78375  		9048  		62032  		811076  		924408
	
1.000  			2.400			0.700			79996  		78375  		9048  		62128  		810968  		924304
	
0.962  			2.400			0.700			79996  		78375  		9048  		62084  		811012  		924348
	
2.942  			2.400			0.700			79996  		78375  		9048  		61940  		811156  		924500
	
1.971  			2.300			0.700			79996  		78375  		9048  		62212  		810884  		924228
	
1.962  			2.400			0.700			79996  		78375  		9048  		62044  		811044  		924396
	
1.000  			2.300			0.700			79996  		78375  		9048  		61940  		811148  		924500
	
2.000  			2.300			0.700			79996  		78375  		9048  		62324  		810764  		924116
	
1.962  			2.300			0.700			79996  		78375  		9048  		62000  		811088  		924440
	
1.000  			2.300			0.700			79996  		78375  		9048  		62120  		810968  		924320
	
2.923  			2.300			0.700			79996  		78375  		9048  		62184  		810892  		924256
	
1.000  			2.300			0.700			79996  		78375  		9048  		62208  		810868  		924232
	
1.971  			2.300			0.700			79996  		78375  		9048  		62184  		810892  		924256
	
2.962  			2.300			0.700			79996  		78375  		9048  		62220  		810848  		924212
	
3.000  			2.300			0.700			79996  		78375  		9048  		62256  		810812  		924184
	
2.971  			2.300			0.700			79996  		78375  		9048  		62192  		810876  		924248
	
2.942  			2.300			0.700			79996  		78375  		9048  		62140  		810928  		924300
	
1.000  			2.300			0.700			79996  		78375  		9048  		62220  		810848  		924220
	
2.923  			2.200			0.700			79996  		78375  		9048  		62100  		810960  		924332
	
1.971  			2.300			0.700			79996  		78375  		9048  		62176  		810884  		924264
	
1.000  			2.300			0.700			79996  		78375  		9048  		62288  		810772  		924152
	
1.000  			2.200			0.700			79996  		78375  		9048  		61996  		811064  		924444
	
1.000  			2.200			0.700			79996  		78375  		9048  		61880  		811172  		924560
	
2.000  			2.200			0.700			79996  		78375  		9048  		62048  		811004  		924392
	
3.000  			2.200			0.700			79996  		78375  		9048  		62220  		810832  		924220
	
3.942  			2.200			0.700			79996  		78375  		9048  		62196  		810856  		924244
	
1.971  			2.200			0.700			79996  		78375  		9048  		61980  		811072  		924460
	
1.000  			2.200			0.700			79996  		78375  		9048  		62060  		810984  		924372
	
0.971  			2.200			0.700			79996  		78375  		9048  		62120  		810924  		924320
	
1.923  			2.200			0.700			79996  		78375  		9048  		62136  		810908  		924304
	
1.971  			2.200			0.700			79996  		78375  		9048  		62288  		810756  		924152
	
1.962  			2.200			0.700			79996  		78375  		9048  		62160  		810884  		924280
	
1.942  			2.100			0.700			79996  		78375  		9048  		62264  		810772  		924168
	
1.000  			2.100			0.700			79996  		78375  		9048  		62172  		810864  		924268
	
1.971  			2.100			0.700			79996  		78375  		9048  		62172  		810864  		924268
	
1.962  			2.100			0.700			79996  		78375  		9048  		62204  		810832  		924236
	
1.000  			2.100			0.700			79996  		78375  		9048  		62096  		810940  		924344
	
0.971  			2.100			0.700			79996  		78375  		9048  		62120  		810912  		924316
	
1.971  			2.100			0.700			79996  		78375  		9048  		62168  		810860  		924272
	
1.971  			2.000			0.700			79996  		78375  		9048  		61836  		811192  		924604
	
2.000  			2.000			0.700			79996  		78375  		9048  		62224  		810804  		924216
	
1.942  			2.000			0.700			79996  		78375  		9048  		61932  		811088  		924508
	
0.962  			2.100			0.700			79996  		78375  		9048  		62172  		810848  		924268
	
1.000  			2.100			0.700			79996  		78375  		9048  		62156  		810864  		924284
	
1.000  			2.000			0.700			79996  		78375  		9048  		61984  		811036  		924456
	
2.000  			2.000			0.700			79996  		78375  		9048  		62140  		810872  		924300
	
1.000  			1.900			0.700			79996  		78375  		9048  		62148  		810864  		924292
	
0.971  			1.900			0.700			79996  		78375  		9048  		62212  		810800  		924228
	
0.962  			1.900			0.700			79996  		78375  		9048  		62180  		810832  		924260
	
0.971  			1.900			0.700			79996  		78375  		9048  		62224  		810780  		924208
	
1.971  			1.900			0.700			79996  		78375  		9048  		61864  		811140  		924576
	
2.962  			1.900			0.700			79996  		78375  		9048  		62172  		810832  		924268
	
1.971  			1.900			0.700			79996  		78375  		9048  		62076  		810928  		924364
	
1.962  			1.900			0.700			79996  		78375  		9048  		62152  		810840  		924280
	
1.971  			1.900			0.700			79996  		78375  		9048  		62212  		810780  		924228
	
2.000  			1.900			0.700			79996  		78375  		9048  		62220  		810772  		924220
	
1.000  			1.900			0.700			79996  		78375  		9048  		62152  		810840  		924288
	
0.000  			1.900			0.700			79996  		78375  		9048  		61852  		811140  		924588
	
0.000  			1.900			0.700			79996  		78375  		9048  		62264  		810720  		924176
	
0.971  			1.800			0.700			79996  		78375  		9048  		62100  		810884  		924340
	
1.000  			1.800			0.700			79996  		78375  		9048  		61976  		811008  		924464
	
1.000  			1.800			0.700			79996  		78375  		9048  		61756  		811228  		924684
	
1.000  			1.800			0.700			79996  		78375  		9048  		62108  		810860  		924324
	
0.971  			1.800			0.700			79996  		78375  		9048  		61840  		811128  		924600
