CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
103.971  			14.200			0.700			80436  		78815  		8752  		63044  		812032  		923396
	
103.000  			35.500			0.700			80436  		78815  		8752  		62828  		812248  		923612
	
103.000  			44.500			0.700			80436  		78815  		8752  		62956  		812120  		923484
	
103.000  			55.300			0.700			80436  		78815  		8752  		62888  		812188  		923552
	
103.000  			58.800			0.700			80436  		78815  		8752  		62912  		812164  		923528
	
103.000  			65.100			0.700			80436  		78815  		8752  		62896  		812180  		923544
	
103.000  			66.300			0.700			80436  		78815  		8752  		62788  		812288  		923652
	
103.000  			71.000			0.700			80436  		78815  		8752  		62924  		812152  		923516
	
103.000  			75.500			0.700			80436  		78815  		8752  		62848  		812228  		923592
	
103.000  			75.000			0.700			80436  		78815  		8752  		62948  		812128  		923492
	
103.000  			78.500			0.700			80436  		78815  		8752  		63000  		812076  		923440
	
103.000  			78.000			0.700			80436  		78815  		8752  		62880  		812196  		923560
	
103.000  			80.800			0.700			80436  		78815  		8752  		62940  		812136  		923500
	
103.000  			80.000			0.700			80436  		78815  		8752  		62956  		812120  		923484
	
104.000  			82.400			0.700			80436  		78815  		8752  		62980  		812096  		923460
	
104.000  			84.700			0.700			80436  		78815  		8752  		62916  		812160  		923524
	
103.000  			83.700			0.700			80436  		78815  		8752  		62812  		812264  		923628
	
103.000  			85.800			0.700			80436  		78815  		8752  		62776  		812300  		923664
	
103.000  			84.900			0.700			80436  		78815  		8752  		62948  		812128  		923492
	
103.000  			86.500			0.700			80436  		78815  		8752  		62808  		812268  		923632
	
103.000  			88.300			0.700			80436  		78815  		8752  		62796  		812280  		923644
	
104.000  			87.200			0.700			80436  		78815  		8752  		62756  		812320  		923684
	
104.000  			88.800			0.700			80436  		78815  		8752  		62836  		812240  		923604
	
104.000  			87.900			0.700			80436  		78815  		8752  		62880  		812196  		923560
	
103.000  			89.200			0.700			80436  		78815  		8752  		62776  		812300  		923664
	
103.000  			88.400			0.700			80436  		78815  		8752  		62796  		812280  		923644
	
103.000  			89.600			0.700			80436  		78815  		8752  		62980  		812096  		923460
	
103.000  			90.800			0.700			80436  		78815  		8752  		62836  		812240  		923604
	
103.000  			90.000			0.700			80436  		78815  		8752  		62956  		812120  		923484
	
103.000  			91.000			0.700			80436  		78815  		8752  		62940  		812136  		923500
	
103.000  			90.300			0.700			80436  		78815  		8752  		62956  		812120  		923484
	
103.000  			91.300			0.700			80436  		78815  		8752  		62864  		812212  		923576
	
103.000  			90.500			0.700			80436  		78815  		8752  		62828  		812248  		923612
	
103.000  			91.500			0.700			80436  		78815  		8752  		62928  		812148  		923512
	
103.000  			92.400			0.700			80436  		78815  		8752  		62884  		812192  		923556
	
103.000  			91.700			0.700			80436  		78815  		8752  		62932  		812144  		923508
	
104.000  			92.600			0.700			80436  		78815  		8752  		63048  		812028  		923392
	
103.000  			91.800			0.700			80436  		78815  		8752  		62956  		812120  		923484
	
103.000  			92.700			0.700			80436  		78815  		8752  		62844  		812232  		923596
	
103.000  			93.500			0.700			80436  		78815  		8752  		62920  		812156  		923520
	
103.000  			92.700			0.700			80436  		78815  		8752  		62928  		812148  		923512
	
103.000  			93.500			0.700			80436  		78815  		8752  		62756  		812320  		923684
	
104.000  			92.900			0.700			80436  		78815  		8752  		62980  		812096  		923460
	
104.000  			93.600			0.700			80436  		78815  		8752  		62928  		812148  		923512
	
103.000  			93.000			0.700			80436  		78815  		8752  		62928  		812148  		923512
	
103.000  			93.600			0.700			80436  		78815  		8752  		62908  		812168  		923532
	
103.000  			94.300			0.700			80436  		78815  		8752  		63080  		811996  		923360
	
103.000  			93.700			0.700			80436  		78815  		8752  		62940  		812136  		923500
	
103.000  			94.400			0.700			80436  		78815  		8752  		62788  		812288  		923652
	
103.000  			93.800			0.700			80436  		78815  		8752  		62860  		812212  		923580
	
103.000  			94.400			0.700			80436  		78815  		8752  		62864  		812208  		923576
	
104.000  			93.800			0.700			80436  		78815  		8752  		62916  		812156  		923524
	
103.000  			94.400			0.700			80436  		78815  		8752  		62968  		812104  		923472
	
103.000  			95.000			0.700			80436  		78815  		8752  		62956  		812116  		923484
	
103.000  			94.400			0.700			80444  		78823  		8752  		62908  		812164  		923532
	
103.000  			94.900			0.700			80444  		78823  		8752  		62968  		812104  		923472
	
104.000  			94.400			0.700			80444  		78823  		8752  		62868  		812204  		923572
	
103.000  			94.900			0.700			80444  		78823  		8752  		63052  		812020  		923388
	
103.000  			94.400			0.700			80444  		78823  		8752  		62892  		812180  		923548
	
104.000  			95.000			0.700			80444  		78823  		8752  		62840  		812232  		923600
	
104.000  			95.500			0.700			80444  		78823  		8752  		62916  		812156  		923524
	
103.000  			95.000			0.700			80444  		78823  		8752  		62748  		812324  		923692
	
104.000  			95.500			0.700			80444  		78823  		8752  		62748  		812324  		923692
	
103.000  			94.900			0.700			80444  		78823  		8752  		63036  		812036  		923404
	
103.000  			95.400			0.700			80444  		78823  		8752  		62952  		812120  		923488
	
103.000  			95.900			0.700			80444  		78823  		8752  		62804  		812268  		923636
	
103.000  			95.400			0.700			80444  		78823  		8752  		63020  		812052  		923420
	
103.000  			95.900			0.700			80444  		78823  		8752  		63100  		811972  		923340
	
103.000  			95.400			0.700			80444  		78823  		8752  		62876  		812196  		923564
	
103.000  			95.900			0.700			80444  		78823  		8752  		62832  		812240  		923608
	
103.000  			95.400			0.700			80444  		78823  		8752  		62928  		812144  		923512
	
104.000  			95.800			0.700			80444  		78823  		8752  		62760  		812312  		923680
	
104.000  			96.300			0.700			80444  		78823  		8752  		63000  		812072  		923440
	
103.000  			95.800			0.700			80444  		78823  		8752  		62668  		812404  		923772
	
103.000  			96.200			0.700			80444  		78823  		8752  		62964  		812108  		923476
	
103.000  			95.700			0.700			80444  		78823  		8752  		62908  		812164  		923532
	
103.000  			96.200			0.700			80444  		78823  		8752  		62992  		812080  		923448
	
104.000  			95.700			0.700			80444  		78823  		8752  		62840  		812232  		923600
	
103.000  			96.100			0.700			80444  		78823  		8752  		62908  		812164  		923532
	
104.000  			96.500			0.700			80444  		78823  		8752  		62916  		812156  		923524
	
103.000  			96.100			0.700			80444  		78823  		8752  		62916  		812156  		923524
	
103.000  			96.500			0.700			80444  		78823  		8752  		62868  		812204  		923572
	
103.000  			96.100			0.700			80444  		78823  		8752  		62892  		812180  		923548
	
103.000  			96.500			0.700			80444  		78823  		8752  		62916  		812156  		923524
	
104.000  			96.100			0.700			80444  		78823  		8752  		62876  		812196  		923564
	
104.000  			96.400			0.700			80444  		78823  		8752  		62884  		812188  		923556
	
104.000  			96.700			0.700			80444  		78823  		8752  		62728  		812344  		923712
	
103.000  			96.300			0.700			80444  		78823  		8752  		62828  		812244  		923612
	
103.000  			96.700			0.700			80444  		78823  		8752  		62820  		812252  		923620
	
103.000  			96.300			0.700			80444  		78823  		8752  		62892  		812180  		923548
	
104.000  			96.600			0.700			80444  		78823  		8752  		63000  		812072  		923440
	
103.000  			97.000			0.700			80444  		78823  		8752  		63028  		812044  		923412
	
104.000  			96.600			0.700			80444  		78823  		8752  		62916  		812156  		923524
	
103.000  			96.900			0.700			80444  		78823  		8752  		62896  		812176  		923544
	
103.000  			96.600			0.700			80444  		78823  		8752  		62940  		812132  		923500
	
103.000  			96.900			0.700			80444  		78823  		8752  		62912  		812160  		923528
	
103.000  			96.600			0.700			80444  		78823  		8752  		63052  		812020  		923388
	
103.000  			96.900			0.700			80444  		78823  		8752  		63016  		812056  		923424
	
104.000  			97.200			0.700			80444  		78823  		8752  		63004  		812068  		923436
	
104.000  			96.800			0.700			80444  		78823  		8752  		62972  		812096  		923468
	
103.000  			97.200			0.700			80444  		78823  		8752  		62676  		812392  		923764
	
103.000  			96.800			0.700			80444  		78823  		8752  		62988  		812080  		923452
	
103.000  			97.100			0.700			80444  		78823  		8752  		62944  		812124  		923496
	
104.000  			96.800			0.700			80444  		78823  		8752  		62952  		812116  		923488
	
103.000  			97.000			0.700			80444  		78823  		8752  		62992  		812076  		923448
	
103.000  			97.300			0.700			80444  		78823  		8752  		63088  		811980  		923352
