CPUProc			CPU  			MEM  			VSZ  		DRS  		RSS  		USED  		FREE  		AVAILABLE	
0.000  			0.000			1.200			31068  		31046  		13252  		56916  		842988  		929524
	
8.922  			2.000			1.200			31068  		31046  		13252  		57160  		842744  		929280
	
1.942  			3.100			1.200			104916  		104894  		14068  		57328  		842576  		929112
	
2.000  			2.900			1.200			104916  		104894  		14268  		56920  		842984  		929520
	
2.961  			2.800			1.200			104916  		104894  		14268  		56984  		842920  		929456
	
0.971  			2.300			1.200			104916  		104894  		14268  		56976  		842928  		929464
	
1.000  			2.300			1.200			104916  		104894  		14268  		56928  		842976  		929512
	
2.971  			2.100			1.200			104916  		104894  		14268  		57032  		842872  		929408
	
1.980  			2.000			1.200			104916  		104894  		14268  		56912  		842992  		929528
	
1.000  			2.000			1.200			104916  		104894  		14268  		56860  		843044  		929580
	
0.980  			2.000			1.200			104916  		104894  		14268  		56756  		843148  		929684
	
2.971  			2.000			1.200			104916  		104894  		14268  		56956  		842948  		929484
	
1.980  			1.900			1.200			104916  		104894  		14268  		56724  		843180  		929716
	
2.942  			1.900			1.200			104916  		104894  		14268  		56812  		843092  		929628
	
2.000  			1.800			1.200			104916  		104894  		14268  		57112  		842792  		929328
	
1.000  			2.000			1.200			104916  		104894  		14268  		57044  		842860  		929396
	
1.971  			1.800			1.200			104916  		104894  		14268  		56932  		842972  		929508
	
0.000  			1.800			1.200			104916  		104894  		14268  		56640  		843264  		929800
	
0.971  			1.700			1.200			104916  		104894  		14268  		57092  		842812  		929348
	
2.980  			1.700			1.200			104916  		104894  		14268  		56948  		842956  		929492
	
0.980  			1.700			1.200			104916  		104894  		14268  		56812  		843092  		929628
	
2.000  			1.700			1.200			104916  		104894  		14268  		56872  		843032  		929568
	
1.000  			1.700			1.200			104916  		104894  		14268  		56884  		843020  		929556
	
1.971  			1.700			1.200			104916  		104894  		14268  		57112  		842792  		929328
	
1.971  			1.700			1.200			104916  		104894  		14268  		56920  		842984  		929520
	
2.000  			1.700			1.200			105940  		105918  		14280  		57112  		842792  		929328
	
